shared name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
31871	C19H45N7O2	[M + H]+	1.0	24.962	8	0.699	6968_CARA_C18_pos_SIRIUS_31871	-1.608	4.318
3924	C43H82O5	[M + H3N + H]+	1.0	27.07	12	0.731	6090_CARA_C18_pos_SIRIUS_3924	0.213	6.377
3880	C31H65N5O7	[M - H4O2 + H]+	1.0	27.063	14	0.89	6272_CARA_C18_pos_SIRIUS_3880	-61635.107	3.023
2369	C39H82O6	[M - H4O2 + H]+	1.0	27.062	9	0.636	7462_CARA_C18_pos_SIRIUS_2369	-58896.615	5.108
21018	C21H36N2O	[M + H3N + H]+	1.0	25.071	4	0.771	7926_CARA_C18_pos_SIRIUS_21018	-5.679	5.066
7867	C5H8O2	[M + H3N + H]+	1.0	24.958	6	0.5	856_CARA_C18_pos_SIRIUS_7867	-7.241	4.276
780	C48H95NO5	[M - H2O + H]+	1.0	24.121	18	0.786	2801_CARA_C18_pos_SIRIUS_780	-24061.418	3.47
7624	C14H28O2	[M + Na]+	1.0	24.911	5	0.533	6457_CARA_C18_pos_SIRIUS_7624	-0.6	3.544
2301	C33H65NO3	[M + H]+	1.0	25.61	19	0.838	4656_CARA_C18_pos_SIRIUS_2301	-5.761	3.378
23089	C44H89NO6	[M + H]+	1.0	22.334	10	0.907	46_CARA_C18_pos_SIRIUS_23089	-5.306	5.605
1752	C36H73NO4	[M + H]+	1.0	22.596	3	0.486	3629_CARA_C18_pos_SIRIUS_1752	-4.51	2.597
8290	C28H52O4	[M + H3N + H]+	1.0	26.827	9	0.626	7077_CARA_C18_pos_SIRIUS_8290	-4.009	2.751
31203	C15H28O2	[M + Na]+	1.0	24.484	4	0.681	3047_CARA_C18_pos_SIRIUS_31203	2.846	4.968
8416	C22H47NO2	[M + H]+	1.0	24.314	3	0.91	6527_CARA_C18_pos_SIRIUS_8416	-7.691	3.34
2382	C22H42O4	[M + H]+	1.0	21.897	4	0.284	4410_CARA_C18_pos_SIRIUS_2382	-5.08	11.66
20563	C39H72O4	[M + H3N + H]+	1.0	26.756	17	0.909	735_CARA_C18_pos_SIRIUS_20563	-9.776	5.273
1800	C40H81NO3	[M + H]+	1.0	26.722	10	0.595	2761_CARA_C18_pos_SIRIUS_1800	-8.84	3.219
1858	C22H38O	[M + H3N + H]+	1.0	25.24	4	0.842	1270_CARA_C18_pos_SIRIUS_1858	-5.624	8.39
2020	C19H38O3	[M + H3N + H]+	1.0	21.914	13	0.821	3612_CARA_C18_pos_SIRIUS_2020	-5.479	5.405
171	C19H30O6	[M - H4O2 + H]+	1.0	20.872	4	0.678	321_CARA_C18_pos_SIRIUS_171	-112852.545	6.432
688	C37H73NO5	[M - H2O + H]+	1.0	22.393	17	0.905	6060_CARA_C18_pos_SIRIUS_688	-30289.329	3.087
17572	C44H88O2	[M + H3N + H]+	1.0	26.439	6	0.4	3459_CARA_C18_pos_SIRIUS_17572	-7.736	7.123
6846	C17H34O3	[M + H3N + H]+	1.0	19.839	4	0.984	7769_CARA_C18_pos_SIRIUS_6846	-3.682	8.817
7726	C32H60O4	[M + H3N + H]+	1.0	24.198	6	0.691	1630_CARA_C18_pos_SIRIUS_7726	-2.632	0.787
7457	C33H67NO5	[M - H2O + H]+	1.0	26.35	10	0.535	7682_CARA_C18_pos_SIRIUS_7457	-33330.418	7.962
6823	C18H35	[M + Na]+	1.0	26.26	10	0.776	2125_CARA_C18_pos_SIRIUS_6823	-8.375	6.951
969	C40H84N6O2	[M + Na]+	1.0	26.201	6	0.765	2678_CARA_C18_pos_SIRIUS_969	-7.385	5.204
486	C34H66O5	[M + H3N + H]+	1.0	20.486	9	0.994	7346_CARA_C18_pos_SIRIUS_486	-3.931	4.399
3317	C18H34O2	[M - H2O + H]+	1.0	21.691	3	0.569	4164_CARA_C18_pos_SIRIUS_3317	-67905.279	4.505
2989	C42H85NO3	[M + H3N + H]+	1.0	26.068	9	0.474	4095_CARA_C18_pos_SIRIUS_2989	-7.423	6.666
24015	C15H28O2	[M + H]+	1.0	25.902	4	0.662	5612_CARA_C18_pos_SIRIUS_24015	-9.562	2.548
2177	C36H73NO3	[M + H]+	1.0	26.027	12	0.771	2843_CARA_C18_pos_SIRIUS_2177	-8.129	6.421
5470	C24H42O3	[M - H4O2 + H]+	1.0	20.882	4	0.488	1214_CARA_C18_pos_SIRIUS_5470	-104929.592	3.973
26956	C9H12ClNO	[M - H2O + H]+	1.0	17.817	5	0.795	2188_CARA_C18_pos_SIRIUS_26956	-107173.397	8.565
2239	C37H68O5	[M + H3N + H]+	1.0	25.883	8	0.534	4194_CARA_C18_pos_SIRIUS_2239	-0.82	4.252
5929	C22H44O2	[M + H3N + H]+	1.0	20.955	7	0.8	7292_CARA_C18_pos_SIRIUS_5929	-1.273	8.446
32035	C38H83NO8	[M - H4O2 + H]+	1.0	25.799	11	0.86	5354_CARA_C18_pos_SIRIUS_32035	-55711.329	3.664
1520	C48H99NO2	[M + Na]+	1.0	18.412	3	0.842	7986_CARA_C18_pos_SIRIUS_1520	-2.823	0.876
2746	C32H62O5	[M + H]+	1.0	22.983	6	0.38	6512_CARA_C18_pos_SIRIUS_2746	-0.382	4.338
1814	C18H49N7O6	[M - H4O2 + H]+	1.0	25.698	9	0.854	3040_CARA_C18_pos_SIRIUS_1814	-84879.931	4.924
154	C31H70N6	[M + Na]+	1.0	20.309	15	0.558	6513_CARA_C18_pos_SIRIUS_154	-2.032	2.757
21851	C18H35NO4	[M + H3N + H]+	1.0	25.649	4	0.905	1930_CARA_C18_pos_SIRIUS_21851	5.373	6.506
3204	C32H62O4	[M + H]+	1.0	24.373	3	0.559	4206_CARA_C18_pos_SIRIUS_3204	-7.991	5.297
2802	C37H73NO3	[M + H]+	1.0	25.456	8	0.614	8161_CARA_C18_pos_SIRIUS_2802	-4.688	6.293
21794	C31H63NO5	[M - H2O + H]+	1.0	25.432	6	0.869	3783_CARA_C18_pos_SIRIUS_21794	-35153.563	4.194
985	C14H26	[M + Na]+	1.0	24.189	4	0.253	1408_CARA_C18_pos_SIRIUS_985	4.735	3.411
6472	C34H66O5	[M + H3N + H]+	1.0	25.352	6	0.831	7289_CARA_C18_pos_SIRIUS_6472	-7.25	4.313
2686	C32H62N6O3	[M + H]+	1.0	25.34	11	0.537	2077_CARA_C18_pos_SIRIUS_2686	0.662	6.046
19656	C28H54O4	[M + H3N + H]+	1.0	25.328	5	0.631	4704_CARA_C18_pos_SIRIUS_19656	0.136	6.693
269	C28H54O2	[M + H]+	1.0	19.851	4	0.484	6960_CARA_C18_pos_SIRIUS_269	-6.04	3.597
29621	C33H67NO5	[M - H2O + H]+	1.0	25.285	17	0.917	6921_CARA_C18_pos_SIRIUS_29621	-33328.697	3.395
940	C28H56O2	[M + H3N + H]+	1.0	20.06	5	0.962	175_CARA_C18_pos_SIRIUS_940	-6.004	5.818
5561	C32H64O4	[M + H3N + H]+	1.0	21.663	4	0.969	6319_CARA_C18_pos_SIRIUS_5561	-9.022	2.904
7827	C40H78O5	[M + H3N + H]+	1.0	23.686	5	0.753	3842_CARA_C18_pos_SIRIUS_7827	-9.977	8.263
2646	C14H28	[M + Na]+	1.0	22.915	3	0.827	7832_CARA_C18_pos_SIRIUS_2646	5.376	6.749
33097	C19H39N3O3	[M + H3N + H]+	1.0	25.07	8	0.75	5156_CARA_C18_pos_SIRIUS_33097	2.75	7.081
6988	C40H81NO3	[M + H3N + H]+	1.0	20.218	6	0.627	441_CARA_C18_pos_SIRIUS_6988	-7.28	4.854
34189	C22H42N3O3P	[M + H]+	1.0	22.322	5	0.81	220_CARA_C18_pos_SIRIUS_34189	-5.266	8.755
768	C22H38O2	[M + H3N + H]+	1.0	23.835	5	0.477	3075_CARA_C18_pos_SIRIUS_768	-8.248	5.05
9166	C34H61NO3	[M - H4O2 + H]+	1.0	24.881	4	0.599	6565_CARA_C18_pos_SIRIUS_9166	-72564.34	5.702
2949	C38H74O6	[M + H3N + H]+	1.0	21.465	12	0.786	3800_CARA_C18_pos_SIRIUS_2949	-3.67	3.643
2365	C41H69NO4	[M + H]+	1.0	20.553	10	0.818	7819_CARA_C18_pos_SIRIUS_2365	3.847	4.917
3189	C21H47N5O3	[M + Na]+	1.0	23.729	6	0.761	1660_CARA_C18_pos_SIRIUS_3189	-2.75	4.301
891	C23H46O2	[M + H3N + H]+	1.0	24.656	6	0.674	7633_CARA_C18_pos_SIRIUS_891	-4.582	10.014
3811	C31H60O4	[M + H3N + H]+	1.0	19.444	5	0.808	4845_CARA_C18_pos_SIRIUS_3811	-5.221	5.56
5087	C37H72O6	[M + H3N + H]+	1.0	24.596	8	0.874	7595_CARA_C18_pos_SIRIUS_5087	-4.465	6.444
4097	C32H65NO5	[M - H4O2 + H]+	1.0	20.275	7	0.864	1767_CARA_C18_pos_SIRIUS_4097	-70848.849	7.851
31734	C42H85N5O7	[M - H4O2 + H]+	1.0	24.545	25	0.723	4567_CARA_C18_pos_SIRIUS_31734	-48898.611	4.09
232	C34H67NO3	[M - H2O + H]+	1.0	17.275	7	0.565	6942_CARA_C18_pos_SIRIUS_232	-34608.02	5.133
32841	C20H36O4	[M + H]+	1.0	24.527	3	0.602	80_CARA_C18_pos_SIRIUS_32841	-4.501	4.501
26550	C40H81N5O3	[M + H]+	1.0	24.493	21	0.342	8042_CARA_C18_pos_SIRIUS_26550	-2.083	4.956
24774	C40H81NO4	[M + H3N + H]+	1.0	24.429	6	0.723	6378_CARA_C18_pos_SIRIUS_24774	-4.692	2.082
1348	C17H34O3	[M + H]+	1.0	18.998	3	1.0	1335_CARA_C18_pos_SIRIUS_1348	-4.078	6.959
351	C44H88FNO5	[M - H2O + H]+	1.0	24.363	21	0.94	5504_CARA_C18_pos_SIRIUS_351	-25262.141	4.218
24120	C20H40N3O5P	[M - H2O + H]+	1.0	24.279	13	0.945	934_CARA_C18_pos_SIRIUS_24120	-43269.259	7.738
24726	C33H66O3	[M + H]+	1.0	20.305	3	0.825	6521_CARA_C18_pos_SIRIUS_24726	-6.593	2.977
2340	C16H38N4O4	[M - H2O + H]+	1.0	24.236	9	0.907	7873_CARA_C18_pos_SIRIUS_2340	-54042.899	7.059
7540	C19H37NO4	[M + H]+	1.0	22.07	6	0.56	2996_CARA_C18_pos_SIRIUS_7540	-5.33	6.743
702	C40H79NO3	[M + H]+	1.0	24.167	5	0.614	5501_CARA_C18_pos_SIRIUS_702	-5.255	1.666
11228	C23H45NO2	[M + H3N + H]+	1.0	21.438	5	0.969	5952_CARA_C18_pos_SIRIUS_11228	-2.479	3.149
2240	C11H8I4N2O2	[M + H]+	1.0	24.133	4	0.646	6374_CARA_C18_pos_SIRIUS_2240	-8.39	3.308
1930	C33H67NO3	[M + H]+	1.0	19.798	3	0.584	3653_CARA_C18_pos_SIRIUS_1930	-8.113	6.11
3420	C13H22O2	[M + H3N + H]+	1.0	21.652	5	0.672	6633_CARA_C18_pos_SIRIUS_3420	-3.968	5.684
7655	C22H46O2	[M + Na]+	1.0	20.877	4	0.443	4705_CARA_C18_pos_SIRIUS_7655	0.817	4.608
17162	C27H50O4	[M + H3N + H]+	1.0	24.055	4	0.799	3108_CARA_C18_pos_SIRIUS_17162	0.141	2.058
2022	C8H24B4F2N6	[M + H]+	1.0	24.051	7	0.903	4795_CARA_C18_pos_SIRIUS_2022	0.439	9.376
7821	C17H32O2	[M + H]+	1.0	19.021	5	0.47	1226_CARA_C18_pos_SIRIUS_7821	-1.511	18.733
8936	C18H34O2	[M + H3N + H]+	1.0	24.015	6	0.81	6070_CARA_C18_pos_SIRIUS_8936	-5.348	5.552
7248	C25H50O4	[M + H]+	1.0	20.508	4	0.808	1461_CARA_C18_pos_SIRIUS_7248	-5.986	4.9
104	C37H68O5	[M + H3N + H]+	1.0	17.913	10	0.994	4222_CARA_C18_pos_SIRIUS_104	-4.587	1.92
9592	C27H46O2	[M - H4O2 + H]+	1.0	18.617	6	0.261	7791_CARA_C18_pos_SIRIUS_9592	-98065.025	7.773
4301	C24H50O4	[M + Na]+	1.0	21.268	8	0.96	6654_CARA_C18_pos_SIRIUS_4301	5.1	10.798
3642	C30H57N7	[M + H]+	1.0	23.89	6	0.82	2650_CARA_C18_pos_SIRIUS_3642	6.929	4.472
11362	C36H70O5	[M + H3N + H]+	1.0	19.278	7	1.0	3681_CARA_C18_pos_SIRIUS_11362	-5.746	3.885
9767	C31H58O6	[M + H3N + H]+	1.0	23.863	6	0.88	826_CARA_C18_pos_SIRIUS_9767	5.39	5.477
11860	C40H74O5	[M - H2O + H]+	1.0	23.806	9	0.852	1312_CARA_C18_pos_SIRIUS_11860	-29171.757	7.81
33889	C10H16O10	[M + H]+	1.0	23.789	4	1.0	2896_CARA_C18_pos_SIRIUS_33889	-3.781	1.596
3763	C35H69NO3	[M + H]+	1.0	23.744	5	0.649	602_CARA_C18_pos_SIRIUS_3763	-3.478	3.53
9233	C28H54O5	[M + H3N + H]+	1.0	23.737	8	0.36	7820_CARA_C18_pos_SIRIUS_9233	-5.426	4.892
16154	C33H62O6	[M + H]+	1.0	23.724	4	0.538	3076_CARA_C18_pos_SIRIUS_16154	-7.23	7.533
957	C42H82O2	[M + H]+	1.0	18.566	6	0.461	6575_CARA_C18_pos_SIRIUS_957	-7.195	7.419
13914	C12H26O7	[M + H]+	1.0	22.577	4	1.0	3840_CARA_C18_pos_SIRIUS_13914	-7.874	0.765
9319	C30H60O3	[M + H]+	1.0	18.513	3	0.734	7372_CARA_C18_pos_SIRIUS_9319	-4.734	4.985
1896	C37H79N3O5	[M - H4O2 + H]+	1.0	23.546	10	0.61	6634_CARA_C18_pos_SIRIUS_1896	-58990.199	5.822
29975	C23H32O4	[M - H4O2 + H]+	1.0	21.094	6	0.952	6136_CARA_C18_pos_SIRIUS_29975	-106823.053	0.98
7565	C31H63NO3	[M + H]+	1.0	19.133	4	0.707	5637_CARA_C18_pos_SIRIUS_7565	-5.961	5.299
12786	C11H20O2	[M + H]+	1.0	21.192	3	0.741	6720_CARA_C18_pos_SIRIUS_12786	-7.596	12.747
19295	C24H57N7O4	[M - H4O2 + H]+	1.0	22.944	7	0.922	2150_CARA_C18_pos_SIRIUS_19295	-76248.342	6.26
2696	C45H93NO2	[M + Na]+	1.0	20.315	4	0.736	7061_CARA_C18_pos_SIRIUS_2696	-6.051	8.118
1261	C48H99NO2	[M + Na]+	1.0	15.417	10	0.275	4846_CARA_C18_pos_SIRIUS_1261	-4.837	6.423
33543	C9H12O10	[M + H]+	1.0	23.265	3	0.906	2884_CARA_C18_pos_SIRIUS_33543	0.274	2.412
229	C42H85NO3	[M - H2O + H]+	1.0	15.951	5	0.81	6212_CARA_C18_pos_SIRIUS_229	-28385.65	7.075
30733	C14H29NO4	[M + H3N + H]+	1.0	17.645	4	0.884	3951_CARA_C18_pos_SIRIUS_30733	-0.968	2.113
25202	C45H78N2O3	[M + H3N + H]+	1.0	23.15	16	0.81	8008_CARA_C18_pos_SIRIUS_25202	7.76	4.456
32573	C21H40O3	[M + H3N + H]+	1.0	21.337	3	0.67	2391_CARA_C18_pos_SIRIUS_32573	-6.058	1.631
25898	C35H66O6	[M + H3N + H]+	1.0	23.091	6	0.96	7588_CARA_C18_pos_SIRIUS_25898	-1.108	3.447
3755	C12H24	[M + Na]+	1.0	20.195	4	0.823	2514_CARA_C18_pos_SIRIUS_3755	1.457	2.789
3370	C38H68O4	[M + H3N + H]+	1.0	23.046	10	0.754	4366_CARA_C18_pos_SIRIUS_3370	-3.769	6.628
2612	C29H70B4N4O6	[M - H2O + H]+	1.0	23.018	18	0.759	3018_CARA_C18_pos_SIRIUS_2612	-30337.852	4.112
5758	C29H54O3	[M + H3N + H]+	1.0	17.973	6	0.859	5721_CARA_C18_pos_SIRIUS_5758	-5.809	6.908
7216	C26H50O3	[M + H]+	1.0	17.708	3	0.815	67_CARA_C18_pos_SIRIUS_7216	-0.904	6.121
9922	C30H59NO3	[M + H]+	1.0	22.889	4	0.711	2610_CARA_C18_pos_SIRIUS_9922	-7.195	3.968
6834	C21H44O3	[M + H]+	1.0	21.249	4	0.759	410_CARA_C18_pos_SIRIUS_6834	-5.854	17.354
3505	C38H74O4	[M + H]+	1.0	22.877	6	0.259	2167_CARA_C18_pos_SIRIUS_3505	4.555	3.76
9323	C41H82N4O2	[M + H3N + H]+	1.0	22.872	22	0.34	5471_CARA_C18_pos_SIRIUS_9323	9.397	5.44
626	C15H31NO2	[M - H2O + H]+	1.0	22.846	9	0.858	4891_CARA_C18_pos_SIRIUS_626	-74972.79	9.727
1098	C34H68N2O2	[M + H]+	1.0	17.292	5	0.951	1385_CARA_C18_pos_SIRIUS_1098	-7.173	2.64
2723	C14H30O	[M + Na]+	1.0	21.364	7	0.789	7102_CARA_C18_pos_SIRIUS_2723	3.852	7.544
25360	C43H83N3O2	[M - H2O + H]+	1.0	17.545	8	0.358	6385_CARA_C18_pos_SIRIUS_25360	-27432.283	3.377
9827	C25H44O	[M + Na]+	1.0	19.773	3	0.44	4334_CARA_C18_pos_SIRIUS_9827	0.687	2.997
2254	C48H99NO3	[M - H2O + H]+	1.0	15.909	6	0.469	1230_CARA_C18_pos_SIRIUS_2254	-24993.881	8.3
2862	C38H74O5	[M + H3N + H]+	1.0	16.931	6	0.868	5719_CARA_C18_pos_SIRIUS_2862	-4.058	5.523
13356	C10H20O2	[M - H4O2 + H]+	1.0	20.799	4	1.0	2845_CARA_C18_pos_SIRIUS_13356	-262690.312	8.347
5574	C32H60O4	[M + H3N + H]+	1.0	22.505	5	0.44	955_CARA_C18_pos_SIRIUS_5574	-5.672	4.889
11565	C14H24O2	[M - H4O2 + H]+	1.0	20.001	4	0.755	7185_CARA_C18_pos_SIRIUS_11565	-190431.013	7.097
61	C40H81NO3	[M - H2O + H]+	1.0	15.001	5	0.859	8129_CARA_C18_pos_SIRIUS_61	-29697.844	3.887
20435	C45H89NO3	[M - H2O + H]+	1.0	22.376	4	0.785	1696_CARA_C18_pos_SIRIUS_20435	-26698.219	0.909
22037	C17H38N6	[M + H3N + H]+	1.0	19.739	5	0.964	969_CARA_C18_pos_SIRIUS_22037	1.392	1.042
21392	C15H29NO3	[M + H]+	1.0	17.165	7	0.943	1999_CARA_C18_pos_SIRIUS_21392	-1.544	6.657
18639	C33H64O5	[M + H3N + H]+	1.0	15.775	4	0.947	7181_CARA_C18_pos_SIRIUS_18639	1.252	1.828
34643	C16H22O4	[M + Na]+	1.0	17.581	3	0.722	3363_CARA_C18_pos_SIRIUS_34643	-2.756	4.92
5984	C35H71NO3	[M + H]+	1.0	22.229	9	0.661	4137_CARA_C18_pos_SIRIUS_5984	-8.785	6.439
32981	C40H79N3O5	[M + H]+	1.0	22.226	20	0.796	6254_CARA_C18_pos_SIRIUS_32981	-0.511	4.846
21750	C14H28O2	[M + Na]+	1.0	20.857	3	1.0	2255_CARA_C18_pos_SIRIUS_21750	-0.999	6.567
34306	C31H62O4	[M + H]+	1.0	22.209	2	0.66	6863_CARA_C18_pos_SIRIUS_34306	4.03	3.692
1035	C31H65N5O7	[M - H4O2 + H]+	1.0	16.428	12	0.989	6990_CARA_C18_pos_SIRIUS_1035	-61636.379	5.887
3858	C20H40O2	[M + Na]+	1.0	18.029	5	0.477	6954_CARA_C18_pos_SIRIUS_3858	8.198	4.977
350	C42H85NO5	[M + H]+	1.0	13.789	3	0.675	7006_CARA_C18_pos_SIRIUS_350	-3.288	4.272
30467	C18H30O2	[M - H4O2 + H]+	1.0	20.128	3	0.515	723_CARA_C18_pos_SIRIUS_30467	-148112.457	0.849
30551	C18H30O2	[M - H4O2 + H]+	1.0	20.128	3	0.515	340_CARA_C18_pos_SIRIUS_30551	-148112.457	0.849
168	C35H71N7O2	[M - H2O + H]+	1.0	19.922	9	0.95	2200_CARA_C18_pos_SIRIUS_168	-29798.232	4.986
17570	C29H64N6O4	[M - H4O2 + H]+	1.0	21.843	8	0.48	433_CARA_C18_pos_SIRIUS_17570	-68556.175	6.012
7403	C20H39N5O	[M + H3N + H]+	1.0	19.622	3	0.68	3153_CARA_C18_pos_SIRIUS_7403	-3.095	3.065
26941	C32H65NO4	[M - H2O + H]+	1.0	21.725	6	0.663	3671_CARA_C18_pos_SIRIUS_26941	-35278.171	3.396
933	C44H87NO3	[M - H2O + H]+	1.0	19.346	12	0.523	634_CARA_C18_pos_SIRIUS_933	-27268.418	4.787
6801	C26H52O3	[M + H3N + H]+	1.0	16.411	5	0.831	3665_CARA_C18_pos_SIRIUS_6801	-5.509	6.191
34316	C8H24B4F2N6	[M + Na]+	1.0	21.619	4	1.0	6547_CARA_C18_pos_SIRIUS_34316	5.832	2.738
2661	C24H48O3	[M - H2O + H]+	1.0	16.91	3	0.564	3312_CARA_C18_pos_SIRIUS_2661	-49032.427	0.238
13838	C17H34O4	[M - H2O + H]+	1.0	18.817	3	1.0	6321_CARA_C18_pos_SIRIUS_13838	-63148.044	5.805
212	C42H83NO4	[M - H4O2 + H]+	1.0	14.905	3	0.617	627_CARA_C18_pos_SIRIUS_212	-57123.109	6.889
13261	C24H46O5	[M + H3N + H]+	1.0	21.52	5	0.902	1523_CARA_C18_pos_SIRIUS_13261	-6.592	6.117
12531	C23H49N7O3	[M + H]+	1.0	19.292	5	0.805	263_CARA_C18_pos_SIRIUS_12531	-4.583	5.75
3637	C39H76O6	[M + H3N + H]+	1.0	21.454	11	0.74	5452_CARA_C18_pos_SIRIUS_3637	-1.087	4.194
11507	C12H24O3	[M - H2O + H]+	1.0	19.01	4	0.916	6879_CARA_C18_pos_SIRIUS_11507	-90433.674	17.955
21350	C38H77NO3	[M + H3N + H]+	1.0	16.636	7	0.512	8055_CARA_C18_pos_SIRIUS_21350	-7.123	4.665
1762	C18H36O4	[M - H2O + H]+	1.0	16.446	4	0.608	3644_CARA_C18_pos_SIRIUS_1762	-60189.978	4.318
787	C48H97NO2	[M + Na]+	1.0	15.02	2	0.775	3179_CARA_C18_pos_SIRIUS_787	-1.82	6.149
1541	C16H32O3	[M - H4O2 + H]+	1.0	15.947	4	0.605	4742_CARA_C18_pos_SIRIUS_1541	-151851.408	5.806
10393	C13H24	[M + Na]+	1.0	18.487	2	1.0	1766_CARA_C18_pos_SIRIUS_10393	1.371	0.968
34241	C17H37F2NO	[M - H2O + H]+	1.0	21.276	5	0.462	3306_CARA_C18_pos_SIRIUS_34241	-61613.202	6.234
1432	C38H77NO3	[M + H]+	1.0	17.92	9	0.699	3760_CARA_C18_pos_SIRIUS_1432	-9.926	4.998
2102	C27H56O3	[M - H2O + H]+	1.0	15.045	4	0.893	2462_CARA_C18_pos_SIRIUS_2102	-43785.144	5.949
21482	C22H46O3	[M + H]+	1.0	16.836	3	0.574	2885_CARA_C18_pos_SIRIUS_21482	-2.704	11.015
4247	C18H42N6O4	[M - H4O2 + H]+	1.0	17.015	6	0.923	3964_CARA_C18_pos_SIRIUS_4247	-97016.677	6.917
2839	C32H69NO5	[M - H4O2 + H]+	1.0	16.282	3	0.522	1583_CARA_C18_pos_SIRIUS_2839	-70290.93	1.503
7253	C25H48O2	[M + H3N + H]+	1.0	18.529	5	0.662	1350_CARA_C18_pos_SIRIUS_7253	-4.91	5.327
29009	C30H63N5O6	[M + Na]+	1.0	21.139	9	0.608	6470_CARA_C18_pos_SIRIUS_29009	-7.601	6.501
7694	C18H34O2	[M - H4O2 + H]+	1.0	18.416	3	0.407	4090_CARA_C18_pos_SIRIUS_7694	-145698.388	0.939
5227	C14H24O	[M - H2O + H]+	1.0	18.635	3	1.0	5422_CARA_C18_pos_SIRIUS_5227	-94215.247	10.1
2736	C24H46O4	[M + H]+	1.0	17.993	3	0.59	906_CARA_C18_pos_SIRIUS_2736	-3.221	8.036
20733	C13H26B2N2O4	[M + H3N + H]+	1.0	21.029	5	1.0	1129_CARA_C18_pos_SIRIUS_20733	9.746	8.197
14243	C16H32O2	[M - H4O2 + H]+	1.0	18.258	3	0.518	5387_CARA_C18_pos_SIRIUS_14243	-162832.514	4.977
21251	C16H33NO2	[M - H2O + H]+	1.0	20.974	8	0.824	5179_CARA_C18_pos_SIRIUS_21251	-70839.208	3.954
292	C32H65NO3	[M - H2O + H]+	1.0	15.379	5	0.843	2472_CARA_C18_pos_SIRIUS_292	-36427.003	7.378
1614	C47H95NO6	[M - H4O2 + H]+	1.0	20.942	10	0.586	5473_CARA_C18_pos_SIRIUS_1614	-49037.045	7.107
23564	C21H43BO6	[M - H4O2 + H]+	1.0	20.927	14	0.163	6110_CARA_C18_pos_SIRIUS_23564	-98326.376	7.378
27222	C12H24	[M + Na]+	1.0	18.419	4	1.0	916_CARA_C18_pos_SIRIUS_27222	4.595	7.589
686	C37H70O5	[M + H3N + H]+	1.0	20.823	7	0.626	5059_CARA_C18_pos_SIRIUS_686	5.304	1.332
2214	C39H80O5	[M - H4O2 + H]+	1.0	16.464	7	0.102	7377_CARA_C18_pos_SIRIUS_2214	-60677.639	5.174
17006	C10H18O2	[M - H4O2 + H]+	1.0	20.713	3	0.524	4824_CARA_C18_pos_SIRIUS_17006	-266602.102	12.643
7645	C25H50N2O3	[M + H3N + H]+	1.0	20.705	6	0.751	2422_CARA_C18_pos_SIRIUS_7645	-4.881	11.873
2968	C32H64O4	[M + H3N + H]+	1.0	17.116	3	0.807	2624_CARA_C18_pos_SIRIUS_2968	-8.456	5.448
189	C22H45NO	[M + H]+	1.0	15.173	7	0.646	1528_CARA_C18_pos_SIRIUS_189	-2.619	12.38
2273	C37H75NO3	[M + H]+	1.0	15.662	9	0.607	2966_CARA_C18_pos_SIRIUS_2273	-5.444	5.501
23966	C27H48O	[M + Na]+	1.0	16.928	2	0.406	7468_CARA_C18_pos_SIRIUS_23966	-8.112	8.51
35201	C43H86N4O3	[M + H3N + H]+	1.0	16.642	10	0.637	6054_CARA_C18_pos_SIRIUS_35201	-1.405	7.932
14617	C37H73NO4	[M + Na]+	1.0	20.545	6	0.85	6285_CARA_C18_pos_SIRIUS_14617	1.81	3.488
6284	C31H61NO3	[M - H2O + H]+	1.0	15.733	6	0.452	4946_CARA_C18_pos_SIRIUS_6284	-37652.733	2.503
4077	C20H32	[M + H3N + H]+	1.0	15.421	4	0.358	4310_CARA_C18_pos_SIRIUS_4077	-4.914	9.446
3292	C13H24O3	[M - H2O + H]+	1.0	20.485	5	0.913	7088_CARA_C18_pos_SIRIUS_3292	-85292.57	10.799
21347	C33H67N2O3P	[M + H]+	1.0	20.466	5	0.715	5185_CARA_C18_pos_SIRIUS_21347	8.736	3.07
13483	C36H74N4O3	[M + H]+	1.0	20.447	22	0.349	8075_CARA_C18_pos_SIRIUS_13483	5.284	5.588
1337	C36H73NO3	[M + H]+	1.0	16.392	4	0.757	542_CARA_C18_pos_SIRIUS_1337	-9.536	9.435
14436	C26H50O5	[M + H3N + H]+	1.0	20.432	4	0.619	3168_CARA_C18_pos_SIRIUS_14436	-6.408	3.58
25156	C19H38O3	[M + H3N + H]+	1.0	16.049	4	0.658	4389_CARA_C18_pos_SIRIUS_25156	-7.284	4.995
3318	C37H70N6O	[M - H2O + H]+	1.0	17.816	8	0.52	3220_CARA_C18_pos_SIRIUS_3318	-30141.361	6.8
5104	C17H35NO2	[M + H]+	1.0	17.095	7	0.882	7647_CARA_C18_pos_SIRIUS_5104	-3.339	6.699
32969	C18H41N5	[M + Na]+	1.0	18.304	5	0.758	5945_CARA_C18_pos_SIRIUS_32969	-3.189	3.196
26114	C24H47NO	[M + H3N + H]+	1.0	15.319	4	0.959	2865_CARA_C18_pos_SIRIUS_26114	-3.888	2.568
