id	Zod_quality	Zod_precursorMass	Zod_SiriusMF	Zod_SiriusScore	Zod_numberOfCandidates	Zod_hasDummy	Zod_connectedCompounds	Zod_biggestTreeSize	Zod_maxExplainedIntensity	Zod_ZodiacMF	Zod_ZodiacMFIon	Zod_ZodiacScore	Zod_treeSize	Zod_explainedIntensity	Zod_ZodiacMF2	Zod_ZodiacMFIon2	Zod_ZodiacScore2	Zod_treeSize2	Zod_explainedIntensity2	Zod_ZodiacMF3	Zod_ZodiacMFIon3	Zod_ZodiacScore3	Zod_treeSize3	Zod_explainedIntensity3	Zod_ZodiacMF4	Zod_ZodiacMFIon4	Zod_ZodiacScore4	Zod_treeSize4	Zod_explainedIntensity4	Zod_ZodiacMF5	Zod_ZodiacMFIon5	Zod_ZodiacScore5	Zod_treeSize5	Zod_explainedIntensity5	Zod_ZodiacMF6	Zod_ZodiacMFIon6	Zod_ZodiacScore6	Zod_treeSize6	Zod_explainedIntensity6	Zod_ZodiacMF7	Zod_ZodiacMFIon7	Zod_ZodiacScore7	Zod_treeSize7	Zod_explainedIntensity7	Zod_ZodiacMF8	Zod_ZodiacMFIon8	Zod_ZodiacScore8	Zod_treeSize8	Zod_explainedIntensity8	Zod_ZodiacMF9	Zod_ZodiacMFIon9	Zod_ZodiacScore9	Zod_treeSize9	Zod_explainedIntensity9	Zod_ZodiacMF10	Zod_ZodiacMFIon10	Zod_ZodiacScore10	Zod_treeSize10	Zod_explainedIntensity10	Zod_ZodiacMF11	Zod_ZodiacMFIon11	Zod_ZodiacScore11	Zod_treeSize11	Zod_explainedIntensity11	Zod_ZodiacMF12	Zod_ZodiacMFIon12	Zod_ZodiacScore12	Zod_treeSize12	Zod_explainedIntensity12	Zod_ZodiacMF13	Zod_ZodiacMFIon13	Zod_ZodiacScore13	Zod_treeSize13	Zod_explainedIntensity13	Zod_ZodiacMF14	Zod_ZodiacMFIon14	Zod_ZodiacScore14	Zod_treeSize14	Zod_explainedIntensity14	Zod_ZodiacMF15	Zod_ZodiacMFIon15	Zod_ZodiacScore15	Zod_treeSize15	Zod_explainedIntensity15	Zod_ZodiacMF16	Zod_ZodiacMFIon16	Zod_ZodiacScore16	Zod_treeSize16	Zod_explainedIntensity16	Zod_ZodiacMF17	Zod_ZodiacMFIon17	Zod_ZodiacScore17	Zod_treeSize17	Zod_explainedIntensity17	Zod_ZodiacMF18	Zod_ZodiacMFIon18	Zod_ZodiacScore18	Zod_treeSize18	Zod_explainedIntensity18	Zod_ZodiacMF19	Zod_ZodiacMFIon19	Zod_ZodiacScore19	Zod_treeSize19	Zod_explainedIntensity19	Zod_ZodiacMF20	Zod_ZodiacMFIon20	Zod_ZodiacScore20	Zod_treeSize20	Zod_explainedIntensity20	Zod_ZodiacMF21	Zod_ZodiacMFIon21	Zod_ZodiacScore21	Zod_treeSize21	Zod_explainedIntensity21	Zod_ZodiacMF22	Zod_ZodiacMFIon22	Zod_ZodiacScore22	Zod_treeSize22	Zod_explainedIntensity22	Zod_ZodiacMF23	Zod_ZodiacMFIon23	Zod_ZodiacScore23	Zod_treeSize23	Zod_explainedIntensity23	Zod_ZodiacMF24	Zod_ZodiacMFIon24	Zod_ZodiacScore24	Zod_treeSize24	Zod_explainedIntensity24	Zod_ZodiacMF25	Zod_ZodiacMFIon25	Zod_ZodiacScore25	Zod_treeSize25	Zod_explainedIntensity25	Zod_ZodiacMF26	Zod_ZodiacMFIon26	Zod_ZodiacScore26	Zod_treeSize26	Zod_explainedIntensity26	Zod_ZodiacMF27	Zod_ZodiacMFIon27	Zod_ZodiacScore27	Zod_treeSize27	Zod_explainedIntensity27	Zod_ZodiacMF28	Zod_ZodiacMFIon28	Zod_ZodiacScore28	Zod_treeSize28	Zod_explainedIntensity28	Zod_ZodiacMF29	Zod_ZodiacMFIon29	Zod_ZodiacScore29	Zod_treeSize29	Zod_explainedIntensity29	Zod_ZodiacMF30	Zod_ZodiacMFIon30	Zod_ZodiacScore30	Zod_treeSize30	Zod_explainedIntensity30	Zod_ZodiacMF31	Zod_ZodiacMFIon31	Zod_ZodiacScore31	Zod_treeSize31	Zod_explainedIntensity31	Zod_ZodiacMF32	Zod_ZodiacMFIon32	Zod_ZodiacScore32	Zod_treeSize32	Zod_explainedIntensity32	Zod_ZodiacMF33	Zod_ZodiacMFIon33	Zod_ZodiacScore33	Zod_treeSize33	Zod_explainedIntensity33	Zod_ZodiacMF34	Zod_ZodiacMFIon34	Zod_ZodiacScore34	Zod_treeSize34	Zod_explainedIntensity34	Zod_ZodiacMF35	Zod_ZodiacMFIon35	Zod_ZodiacScore35	Zod_treeSize35	Zod_explainedIntensity35	Zod_ZodiacMF36	Zod_ZodiacMFIon36	Zod_ZodiacScore36	Zod_treeSize36	Zod_explainedIntensity36	Zod_ZodiacMF37	Zod_ZodiacMFIon37	Zod_ZodiacScore37	Zod_treeSize37	Zod_explainedIntensity37	Zod_ZodiacMF38	Zod_ZodiacMFIon38	Zod_ZodiacScore38	Zod_treeSize38	Zod_explainedIntensity38	Zod_ZodiacMF39	Zod_ZodiacMFIon39	Zod_ZodiacScore39	Zod_treeSize39	Zod_explainedIntensity39	Zod_ZodiacMF40	Zod_ZodiacMFIon40	Zod_ZodiacScore40	Zod_treeSize40	Zod_explainedIntensity40	Zod_ZodiacMF41	Zod_ZodiacMFIon41	Zod_ZodiacScore41	Zod_treeSize41	Zod_explainedIntensity41	Zod_ZodiacMF42	Zod_ZodiacMFIon42	Zod_ZodiacScore42	Zod_treeSize42	Zod_explainedIntensity42	Zod_ZodiacMF43	Zod_ZodiacMFIon43	Zod_ZodiacScore43	Zod_treeSize43	Zod_explainedIntensity43	Zod_ZodiacMF44	Zod_ZodiacMFIon44	Zod_ZodiacScore44	Zod_treeSize44	Zod_explainedIntensity44	Zod_ZodiacMF45	Zod_ZodiacMFIon45	Zod_ZodiacScore45	Zod_treeSize45	Zod_explainedIntensity45	Zod_ZodiacMF46	Zod_ZodiacMFIon46	Zod_ZodiacScore46	Zod_treeSize46	Zod_explainedIntensity46	Zod_ZodiacMF47	Zod_ZodiacMFIon47	Zod_ZodiacScore47	Zod_treeSize47	Zod_explainedIntensity47	Zod_ZodiacMF48	Zod_ZodiacMFIon48	Zod_ZodiacScore48	Zod_treeSize48	Zod_explainedIntensity48	Zod_ZodiacMF49	Zod_ZodiacMFIon49	Zod_ZodiacScore49	Zod_treeSize49	Zod_explainedIntensity49	Zod_ZodiacMF50	Zod_ZodiacMFIon50	Zod_ZodiacScore50	Zod_treeSize50	Zod_explainedIntensity50	Zod_ZodiacMF51	Zod_ZodiacMFIon51	Zod_ZodiacScore51	Zod_treeSize51	Zod_explainedIntensity51	Zod_ZodiacMF52	Zod_ZodiacMFIon52	Zod_ZodiacScore52	Zod_treeSize52	Zod_explainedIntensity52	Zod_ZodiacMF53	Zod_ZodiacMFIon53	Zod_ZodiacScore53	Zod_treeSize53	Zod_explainedIntensity53	Zod_ZodiacMF54	Zod_ZodiacMFIon54	Zod_ZodiacScore54	Zod_treeSize54	Zod_explainedIntensity54	Zod_ZodiacMF55	Zod_ZodiacMFIon55	Zod_ZodiacScore55	Zod_treeSize55	Zod_explainedIntensity55	Zod_ZodiacMF56	Zod_ZodiacMFIon56	Zod_ZodiacScore56	Zod_treeSize56	Zod_explainedIntensity56
1612	PoorlyExplained	559.335	C22H44N10O7	0.179	38	False	10	3	0.983	C32H48N2O4	[M + Cl]-	0.981	3.0	0.983	C26H48N6O5	[M + Cl]-	0.016	3.0	0.983	C33H44N6	[M + Cl]-	0.003	3.0	0.983	C31H44N8S	[M - H]-	0.0	3.0	0.983	C27H44N10O	[M + Cl]-	0.0	3.0	0.983	C32H44BN3O5	[M - H]-	0.0	3.0	0.983	C31H54F2O	[M + Br]-	0.0	1.0	0.0	C31H41FN8O	[M - H]-	0.0	3.0	0.983	C30H59Cl3	[M + Cl]-	0.0	3.0	0.983	C30H53O5P	[M + Cl]-	0.0	3.0	0.983	C32H49ClN2O4	[M - H]-	0.0	3.0	0.983	C30H48N4O4S	[M - H]-	0.0	3.0	0.983	C29H54O6P2	[M - H]-	0.0	3.0	0.983	C28H40BN9O3	[M - H]-	0.0	3.0	0.983	C30H48N6S	[M + Cl]-	0.0	3.0	0.983	C29H52O8S	[M - H]-	0.0	3.0	0.983	C29H49FN2O5	[M + Cl]-	0.0	3.0	0.983	C30H43F3N6O	[M - H]-	0.0	3.0	0.983	C33H45ClN6	[M - H]-	0.0	3.0	0.983	C27H44BN7O3	[M + Cl]-	0.0	3.0	0.983	C31H54Cl2N2	[M + Cl]-	0.0	3.0	0.983	C22H44N10O7	[M - H]-	0.0	3.0	0.983	C30H56O4	[M + Br]-	0.0	1.0	0.0	C22H44N12O3	[M + Cl]-	0.0	3.0	0.983	C26H48N4O9	[M - H]-	0.0	3.0	0.983	C31H52N4	[M + Br]-	0.0	1.0	0.0	C27H52N4O4S2	[M - H]-	0.0	3.0	0.983	C32H44BN5O	[M + Cl]-	0.0	3.0	0.983	C27H44N8O5	[M - H]-	0.0	3.0	0.983	C28H55F3O2	[M + Br]-	0.0	1.0	0.0	C30H45FN6O	[M + Cl]-	0.0	3.0	0.983	C32H46F2N4	[M + Cl]-	0.0	3.0	0.983	C31H53ClO4	[M + Cl]-	0.0	3.0	0.983	C26H52N6O2	[M + Br]-	0.0	1.0	0.0	C31H52BNO2	[M + Br]-	0.0	1.0	0.0	C34H53F	[M + Br]-	0.0	1.0	0.0	C29H52N2O4S	[M + Cl]-	0.0	3.0	0.983	C32H49ClN4	[M + Cl]-	0.0	3.0	0.983																																																																																										
1893	PoorlyExplained	560.369	C31H51N3O6	0.727	32	False	0	2	0.929	C31H51N3O6	[M - H]-	0.733	2.0	0.929	C27H47N9O4	[M - H]-	0.166	2.0	0.929	C29H56NO7P	[M - H]-	0.034	2.0	0.929	C26H51N5O8	[M - H]-	0.032	2.0	0.929	C36H51NO4	[M - H]-	0.015	2.0	0.929	C32H47N7O2	[M - H]-	0.014	2.0	0.929	C28H43N13	[M - H]-	0.007	1.0	0.0	C37H52ClNO	[M - H]-	0.0	1.0	0.0	C35H48FN3O2	[M - H]-	0.0	1.0	0.0	C32H47BN4O4	[M - H]-	0.0	2.0	0.929	C36H51BO2	[M + Cl]-	0.0	1.0	0.0	C32H49F2N3O3	[M - H]-	0.0	2.0	0.929	C31H51N5O2	[M + Cl]-	0.0	2.0	0.929	C34H52FNO2	[M + Cl]-	0.0	1.0	0.0	C30H56NO4P	[M + Cl]-	0.0	2.0	0.929	C37H51NO	[M + Cl]-	0.0	1.0	0.0	C28H56N3O4PS	[M - H]-	0.0	2.0	0.929	C29H60N3P	[M + Br]-	0.0	1.0	0.0	C27H47N11	[M + Cl]-	0.0	1.0	0.0	C30H51N5O3S	[M - H]-	0.0	2.0	0.929	C30H59NO3	[M + Br]-	0.0	1.0	0.0	C30H48FN7	[M + Cl]-	0.0	1.0	0.0	C35H51N3OS	[M - H]-	0.0	1.0	0.0	C29H55N3O3S	[M + Cl]-	0.0	2.0	0.929	C30H55NO6	[M + Cl]-	0.0	2.0	0.929	C38H47N3O	[M - H]-	0.0	1.0	0.0	C40H49O2	[M - H]-	0.0	1.0	0.0	C40H48FN	[M - H]-	0.0	1.0	0.0	C34H50F3NO2	[M - H]-	0.0	1.0	0.0	C31H52ClN5O2	[M - H]-	0.0	2.0	0.929	C34H55NOS	[M + Cl]-	0.0	1.0	0.0	C28H55N3O6S	[M - H]-	0.0	2.0	0.929																																																																																																																								
6361	PoorlyExplained	560.413	C37H55NO3	0.557	21	False	2	4	0.852	C37H55NO3	[M - H]-	0.567	4.0	0.852	C34H59NO3S	[M - H]-	0.358	4.0	0.852	C29H59N3O5S	[M - H]-	0.059	4.0	0.852	C36H51B3O3	[M - H]-	0.009	3.0	0.836	C31H55BN2O6	[M - H]-	0.006	4.0	0.852	C35H54F3NO	[M - H]-	0.002	4.0	0.852	C33H59N3S2	[M - H]-	0.001	4.0	0.852	C30H63N3O	[M + Br]-	0.0	1.0	0.0	C30H63BO3	[M + Br]-	0.0	1.0	0.0	C30H59NO8	[M - H]-	0.0	2.0	0.317	C32H55N5O	[M + Cl]-	0.0	3.0	0.836	C33H51N7O	[M - H]-	0.0	3.0	0.836	C32H64ClNS2	[M - H]-	0.0	4.0	0.852	C30H52FN7O2	[M - H]-	0.0	3.0	0.836	C26H55N9O2	[M + Cl]-	0.0	3.0	0.836	C31H59NO5	[M + Cl]-	0.0	3.0	0.535	C31H60ClN3O	[M + Cl]-	0.0	3.0	0.535	C32H56ClN5O	[M - H]-	0.0	3.0	0.836	C31H55N5O4	[M - H]-	0.0	3.0	0.836	C30H60NO6P	[M - H]-	0.0	4.0	0.852	C30H63N3S3	[M - H]-	0.0	2.0	0.317																																																																																																																																																																															
9773	PoorlyExplained	560.425	C30H59N3O4	0.996	10	False	0	4	0.934	C30H59N3O4	[M + Cl]-	0.996	4.0	0.934	C31H55N7	[M + Cl]-	0.001	1.0	0.0	C35H59NO2	[M + Cl]-	0.001	1.0	0.0	C36H55N3O2	[M - H]-	0.001	1.0	0.0	C34H60NO3P	[M - H]-	0.001	1.0	0.0	C38H56FNO	[M - H]-	0.0	1.0	0.0	C41H55N	[M - H]-	0.0	1.0	0.0	C32H63NO2S	[M + Cl]-	0.0	1.0	0.0	C30H60ClN5	[M + Cl]-	0.0	1.0	0.0	C24H57N11P2	[M - H]-	0.0	1.0	0.0																																																																																																																																																																																																																																						
3069	PoorlyExplained	563.375	C31H52N4O3	0.519	33	False	9	5	0.969	C31H52N4O3	[M + Cl]-	0.699	5.0	0.969	C30H56O7	[M + Cl]-	0.276	4.0	0.906	C26H52N6O5	[M + Cl]-	0.009	5.0	0.969	C32H48N6O3	[M - H]-	0.008	5.0	0.969	C31H52N2O7	[M - H]-	0.003	5.0	0.969	C30H53N4O4P	[M - H]-	0.002	5.0	0.969	C34H49FN4O2	[M - H]-	0.001	5.0	0.969	C21H48N12O6	[M - H]-	0.001	5.0	0.969	C29H57N2O4P	[M + Cl]-	0.001	5.0	0.969	C36H52O5	[M - H]-	0.001	3.0	0.118	C31H48BN5O4	[M - H]-	0.001	5.0	0.969	C33H53FN2O2	[M + Cl]-	0.0	4.0	0.906	C25H52N6O8	[M - H]-	0.0	5.0	0.969	C36H48B2O4	[M - H]-	0.0	3.0	0.118	C29H60N2O3	[M + Br]-	0.0	3.0	0.118	C33H53FO6	[M - H]-	0.0	3.0	0.118	C29H57O8P	[M - H]-	0.0	4.0	0.906	C34H56O2S	[M + Cl]-	0.0	4.0	0.906	C31H60O2S2	[M + Cl]-	0.0	4.0	0.906	C34H51F3O3	[M - H]-	0.0	3.0	0.118	C36H52N2O	[M + Cl]-	0.0	2.0	0.787	C29H56O10	[M - H]-	0.0	1.0	0.0	C37H48BNO3	[M - H]-	0.0	3.0	0.118	C31H56N4	[M + Br]-	0.0	1.0	0.0	C30H52B2O6	[M + Cl]-	0.0	4.0	0.906	C32H56N2O2S2	[M - H]-	0.0	5.0	0.969	C37H48N4O	[M - H]-	0.0	3.0	0.85	C34H52N4OS	[M - H]-	0.0	3.0	0.85	C31H50F2N4O3	[M - H]-	0.0	5.0	0.969	C34H52BNO3S	[M - H]-	0.0	4.0	0.906	C27H48N10O	[M + Cl]-	0.0	5.0	0.969	C26H48N10O4	[M - H]-	0.0	3.0	0.85	C30H57ClN2O3	[M + Cl]-	0.0	4.0	0.906																																																																																																																			
6532	PoorlyExplained	567.242	C35H36O7	0.43	32	False	1	3	0.824	C29H40O9	[M + Cl]-	0.437	2.0	0.029	C35H36O7	[M - H]-	0.394	2.0	0.029	C28H40O12	[M - H]-	0.048	1.0	0.0	C22H44O14	[M + Cl]-	0.034	1.0	0.0	C40H36O	[M + Cl]-	0.029	1.0	0.0	C29H40BN3O3	[M + Br]-	0.029	3.0	0.824	C28H40B2N2O4	[M + Br]-	0.006	3.0	0.824	C30H36N4O5	[M + Cl]-	0.004	2.0	0.029	C24H40N8O3	[M + Br]-	0.002	2.0	0.029	C31H32N6O5	[M - H]-	0.002	2.0	0.029	C41H32N2O	[M - H]-	0.002	2.0	0.029	C28H44N2O5	[M + Br]-	0.001	2.0	0.029	C24H36N6O10	[M - H]-	0.001	1.0	0.0	C25H32N10O6	[M - H]-	0.001	2.0	0.029	C19H36N10O8	[M + Cl]-	0.001	2.0	0.029	C29H40N6O	[M + Br]-	0.001	2.0	0.029	C27H37FN4O6	[M + Cl]-	0.001	2.0	0.029	C29H36N4O8	[M - H]-	0.001	2.0	0.029	C23H40N4O10	[M + Cl]-	0.001	2.0	0.029	C23H40N2O14	[M - H]-	0.001	3.0	0.056	C23H44N4O7	[M + Br]-	0.001	2.0	0.029	C31H32F4N4O2	[M - H]-	0.001	2.0	0.029	C25H32N12O2	[M + Cl]-	0.001	2.0	0.029	C26H46O7P2	[M + Cl]-	0.001	3.0	0.824	C29H29FN10O2	[M - H]-	0.001	2.0	0.029	C36H32N4O3	[M - H]-	0.001	2.0	0.029	C26H28N14O2	[M - H]-	0.001	2.0	0.029	C28H50Cl2O2	[M + Br]-	0.0	2.0	0.029	C30H37ClN4O5	[M - H]-	0.0	2.0	0.029	C35H36N2O3	[M + Cl]-	0.0	1.0	0.0	C26H30F2N10O3	[M - H]-	0.0	2.0	0.029	C24H36N8O6	[M + Cl]-	0.0	2.0	0.029																																																																																																																								
9400	PoorlyExplained	567.335	C29H48N4O5	0.445	38	False	1	3	0.968	C29H48N4O5	[M + Cl]-	0.45	2.0	0.963	C26H49FN4O6	[M + Cl]-	0.136	2.0	0.963	C27H53N2O6P	[M + Cl]-	0.08	2.0	0.963	C27H48N6O5S	[M - H]-	0.076	2.0	0.963	C29H44BN5O6	[M - H]-	0.07	2.0	0.963	C27H45FN6O6	[M - H]-	0.058	2.0	0.963	C28H49N4O6P	[M - H]-	0.056	2.0	0.963	C26H52N4O5S	[M + Cl]-	0.032	2.0	0.963	C33H48N4S	[M + Cl]-	0.005	3.0	0.968	C30H44N8O	[M + Cl]-	0.005	2.0	0.963	C28H52O9	[M + Cl]-	0.005	1.0	0.0	C34H44BN3O4	[M - H]-	0.004	3.0	0.968	C34H48N2O3	[M + Cl]-	0.004	2.0	0.963	C24H44N10O6	[M - H]-	0.003	2.0	0.963	C35H46F2N2	[M + Cl]-	0.003	2.0	0.963	C30H45ClN8O	[M - H]-	0.003	2.0	0.963	C34H48O7	[M - H]-	0.002	1.0	0.0	C31H52N2O3S	[M + Cl]-	0.002	3.0	0.968	C32H45FN4O4	[M - H]-	0.002	2.0	0.963	C39H48O	[M + Cl]-	0.002	1.0	0.0	C33H53ClO3	[M + Cl]-	0.002	2.0	0.963	C29H46F2N4O5	[M - H]-	0.001	2.0	0.963	C32H47F3N2O	[M + Cl]-	0.001	2.0	0.963	C32H48N4O3S	[M - H]-	0.001	2.0	0.963	C30H52N2O4S2	[M - H]-	0.001	2.0	0.963	C31H52O7S	[M - H]-	0.001	2.0	0.963	C31H49FN2O4	[M + Cl]-	0.001	2.0	0.963	C31H54O5P2	[M - H]-	0.001	2.0	0.963	C28H52N6O	[M + Br]-	0.0	1.0	0.0	C33H57Cl	[M + Br]-	0.0	1.0	0.0	C34H52N2	[M + Br]-	0.0	1.0	0.0	C30H61ClS	[M + Br]-	0.0	1.0	0.0	C34H49ClN2O3	[M - H]-	0.0	2.0	0.963	C28H48B2O8	[M + Cl]-	0.0	3.0	0.968	C32H53O4P	[M + Cl]-	0.0	2.0	0.963	C31H53FN2O	[M + Br]-	0.0	1.0	0.0	C27H52O12	[M - H]-	0.0	1.0	0.0	C28H60N2S2	[M + Br]-	0.0	1.0	0.0																																																																																										
9064	UNKNOWN	568.243	C22H35N9O9	0.377	35	True	1	6	0.978	C22H35N9O9	[M - H]-	0.532	5.0	0.971	C29H39N5O3S2	[M - H]-	0.115	2.0	0.596	C21H39N5O13	[M - H]-	0.069	5.0	0.971	C26H35N9O4S	[M - H]-	0.048	4.0	0.935	C28H35N5O8	[M - H]-	0.046	5.0	0.971	C29H31N9O4	[M - H]-	0.044	5.0	0.943	C25H39N5O8S	[M - H]-	0.032	6.0	0.978	C24H31N11O6	[M - H]-	0.02	5.0	0.971	C25H36FN5O9	[M - H]-	0.017	5.0	0.971	C22H39N5O10	[M + Cl]-	0.01	5.0	0.971	C26H35BN6O6S	[M - H]-	0.01	6.0	0.978	C32H35N5O3S	[M - H]-	0.009	2.0	0.596	C26H32FN9O5	[M - H]-	0.007	5.0	0.971	not_explainable	[M + ?]-	0.005	-1.0	-1.0	C23H35N9O6	[M + Cl]-	0.004	3.0	0.631	C28H36ClN7O4	[M - H]-	0.004	6.0	0.978	C30H39N3O6S	[M - H]-	0.003	2.0	0.596	C31H39NO7S	[M - H]-	0.003	2.0	0.596	C37H35N3OS	[M - H]-	0.003	2.0	0.596	C29H33F2N5O5	[M - H]-	0.003	5.0	0.971	C33H31B2N3O5	[M - H]-	0.003	5.0	0.943	C27H39N3O8	[M + Cl]-	0.002	2.0	0.596	C34H39N3OS2	[M - H]-	0.002	2.0	0.596	C33H35N3O6	[M - H]-	0.002	2.0	0.596	C28H35N7O4	[M + Cl]-	0.002	3.0	0.631	C26H34F3N7O2	[M + Cl]-	0.002	3.0	0.631	C33H35N5O2	[M + Cl]-	0.001	3.0	0.631	C27H30F3N9O2	[M - H]-	0.001	5.0	0.971	C25H36FN7O5	[M + Cl]-	0.001	3.0	0.631	C32H39NO6	[M + Cl]-	0.001	2.0	0.596	C28H43NO7S2	[M - H]-	0.001	2.0	0.596	C24H32ClN13O2	[M - H]-	0.001	3.0	0.631	C22H39N11O2	[M + Br]-	0.001	3.0	0.631	C21H43N7O6	[M + Br]-	0.0	2.0	0.596	C25H40FN7O2	[M + Br]-	0.0	3.0	0.631																																																																																																									
3872	UNKNOWN	569.264	C28H42O12	0.468	35	True	1	7	0.802	C28H42O12	[M - H]-	0.479	3.0	0.589	C25H34N10O6	[M - H]-	0.145	5.0	0.699	C23H38N8O9	[M - H]-	0.048	4.0	0.656	C24H38N8O6	[M + Cl]-	0.036	4.0	0.662	C27H37F3N4O6	[M - H]-	0.028	5.0	0.699	C27H35FN8O5	[M - H]-	0.028	5.0	0.699	C22H38N10O6S	[M - H]-	0.028	5.0	0.693	C28H33F3N8O2	[M - H]-	0.027	5.0	0.699	C29H38N4O8	[M - H]-	0.023	3.0	0.589	C22H46N6O6	[M + Br]-	0.023	6.0	0.735	C31H32F2N8O	[M - H]-	0.019	5.0	0.699	C25H32F2N12O2	[M - H]-	0.019	5.0	0.699	C26H43FN6O2	[M + Br]-	0.016	6.0	0.735	C25H45F3N4O2	[M + Br]-	0.013	6.0	0.735	C26H39FN6O5	[M + Cl]-	0.011	4.0	0.662	C29H40F2N2O5	[M + Cl]-	0.007	4.0	0.662	C23H42N4O10	[M + Cl]-	0.006	4.0	0.662	C28H43ClN2O8	[M - H]-	0.005	4.0	0.656	C29H41F3N4S	[M + Cl]-	0.005	5.0	0.699	C25H34N12O2	[M + Cl]-	0.005	4.0	0.625	C21H42N8O6S	[M + Cl]-	0.005	4.0	0.656	C26H42N4O8S	[M - H]-	0.004	4.0	0.656	C27H43N2O9P	[M - H]-	0.004	4.0	0.656	C29H36F2N6O4	[M - H]-	0.003	6.0	0.766	C26H42N6O4S	[M + Cl]-	0.003	6.0	0.766	C24H46N4O5S2	[M + Cl]-	0.003	5.0	0.693	C27H40F2N4O5S	[M - H]-	0.003	6.0	0.766	C28H42B2N2O4	[M + Br]-	0.003	6.0	0.735	C28H36F2N8OS	[M - H]-	0.002	7.0	0.802	C33H42O6	[M + Cl]-	0.001	3.0	0.538	C26H50O8	[M + Br]-	0.001	5.0	0.213	C33H46O3	[M + Br]-	0.001	1.0	0.0	C28H42N2O8	[M + Cl]-	0.001	3.0	0.589	not_explainable	[M + ?]-	0.0	-1.0	-1.0	C28H42BN5O2	[M + Br]-	0.0	3.0	0.589																																																																																																									
9248	UNKNOWN	569.356	C24H46N10O6	0.793	37	False	4	6	0.907	C24H46N10O6	[M - H]-	0.996	6.0	0.907	C31H51FN2O4	[M + Cl]-	0.003	6.0	0.907	C32H55O4P	[M + Cl]-	0.001	6.0	0.907	C24H46N12O2	[M + Cl]-	0.0	4.0	0.862	C40H46N2O	[M - H]-	0.0	4.0	0.862	C32H58O3	[M + Br]-	0.0	1.0	0.0	C27H51N6O5P	[M - H]-	0.0	4.0	0.862	C30H44F2N8O	[M - H]-	0.0	4.0	0.862	C29H46N8O4	[M - H]-	0.0	5.0	0.847	C37H47FN2O2	[M - H]-	0.0	4.0	0.862	C30H55FN4	[M + Br]-	0.0	1.0	0.0	C33H50N2O6	[M - H]-	0.0	4.0	0.862	C29H48F2N4O5	[M - H]-	0.0	4.0	0.862	C32H50N4O3S	[M - H]-	0.0	4.0	0.862	C34H51ClN2O3	[M - H]-	0.0	4.0	0.862	C28H55BrN6O	[M - H]-	0.0	4.0	0.862	C33H51N2O4P	[M - H]-	0.0	4.0	0.862	C31H58N2S	[M + Br]-	0.0	1.0	0.0	C30H51FN2O7	[M - H]-	0.0	4.0	0.862	C33H48BF2NO4	[M - H]-	0.0	5.0	0.847	C31H49F3N2O4	[M - H]-	0.0	5.0	0.847	C28H50BN3O6	[M + Cl]-	0.0	4.0	0.862	C23H50N8O6	[M + Cl]-	0.0	5.0	0.847	C28H54N6O	[M + Br]-	0.0	1.0	0.0	C32H47FN4O4	[M - H]-	0.0	4.0	0.862	C34H48F2N2O3	[M - H]-	0.0	5.0	0.847	C28H58O7S2	[M - H]-	0.0	4.0	0.862	C39H46BNO2	[M - H]-	0.0	4.0	0.862	C34H54N2OS2	[M - H]-	0.0	4.0	0.862	C26H50N8O4S	[M - H]-	0.0	4.0	0.862	C30H63ClS	[M + Br]-	0.0	1.0	0.0	C27H52N6O3P2	[M - H]-	0.0	6.0	0.907	C29H51ClN6O	[M + Cl]-	0.0	4.0	0.812	C26H55N4O5P	[M + Cl]-	0.0	6.0	0.907	C34H46N6O2	[M - H]-	0.0	4.0	0.862	C28H50N4O8	[M - H]-	0.0	4.0	0.862	C34H46BN3O4	[M - H]-	0.0	6.0	0.907																																																																																															
7240	PoorlyExplained	569.44	C40H58O2	0.484	14	False	1	2	0.901	C40H58O2	[M - H]-	0.378	1.0	0.0	C33H62O7	[M - H]-	0.368	1.0	0.0	C29H58N6O5	[M - H]-	0.233	2.0	0.901	C34H58N4O3	[M - H]-	0.007	2.0	0.901	C33H66N2	[M + Br]-	0.004	1.0	0.0	C33H62N2O3	[M + Cl]-	0.003	2.0	0.901	C28H62N4O5	[M + Cl]-	0.002	2.0	0.901	C32H62N2O4S	[M - H]-	0.002	2.0	0.901	C37H62O2S	[M - H]-	0.001	1.0	0.0	C35H58N4	[M + Cl]-	0.001	1.0	0.0	C34H66O2S2	[M - H]-	0.001	1.0	0.0	C34H63ClN2	[M + Cl]-	0.001	1.0	0.0	C37H64P2	[M - H]-	0.0	1.0	0.0	C37H59FO3	[M - H]-	0.0	1.0	0.0																																																																																																																																																																																																																		
