shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
9610	C26H50O14	[M + Cl]-	0.329	9.144	2	0.055	1622_CARA_HILIC_neg_SIRIUS_charge0_removed_9610	-2.024	1.53
9055	C60H84O12	[M - H2O - H]-	0.328	7.398	4	0.189	3845_CARA_HILIC_neg_SIRIUS_charge0_removed_9055	-18415.669	3.174
7559	C11H7N5	[M - H]-	0.327	0.121	1	0.0	1797_CARA_HILIC_neg_SIRIUS_charge0_removed_7559	8.321	8.145
788	C37H41N3O4S	[M - H]-	0.327	0.386	2	0.063	1594_CARA_HILIC_neg_SIRIUS_charge0_removed_788	-0.966	1.357
7762	C21H37FN2O5	[M - H]-	0.327	20.736	7	0.697	2556_CARA_HILIC_neg_SIRIUS_charge0_removed_7762	2.952	3.832
8790	C15H33N3O6	[M + Cl]-	0.327	5.447	2	0.12	5120_CARA_HILIC_neg_SIRIUS_charge0_removed_8790	-8.123	8.505
1887	C17H2F32O2	[M - H]-	0.326	11.499	4	0.989	1611_CARA_HILIC_neg_SIRIUS_charge0_removed_1887	0.111	4.767
4991	C33H68O7	[M + Cl]-	0.326	5.901	1	0.0	3172_CARA_HILIC_neg_SIRIUS_charge0_removed_4991	-0.5	1.181
10824	C30H44N4O8	[M - H]-	0.326	17.829	10	0.671	5451_CARA_HILIC_neg_SIRIUS_charge0_removed_10824	-5.513	7.417
9608	C26H52N6O9	[M - H]-	0.325	4.08	5	0.812	2382_CARA_HILIC_neg_SIRIUS_charge0_removed_9608	-7.273	9.655
3120	C18H21O2	[M - H]-	0.325	1.07	1	0.0	3174_CARA_HILIC_neg_SIRIUS_charge0_removed_3120	3.064	3.544
428	C15H9F13N2O2	[M + Br]-	0.324	19.292	3	0.502	1702_CARA_HILIC_neg_SIRIUS_charge0_removed_428	-3.531	4.563
2342	C37H73NO6	[M - H]-	0.324	0.962	1	0.0	3360_CARA_HILIC_neg_SIRIUS_charge0_removed_2342	-0.499	0.473
7476	C20H42N8O	[M - H]-	0.324	0.664	1	0.0	333_CARA_HILIC_neg_SIRIUS_charge0_removed_7476	6.153	3.245
9654	C11H19N4O5P	[M - H2O - H]-	0.324	10.966	7	0.41	221_CARA_HILIC_neg_SIRIUS_charge0_removed_9654	-60217.458	4.473
8803	C20H38O11	[M + Cl]-	0.324	7.504	4	0.317	3905_CARA_HILIC_neg_SIRIUS_charge0_removed_8803	4.265	3.2
1496	C10H5NO4	[M + Cl]-	0.324	3.755	2	0.036	2104_CARA_HILIC_neg_SIRIUS_charge0_removed_1496	3.954	4.907
10072	C29H36O13	[M - H]-	0.323	16.983	3	0.532	1811_CARA_HILIC_neg_SIRIUS_charge0_removed_10072	2.85	2.894
2210	C22H46O9S	[M - H]-	0.323	1.142	3	1.0	2672_CARA_HILIC_neg_SIRIUS_charge0_removed_2210	-2.633	0.61
5165	C20H31N7O8	[M + Cl]-	0.323	31.85	11	0.854	3278_CARA_HILIC_neg_SIRIUS_charge0_removed_5165	-6.787	2.411
305	C5H4F6O3S	[M + Br]-	0.323	23.639	5	0.924	316_CARA_HILIC_neg_SIRIUS_charge0_removed_305	0.534	2.022
10082	C26H32O11	[M - H]-	0.323	12.462	2	0.183	2052_CARA_HILIC_neg_SIRIUS_charge0_removed_10082	0.799	1.528
8290	C17H15N7O4	[M - H]-	0.322	1.0	1	0.0	2015_CARA_HILIC_neg_SIRIUS_charge0_removed_8290	4.537	
5801	C18H31F3N2O6	[M - H]-	0.322	12.513	4	0.841	370_CARA_HILIC_neg_SIRIUS_charge0_removed_5801	-1.51	2.649
1246	C11H6N2O5S3	[M + Br]-	0.321	21.189	7	0.489	1914_CARA_HILIC_neg_SIRIUS_charge0_removed_1246	1.735	2.247
9150	C13H16N2O2S4	[M - H]-	0.321	10.192	5	0.338	4949_CARA_HILIC_neg_SIRIUS_charge0_removed_9150	-5.252	7.877
10220	C24H31FN4O5	[M - H]-	0.32	20.515	8	0.824	4115_CARA_HILIC_neg_SIRIUS_charge0_removed_10220	-3.956	4.729
8156	C18H13N5O4	[M + Cl]-	0.32	15.308	6	0.466	1756_CARA_HILIC_neg_SIRIUS_charge0_removed_8156	-2.399	4.681
4918	C21H35N3O9S	[M - H]-	0.32	35.773	13	0.902	3815_CARA_HILIC_neg_SIRIUS_charge0_removed_4918	-8.775	3.536
2136	C26H47N3O6	[M - H]-	0.319	17.602	5	0.93	2197_CARA_HILIC_neg_SIRIUS_charge0_removed_2136	1.995	3.592
1057	C9H8F3N3O2S3	[M - H]-	0.319	11.273	3	0.944	2019_CARA_HILIC_neg_SIRIUS_charge0_removed_1057	-3.21	1.666
8048	C36H64N2O7	[M + Cl]-	0.319	8.423	3	0.98	2485_CARA_HILIC_neg_SIRIUS_charge0_removed_8048	1.856	1.509
3335	C56H76O3	[M + Cl]-	0.319	6.723	3	0.405	850_CARA_HILIC_neg_SIRIUS_charge0_removed_3335	-0.418	1.794
11041	C40H50O	[M + Cl]-	0.319	6.127	2	0.061	3891_CARA_HILIC_neg_SIRIUS_charge0_removed_11041	-8.717	4.341
5906	C22H35N5O2	[M - H]-	0.319	2.698	2	0.363	2808_CARA_HILIC_neg_SIRIUS_charge0_removed_5906	-4.994	5.324
1796	C16H10O4	[M + Br]-	0.318	13.459	2	0.968	2602_CARA_HILIC_neg_SIRIUS_charge0_removed_1796	7.553	5.371
737	C12H9BrClF3O2	[M + Br]-	0.318	22.288	8	0.826	107_CARA_HILIC_neg_SIRIUS_charge0_removed_737	-5.38	2.804
4898	C31H58N4O9S	[M - H]-	0.318	0.951	2	0.11	983_CARA_HILIC_neg_SIRIUS_charge0_removed_4898	-0.717	2.648
3602	C30H20O14	[M + Br]-	0.318	20.649	5	0.866	5536_CARA_HILIC_neg_SIRIUS_charge0_removed_3602	5.87	5.887
4309	C43H68O11	[M + Cl]-	0.318	7.114	3	0.178	2118_CARA_HILIC_neg_SIRIUS_charge0_removed_4309	-6.869	1.935
1669	C25H46FN3O	[M - H]-	0.318	5.336	2	1.0	1947_CARA_HILIC_neg_SIRIUS_charge0_removed_1669	6.831	5.279
10239	C9H15N3O4S	[M - H]-	0.318	45.528	12	0.915	1022_CARA_HILIC_neg_SIRIUS_charge0_removed_10239	0.19	3.12
11147	C12H17N3O8	[M - H2O - H]-	0.317	20.743	5	0.827	616_CARA_HILIC_neg_SIRIUS_charge0_removed_11147	-57712.795	11.191
6117	C9H8N6OS	[M - H]-	0.317	7.968	3	0.81	3205_CARA_HILIC_neg_SIRIUS_charge0_removed_6117	-4.264	0.518
4962	C24H42N6O4	[M - H]-	0.316	26.595	13	0.759	1987_CARA_HILIC_neg_SIRIUS_charge0_removed_4962	7.799	3.747
4785	C17H29F3N4O4	[M + Cl]-	0.316	18.674	9	0.954	4515_CARA_HILIC_neg_SIRIUS_charge0_removed_4785	6.983	5.19
9847	C32H48N10O11	[M + Cl]-	0.315	31.329	16	0.96	2037_CARA_HILIC_neg_SIRIUS_charge0_removed_9847	-9.196	3.753
5078	C19H30N2O2S	[M - H]-	0.315	19.205	9	0.914	754_CARA_HILIC_neg_SIRIUS_charge0_removed_5078	2.799	4.915
7586	C21H12N2O4	[M + Br]-	0.314	14.93	5	0.904	2821_CARA_HILIC_neg_SIRIUS_charge0_removed_7586	-2.512	2.764
4891	C36H58O3	[M + Br]-	0.314	5.933	1	0.0	4405_CARA_HILIC_neg_SIRIUS_charge0_removed_4891	-1.914	0.818
2939	C4HNO2	[M + Cl]-	0.314	-0.125	1	0.0	2758_CARA_HILIC_neg_SIRIUS_charge0_removed_2939	-0.997	2.268
538	C24H16ClF3N4O4S	[M + Br]-	0.314	28.894	11	0.963	4382_CARA_HILIC_neg_SIRIUS_charge0_removed_538	6.74	2.841
10428	C20H23O	[M - H]-	0.314	1.119	1	0.0	696_CARA_HILIC_neg_SIRIUS_charge0_removed_10428	3.185	3.072
1073	C26H10O5	[M + Br]-	0.313	4.648	1	0.0	1750_CARA_HILIC_neg_SIRIUS_charge0_removed_1073	-5.633	5.975
4805	C11H17FN8O5	[M - H]-	0.313	15.16	11	0.841	1848_CARA_HILIC_neg_SIRIUS_charge0_removed_4805	-8.681	7.847
293	C21H34N4O3S	[M - H]-	0.313	8.348	9	0.166	3072_CARA_HILIC_neg_SIRIUS_charge0_removed_293	-2.102	2.981
7954	C20H25O3	[M - H]-	0.313	1.318	1	0.0	933_CARA_HILIC_neg_SIRIUS_charge0_removed_7954	-0.299	0.924
977	C25H12F18O6	[M + Br]-	0.313	6.305	3	0.724	1412_CARA_HILIC_neg_SIRIUS_charge0_removed_977	-1.003	0.801
6534	C22H37N5O6S	[M - H]-	0.313	2.592	3	0.993	5584_CARA_HILIC_neg_SIRIUS_charge0_removed_6534	2.05	3.078
11129	C9H13N3O8	[M - H]-	0.313	9.932	2	0.906	4938_CARA_HILIC_neg_SIRIUS_charge0_removed_11129	0.042	1.072
10093	C24H42N2O5S2	[M + Cl]-	0.312	8.372	3	0.922	1510_CARA_HILIC_neg_SIRIUS_charge0_removed_10093	-8.406	5.021
2321	C14H12INO4	[M - H]-	0.312	21.691	5	0.904	3627_CARA_HILIC_neg_SIRIUS_charge0_removed_2321	-7.369	4.87
1956	C15H15NO5	[M + Br]-	0.312	18.57	3	0.969	722_CARA_HILIC_neg_SIRIUS_charge0_removed_1956	-1.653	2.06
4682	C47H91NO9	[M - H]-	0.312	6.107	5	0.898	4909_CARA_HILIC_neg_SIRIUS_charge0_removed_4682	-0.993	3.425
9350	C31H58N4O7	[M - H]-	0.311	29.539	9	0.919	2448_CARA_HILIC_neg_SIRIUS_charge0_removed_9350	-0.458	3.281
7503	C19H32N10O11	[M - H]-	0.311	22.589	8	0.789	848_CARA_HILIC_neg_SIRIUS_charge0_removed_7503	8.822	3.3
7621	C5H6F3NO3	[M + Br]-	0.311	15.401	4	0.766	1759_CARA_HILIC_neg_SIRIUS_charge0_removed_7621	-6.302	3.261
5981	C5H7Cl5O3	[M - H]-	0.311	4.072	2	0.042	2265_CARA_HILIC_neg_SIRIUS_charge0_removed_5981	-3.829	3.697
6084	C16H34O10	[M + Cl]-	0.311	7.475	5	0.433	1911_CARA_HILIC_neg_SIRIUS_charge0_removed_6084	-5.22	8.112
4765	C30H44N8O	[M + Cl]-	0.311	9.93	3	0.922	2905_CARA_HILIC_neg_SIRIUS_charge0_removed_4765	-2.837	3.643
1010	C20H14ClFN4O7S3	[M - H]-	0.31	24.643	18	0.926	4377_CARA_HILIC_neg_SIRIUS_charge0_removed_1010	4.832	5.695
2590	C50H72O10	[M - H]-	0.31	5.965	1	0.0	2871_CARA_HILIC_neg_SIRIUS_charge0_removed_2590	-0.447	0.432
9449	C17H24O6S	[M - H]-	0.309	5.76	3	0.497	336_CARA_HILIC_neg_SIRIUS_charge0_removed_9449	6.806	5.93
6095	C16H12O11	[M - H]-	0.309	15.683	2	0.424	5562_CARA_HILIC_neg_SIRIUS_charge0_removed_6095	-1.279	4.333
5506	C32H46	[M + Br]-	0.309	5.874	1	0.0	4464_CARA_HILIC_neg_SIRIUS_charge0_removed_5506	-2.429	1.493
3965	C22H22BN3O4	[M - H]-	0.309	33.49	13	0.899	2807_CARA_HILIC_neg_SIRIUS_charge0_removed_3965	0.27	4.903
9598	C13H21F2N5O5	[M - H4O2 - H]-	0.309	13.626	5	0.758	1444_CARA_HILIC_neg_SIRIUS_charge0_removed_9598	-109779.356	13.721
10741	C20H30N4O14P2	[M - H]-	0.309	15.31	5	0.641	5600_CARA_HILIC_neg_SIRIUS_charge0_removed_10741	-8.834	4.558
5122	C18H21BN4O6	[M + Cl]-	0.308	26.064	10	0.598	5133_CARA_HILIC_neg_SIRIUS_charge0_removed_5122	-4.026	3.235
285	C6H11N3O10	[M + Br]-	0.308	12.951	3	0.983	3009_CARA_HILIC_neg_SIRIUS_charge0_removed_285	-2.553	2.968
7112	C41H53N7O5S	[M - H]-	0.308	4.065	4	0.96	1240_CARA_HILIC_neg_SIRIUS_charge0_removed_7112	-2.137	1.525
2629	C23H18N4O9S	[M - H]-	0.308	50.813	17	0.79	1732_CARA_HILIC_neg_SIRIUS_charge0_removed_2629	1.766	4.102
7237	C29H55NO8	[M + Cl]-	0.308	7.396	2	0.475	846_CARA_HILIC_neg_SIRIUS_charge0_removed_7237	-0.291	0.199
2715	C38H77NO6	[M - H]-	0.307	0.876	1	0.0	1964_CARA_HILIC_neg_SIRIUS_charge0_removed_2715	-0.02	1.467
2475	C33H48O6	[M - H]-	0.307	12.976	5	0.391	2083_CARA_HILIC_neg_SIRIUS_charge0_removed_2475	-1.878	2.225
4961	C16H27N9O7	[M - H]-	0.306	15.459	6	0.743	1765_CARA_HILIC_neg_SIRIUS_charge0_removed_4961	3.14	7.086
10469	C19H27F3N2O5	[M - H]-	0.306	26.331	8	0.805	2119_CARA_HILIC_neg_SIRIUS_charge0_removed_10469	7.085	2.466
9611	C39H26O5	[M + Cl]-	0.305	18.199	2	0.827	3345_CARA_HILIC_neg_SIRIUS_charge0_removed_9611	3.57	0.939
3751	C32H48O5	[M + Cl]-	0.305	15.923	2	0.519	2489_CARA_HILIC_neg_SIRIUS_charge0_removed_3751	-4.158	2.265
37	C16H10O4	[M + Br]-	0.305	13.274	2	0.94	880_CARA_HILIC_neg_SIRIUS_charge0_removed_37	4.944	6.312
132	C4H2O3S2	[M - H]-	0.305	7.035	3	0.071	4272_CARA_HILIC_neg_SIRIUS_charge0_removed_132	-2.855	6.177
2263	C23H42N4O4S	[M - H]-	0.305	-0.693	1	0.0	4875_CARA_HILIC_neg_SIRIUS_charge0_removed_2263	0.212	1.006
7380	C52H50O6	[M + Cl]-	0.304	15.992	5	0.794	4787_CARA_HILIC_neg_SIRIUS_charge0_removed_7380	2.806	2.799
4316	C11H14N5O14P3	[M - H]-	0.304	-0.844	1	0.0	1044_CARA_HILIC_neg_SIRIUS_charge0_removed_4316	1.629	2.65
5401	C28H38O3	[M + Cl]-	0.303	13.773	2	0.75	1372_CARA_HILIC_neg_SIRIUS_charge0_removed_5401	-5.241	4.091
3967	C46H54O14	[M - H]-	0.303	18.786	3	0.587	963_CARA_HILIC_neg_SIRIUS_charge0_removed_3967	-3.111	1.894
591	C32H48N8O6S	[M - H]-	0.303	5.304	3	0.934	1036_CARA_HILIC_neg_SIRIUS_charge0_removed_591	3.164	1.09
4893	C34H54O2	[M + Br]-	0.303	5.854	1	0.0	4994_CARA_HILIC_neg_SIRIUS_charge0_removed_4893	-2.384	1.709
5983	C18H29N5O2	[M - H]-	0.303	0.264	1	0.0	4055_CARA_HILIC_neg_SIRIUS_charge0_removed_5983	-7.362	7.078
3743	C18H29FN6O8	[M - H2O - H]-	0.303	19.194	9	0.804	2454_CARA_HILIC_neg_SIRIUS_charge0_removed_3743	-39404.799	3.573
4209	C11H13BN4O5	[M - H]-	0.303	8.953	3	0.722	3656_CARA_HILIC_neg_SIRIUS_charge0_removed_4209	-7.429	5.796
2940	C47H72O10	[M - H]-	0.303	5.972	1	0.0	5481_CARA_HILIC_neg_SIRIUS_charge0_removed_2940	1.669	0.348
4181	C7H4ClF3N2O4	[M - H]-	0.303	25.775	9	0.79	143_CARA_HILIC_neg_SIRIUS_charge0_removed_4181	3.349	2.196
3613	C10H11N2O7P	[M + Cl]-	0.302	9.893	2	0.842	2299_CARA_HILIC_neg_SIRIUS_charge0_removed_3613	-7.978	1.703
4006	C9H11N3O2S	[M + Br]-	0.302	6.229	2	0.523	4412_CARA_HILIC_neg_SIRIUS_charge0_removed_4006	8.279	9.238
7845	C25H41N3O16	[M - H]-	0.302	15.108	6	0.877	3484_CARA_HILIC_neg_SIRIUS_charge0_removed_7845	2.184	5.688
7705	C33H63N3O5	[M - H]-	0.302	1.217	2	0.901	237_CARA_HILIC_neg_SIRIUS_charge0_removed_7705	-5.161	4.009
1707	C31H53N5O11	[M - H]-	0.301	0.742	1	0.0	5563_CARA_HILIC_neg_SIRIUS_charge0_removed_1707	2.863	2.889
7992	C12H17F2N3O5	[M - H]-	0.301	20.343	4	0.708	84_CARA_HILIC_neg_SIRIUS_charge0_removed_7992	-0.471	7.6
8591	C7H8N8O3S	[M + Cl]-	0.301	16.141	5	0.73	403_CARA_HILIC_neg_SIRIUS_charge0_removed_8591	1.855	8.251
8731	C23H39BO2	[M + Br]-	0.301	2.846	2	0.916	1339_CARA_HILIC_neg_SIRIUS_charge0_removed_8731	1.54	16.785
5130	C20H32N8O11S	[M - H]-	0.301	25.534	13	0.982	2478_CARA_HILIC_neg_SIRIUS_charge0_removed_5130	-6.341	3.795
10593	C23H32N8O12	[M - H]-	0.3	11.691	3	0.843	4903_CARA_HILIC_neg_SIRIUS_charge0_removed_10593	-1.787	4.334
2460	C9H11N2O7PS	[M - H]-	0.3	8.39	5	0.984	5198_CARA_HILIC_neg_SIRIUS_charge0_removed_2460	3.795	4.596
7504	C48H56O10	[M + Cl]-	0.299	19.49	4	0.967	636_CARA_HILIC_neg_SIRIUS_charge0_removed_7504	1.633	1.464
3391	C16H27BN4O4	[M + Cl]-	0.299	19.293	13	0.706	2580_CARA_HILIC_neg_SIRIUS_charge0_removed_3391	-0.439	2.707
5447	C23H17N3O4	[M - H]-	0.299	7.163	2	0.919	1130_CARA_HILIC_neg_SIRIUS_charge0_removed_5447	8.466	2.994
4782	C26H46O12	[M + Cl]-	0.299	5.965	1	0.0	2791_CARA_HILIC_neg_SIRIUS_charge0_removed_4782	0.806	0.433
3968	C7H4F7NO2	[M + Cl]-	0.298	26.379	5	0.649	1805_CARA_HILIC_neg_SIRIUS_charge0_removed_3968	-3.07	2.584
3679	C10H7Cl3F3N3O3	[M - H]-	0.298	10.172	4	0.901	948_CARA_HILIC_neg_SIRIUS_charge0_removed_3679	8.117	8.747
1161	C9H13IO5	[M + Br]-	0.298	13.206	3	0.613	4475_CARA_HILIC_neg_SIRIUS_charge0_removed_1161	1.826	4.943
2024	C20H21N2O6PS2	[M - H]-	0.298	51.246	20	0.778	2939_CARA_HILIC_neg_SIRIUS_charge0_removed_2024	3.573	3.541
2680	C33H58N10O7	[M - H]-	0.298	16.255	6	0.935	2694_CARA_HILIC_neg_SIRIUS_charge0_removed_2680	8.48	2.827
1008	C3H5N3O6	[M + Br]-	0.298	0.671	1	0.0	544_CARA_HILIC_neg_SIRIUS_charge0_removed_1008	4.573	3.591
174	C19H10F22N2O2	[M + Br]-	0.297	9.554	2	0.965	2857_CARA_HILIC_neg_SIRIUS_charge0_removed_174	-8.408	6.108
2730	C37H75NO6	[M - H]-	0.297	0.883	1	0.0	4205_CARA_HILIC_neg_SIRIUS_charge0_removed_2730	-2.645	1.393
343	CH4BrNS	[M + Br]-	0.297	-3.159	1	0.0	4772_CARA_HILIC_neg_SIRIUS_charge0_removed_343	9.243	8.587
3943	C17H11ClF2N2O7	[M + Cl]-	0.297	31.076	14	0.951	3576_CARA_HILIC_neg_SIRIUS_charge0_removed_3943	-6.882	3.685
10116	C42H68N2O16	[M - H]-	0.297	8.597	6	0.956	4532_CARA_HILIC_neg_SIRIUS_charge0_removed_10116	-0.009	1.32
10057	C16H20N2O6	[M - H]-	0.296	11.384	2	0.589	2084_CARA_HILIC_neg_SIRIUS_charge0_removed_10057	-1.671	1.41
3870	C32H42F4O2	[M - H]-	0.296	7.343	3	0.936	3284_CARA_HILIC_neg_SIRIUS_charge0_removed_3870	-3.97	4.612
10553	C35H62O2	[M + Br]-	0.296	5.95	1	0.0	5235_CARA_HILIC_neg_SIRIUS_charge0_removed_10553	0.73	0.615
3970	C10H13N6O12P3	[M - H]-	0.296	15.429	8	0.951	4931_CARA_HILIC_neg_SIRIUS_charge0_removed_3970	6.281	4.286
3455	C33H31N3S4	[M - H]-	0.296	7.47	2	0.673	671_CARA_HILIC_neg_SIRIUS_charge0_removed_3455	1.836	1.607
5063	C16H21N5O11	[M - H]-	0.295	17.91	17	0.899	4817_CARA_HILIC_neg_SIRIUS_charge0_removed_5063	-2.576	4.688
4593	C37H44N4O13	[M - H]-	0.294	7.71	4	0.947	3966_CARA_HILIC_neg_SIRIUS_charge0_removed_4593	8.77	6.706
1046	C39H29BrF6O4S6	[M - H]-	0.294	5.175	3	0.989	5410_CARA_HILIC_neg_SIRIUS_charge0_removed_1046	2.762	5.752
7009	C8H17NO5	[M + Cl]-	0.294	1.642	2	0.712	2962_CARA_HILIC_neg_SIRIUS_charge0_removed_7009	-3.197	2.975
8403	CH2I2OS3	[M + Cl]-	0.294	-3.081	1	0.0	434_CARA_HILIC_neg_SIRIUS_charge0_removed_8403	7.174	8.026
2915	C12H17F3N2O3	[M - H]-	0.293	19.099	8	0.568	1269_CARA_HILIC_neg_SIRIUS_charge0_removed_2915	5.286	6.196
8318	C44H42O3	[M + Cl]-	0.293	13.024	3	0.573	199_CARA_HILIC_neg_SIRIUS_charge0_removed_8318	3.679	2.629
10246	C29H41N7OS	[M - H]-	0.293	8.013	3	0.318	4659_CARA_HILIC_neg_SIRIUS_charge0_removed_10246	0.836	7.278
2887	C13H12BrCl4NO4	[M - H]-	0.293	5.521	3	0.503	820_CARA_HILIC_neg_SIRIUS_charge0_removed_2887	-9.064	12.336
6307	C14H13ClN4O4	[M - H]-	0.293	5.023	3	1.0	365_CARA_HILIC_neg_SIRIUS_charge0_removed_6307	-2.257	7.082
5368	C12H10F3N3O6S3	[M - H]-	0.292	16.583	9	0.698	234_CARA_HILIC_neg_SIRIUS_charge0_removed_5368	6.968	2.488
4539	C16H23NO9S	[M - H]-	0.292	13.22	5	0.829	3699_CARA_HILIC_neg_SIRIUS_charge0_removed_4539	4.267	5.153
2859	C42H85NO6	[M - H]-	0.292	0.952	1	0.0	4375_CARA_HILIC_neg_SIRIUS_charge0_removed_2859	-3.597	0.593
3199	C9H8ClF5N2O3	[M + Cl]-	0.292	26.078	10	0.935	872_CARA_HILIC_neg_SIRIUS_charge0_removed_3199	-4.936	8.874
5147	C16H29NO11	[M + Cl]-	0.292	5.931	4	0.565	2870_CARA_HILIC_neg_SIRIUS_charge0_removed_5147	-2.605	2.683
4440	C24H33N7O6	[M - H]-	0.292	18.251	7	0.786	1863_CARA_HILIC_neg_SIRIUS_charge0_removed_4440	-7.692	2.465
9931	C28H47N9O7	[M - H2O - H]-	0.292	17.004	7	0.916	5124_CARA_HILIC_neg_SIRIUS_charge0_removed_9931	-29894.233	6.171
10839	C26H30FNO5	[M + Cl]-	0.291	21.26	8	0.785	1054_CARA_HILIC_neg_SIRIUS_charge0_removed_10839	5.095	3.422
10919	C24H44N2O5	[M - H]-	0.291	10.203	2	0.398	4440_CARA_HILIC_neg_SIRIUS_charge0_removed_10919	8.545	8.174
8817	C19H37N5O7	[M - H2O - H]-	0.291	2.879	3	0.174	5437_CARA_HILIC_neg_SIRIUS_charge0_removed_8817	-42062.516	4.423
10217	C9H14BClN2O2	[M + Cl]-	0.291	11.225	3	1.0	669_CARA_HILIC_neg_SIRIUS_charge0_removed_10217	7.942	2.953
5316	C27H46O13	[M - H2O - H]-	0.291	8.429	3	0.264	3045_CARA_HILIC_neg_SIRIUS_charge0_removed_5316	-32209.264	3.113
10575	C29H34N8O6	[M - H]-	0.291	24.63	15	0.862	1523_CARA_HILIC_neg_SIRIUS_charge0_removed_10575	-9.596	6.508
5093	C5H13N9O2	[M + Cl]-	0.291	16.586	3	0.701	3423_CARA_HILIC_neg_SIRIUS_charge0_removed_5093	-1.586	0.798
10451	C32H52N4O2S2	[M - H]-	0.291	7.539	7	0.74	684_CARA_HILIC_neg_SIRIUS_charge0_removed_10451	3.077	2.549
1022	C14H9BN2O2	[M + Br]-	0.29	12.074	3	0.832	429_CARA_HILIC_neg_SIRIUS_charge0_removed_1022	-4.372	7.213
9433	C8H10N2O3S2	[M + Cl]-	0.29	6.097	6	0.666	642_CARA_HILIC_neg_SIRIUS_charge0_removed_9433	0.764	7.251
4367	C22H42N3O5P	[M - H]-	0.29	-0.013	2	0.071	5421_CARA_HILIC_neg_SIRIUS_charge0_removed_4367	2.768	5.224
9743	C22H26FN3O9	[M - H]-	0.29	16.507	7	0.941	701_CARA_HILIC_neg_SIRIUS_charge0_removed_9743	9.65	2.637
7597	C14H12O6P2	[M - H]-	0.289	6.678	2	0.859	825_CARA_HILIC_neg_SIRIUS_charge0_removed_7597	0.787	14.334
8416	C4Br2F4O	[M + Br]-	0.289	-2.258	1	0.0	2257_CARA_HILIC_neg_SIRIUS_charge0_removed_8416	1.892	0.476
5549	C12H28N4O6	[M - H]-	0.288	6.129	3	0.398	2641_CARA_HILIC_neg_SIRIUS_charge0_removed_5549	-8.689	7.055
4386	C61H123NO3	[M + Br]-	0.288	0.937	1	0.0	404_CARA_HILIC_neg_SIRIUS_charge0_removed_4386	-2.189	0.769
1459	C13H15N6O8PS	[M + Br]-	0.288	18.243	5	0.591	1046_CARA_HILIC_neg_SIRIUS_charge0_removed_1459	8.468	2.54
9288	C25H49N3O8	[M - H]-	0.288	3.235	3	1.0	2619_CARA_HILIC_neg_SIRIUS_charge0_removed_9288	-1.715	3.541
970	C36H46O11	[M + Cl]-	0.287	25.826	8	0.667	936_CARA_HILIC_neg_SIRIUS_charge0_removed_970	-5.968	3.456
4552	C13H25N3O8	[M - H]-	0.287	8.076	4	0.975	1063_CARA_HILIC_neg_SIRIUS_charge0_removed_4552	-9.677	1.304
7565	C17H28N2O4	[M - H]-	0.287	0.943	1	0.0	3862_CARA_HILIC_neg_SIRIUS_charge0_removed_7565	-5.974	0.696
4057	C28H52O11	[M + Cl]-	0.287	5.96	1	0.0	1923_CARA_HILIC_neg_SIRIUS_charge0_removed_4057	-0.44	0.486
2963	C22H41NO4	[M - H]-	0.285	1.0	1	0.0	3064_CARA_HILIC_neg_SIRIUS_charge0_removed_2963	9.986	
5145	C46H42O11	[M - H]-	0.284	8.756	2	0.956	2776_CARA_HILIC_neg_SIRIUS_charge0_removed_5145	-0.826	3.084
900	C14H8Br2O5	[M + Cl]-	0.283	13.065	3	0.976	3225_CARA_HILIC_neg_SIRIUS_charge0_removed_900	0.337	4.215
8732	C26H35NO6P2	[M - H]-	0.283	2.737	2	0.731	1562_CARA_HILIC_neg_SIRIUS_charge0_removed_8732	4.082	7.935
10588	C33H42O18	[M - H]-	0.282	11.563	2	0.646	1593_CARA_HILIC_neg_SIRIUS_charge0_removed_10588	3.533	3.399
7440	C15H21BN2O7	[M + Cl]-	0.282	23.6	9	0.902	1076_CARA_HILIC_neg_SIRIUS_charge0_removed_7440	6.956	3.579
4870	C27H46N12O11	[M - H]-	0.282	17.111	10	0.955	2853_CARA_HILIC_neg_SIRIUS_charge0_removed_4870	-1.856	2.009
6037	C39H49NO21	[M - H]-	0.282	11.443	3	0.662	5433_CARA_HILIC_neg_SIRIUS_charge0_removed_6037	-2.46	0.732
8264	C58H105NO3	[M + Br]-	0.282	1.698	3	0.735	3788_CARA_HILIC_neg_SIRIUS_charge0_removed_8264	-1.625	1.407
7454	C20H35N5O8	[M - H]-	0.281	9.08	3	0.959	2740_CARA_HILIC_neg_SIRIUS_charge0_removed_7454	-0.607	0.584
5282	C25H37N3O5	[M + Cl]-	0.281	10.684	2	0.912	4454_CARA_HILIC_neg_SIRIUS_charge0_removed_5282	-2.878	5.657
7534	C18H22	[M + Br]-	0.281	5.638	1	0.0	2027_CARA_HILIC_neg_SIRIUS_charge0_removed_7534	-3.899	3.907
2811	C46H93NO6	[M - H]-	0.281	0.696	1	0.0	368_CARA_HILIC_neg_SIRIUS_charge0_removed_2811	-4.125	3.343
10458	C10H6Br3NO6	[M + Cl]-	0.281	-0.609	1	0.0	4268_CARA_HILIC_neg_SIRIUS_charge0_removed_10458	-1.624	
