Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
8408	0.051	0.075	0.828
8409	0.567	0.647	0.704
8411	0.146	0.277	0.609
8412	0.514	0.195	0.402
8413	0.464	0.787	0.352
8416	0.446	0.181	0.579
8418	0.319	0.147	0.259
8419	0.701	0.902	0.048
8420	0.986	0.318	0.042
8421	0.258	0.5	0.725
8422	0.814	0.827	0.198
8423	0.638	0.592	0.498
8424	0.139	0.574	0.077
8425	0.847	0.901	0.695
8426	0.369	0.293	0.442
8427	0.001	0.01	0.508
8428	0.321	0.859	0.038
8429	0.338	0.166	0.69
8430	0.204	0.271	0.528
8431	0.003	0.007	0.118
8432	0.971	0.856	0.015
8433	0.191	0.222	0.438
8434	0.402	0.832	0.926
8436	0.057	0.104	0.342
8437	0.117	0.101	0.041
8440	0.191	0.173	0.024
8441	0.5	0.347	0.096
8444	0.859	0.939	0.913
8445	0.046	0.276	0
8446	0.928	0.873	0.045
8447	0.434	0.833	0.01
8448	0.313	0.304	0.206
8450	0.908	0.398	0.862
8451	0.658	0.587	0.205
8453	0.001	0.024	0.212
8454	0.975	0.678	0.254
8455	0.457	0.563	0.939
8456	0.764	0.811	0.638
8457	0.466	0.971	0.205
8458	0.447	0.227	0.587
8461	0.986	0.623	0.769
8463	0.594	0.326	0.532
8464	0.435	0.293	0.894
8465	0.255	0.485	0.211
8466	0.321	0.079	0.309
8467	0.747	0.739	0.368
8468	0.422	0.954	0.032
8469	0.983	0.689	0.404
8470	0.465	0.976	0.318
8471	0.706	0.408	0
8473	0.331	0.64	0.512
8474	0.261	0.264	0.008
8475	0.425	0.113	0.011
8476	0.092	0.303	0.077
8477	0.567	0.277	0.812
8478	0.165	0.141	0.36
8479	0.267	0.205	0.001
8480	0.716	0.296	0.058
8481	0.553	0.482	0.576
8482	0.615	0.131	0.211
8483	0.922	0.984	0.004
8484	0.89	0.839	0.065
8486	0.361	0.389	0.135
8488	0.451	0.891	0.024
8490	0.147	0.045	0.041
8491	0.502	0.047	0.281
8492	0.628	0.901	0.934
8493	0.356	0.376	0.757
8494	0.094	0.158	0.049
8495	0.73	0.843	0.271
8496	0.437	0.506	0.02
8497	0.484	0.241	0.381
8500	0.759	0.72	0.176
8502	0.878	0.831	0.69
8503	0.688	0.145	0.18
8504	0.774	0.779	0.303
8505	0.181	0.352	0.464
8506	0.188	0.337	0.259
8508	0.682	0.19	0.689
8509	0.963	0.493	0.605
8510	0.014	0.013	0.31
8511	0.197	0.014	0.345
8512	0.299	0.296	0.318
8513	0.552	0.156	0.085
8514	0.649	0.199	0.241
8515	0.659	0.201	0.104
8516	0.994	0.394	0.212
8517	0.15	0.025	0.857
8520	0.043	0.037	0.161
8522	0.314	0.274	0.469
8524	0.839	0.454	0.054
8525	0.967	0.759	0.852
8526	0.451	0.247	0.263
8527	0.017	0.014	0.109
8528	0.285	0.212	0.778
8529	0.834	0.226	0.519
8530	0.658	0.314	0.2
8531	0.311	0.12	0.607
8532	0.98	0.554	0.587
8533	0.793	0.249	0.95
8535	0.756	0.026	0.209
8536	0.597	0.794	0.079
8537	0.155	0.023	0.199
8538	0.458	0.261	0.806
8539	0.369	0.145	0.628
8540	0.033	0.046	0.977
8542	0.589	0.359	0.128
8543	0.809	0.2	0.654
8544	0.276	0.063	0.222
8546	0.839	0.121	0.587
8549	0.554	0.111	0.96
8550	0.765	0.8	0.095
8552	0.316	0.497	0.78
8553	0.73	0.314	0.455
8554	0.419	0.138	0.465
8555	0.058	0.314	0.742
8556	0.014	0	0.035
8557	0.122	0.055	0.644
8558	0.223	0.142	0.858
8559	0.415	0.931	0.123
8560	0.61	0.985	0.395
8561	0.507	0.243	0.652
8562	0.702	0.277	0.201
8563	0.522	0.067	0.28
8564	0.583	0.114	0.636
8565	0.727	0.475	0.194
8566	0.571	0.373	0.469
8567	0.698	0.404	0.185
8569	0.159	0.033	0.091
8570	0.225	0.065	0.221
8571	0.049	0.005	0.306
8572	0.876	0.86	0.186
8573	0.635	0.414	0.389
8574	0.612	0.352	0.393
8575	0.499	0.541	0.329
8576	0.196	0.041	0.548
8577	0.171	0.33	0.319
8578	0.656	0.486	0.093
8580	0.743	0.15	0.428
8581	0.152	0.822	0.954
8582	0.764	0.235	0.186
8584	0.461	0.329	0.532
8586	0.792	0.97	0.313
8587	0.537	0.565	0.228
8588	0.91	0.376	0.525
8589	0.629	0.192	0.761
8590	0.405	0.213	0.079
8591	0.571	0.455	0.975
8592	0.703	0.489	0.133
8593	0.137	0.031	0.754
8596	0.778	0.331	0.898
8597	0.76	0.91	0.823
8598	0.032	0.001	0.584
8599	0.905	0.445	0.515
8600	0.859	0.573	0.053
8601	0.359	0.779	0.982
8602	0.786	0.425	0.073
8603	0.596	0.23	0.301
8604	0.842	0.32	0.45
8605	0.923	0.447	0.046
8606	0.64	0.346	0.322
8607	0.124	0.134	0.432
8608	0.957	0.623	0.426
8609	0.115	0.012	0.016
8610	0.937	0.979	0.265
8611	0.721	0.31	0.997
8612	0.635	0.421	0.697
8613	0.619	0.286	0.361
8615	0.664	0.164	0.316
8616	0.901	0.727	0.396
8617	0.948	0.749	0.093
8619	0.345	0.317	0.023
8620	0.032	0.037	0.82
8621	0.491	0.308	0.219
8622	0.627	0.234	0.047
8623	0.99	0.675	0.392
8624	0.319	0.242	0.375
8626	0.081	0.013	0.299
8627	0.409	0.454	0.274
8628	0.094	0.205	0.007
8629	0.313	0.085	0.693
8630	0.991	0.985	0.483
8631	0.063	0.059	0.873
8632	0.913	0.258	0.416
8635	0.043	0.009	0.259
8636	0.294	0.317	0.152
8637	0.686	0.124	0.033
8638	0.574	0.244	0.847
8639	0.737	0.197	0.15
8641	0.873	0.924	0.351
8642	0.489	0.135	0.607
8643	0.898	0.871	0.377
8644	0.194	0.066	0.087
8645	0.996	0.839	0.854
8646	0.238	0.104	0.97
8647	0.007	0.019	0.025
8648	0.514	0.362	0.765
8649	0.258	0.245	0.789
8650	0.587	0.306	0.799
8651	0.618	0.471	0.747
8652	0.635	0.684	0.272
8653	0.024	0.012	0.285
8654	0.701	0.67	0.945
8655	0.867	0.476	0.04
8656	0.08	0.02	0.31
8657	0.217	0.091	0.41
8658	0.288	0.09	0.516
8659	0.917	0.54	0.154
8660	0.499	0.343	0.152
8661	0.469	0.208	0.131
8662	0.173	0.679	0.214
8663	0.395	0.174	0.472
8665	0.085	0.049	0.063
8667	0.448	0.132	0.2
8668	0.503	0.136	0.071
8669	0.584	0.571	0.387
8670	0.405	0.224	0.115
8671	0.452	0.956	0.023
8672	0.265	0.45	0.486
8673	0.847	0.452	0.036
8676	0.586	0.156	0.307
8677	0.605	0.285	0.01
8679	0.665	0.712	0.191
8680	0.853	0.197	0.019
8681	0.753	0.78	0.229
8683	0.661	0.449	0.534
8684	0.993	0.884	0.57
8685	0.874	0.272	0.176
8686	0.156	0.052	0.12
8687	0.583	0.036	0.294
8688	0.894	0.296	0.199
8689	0.669	0.354	0.255
8691	0.119	0.402	0.899
8692	0.676	0.852	0.097
8693	0.488	0.696	0.432
8694	0.808	0.203	0.026
8697	0.499	0.984	0.063
8698	0.806	0.146	0.214
8699	0.586	0.772	0.288
8700	0.645	0.385	0.847
8702	0.214	0.77	0.204
8703	0.625	0.535	0.219
8704	0.653	0.924	0.798
8705	0.939	0.236	0.217
8706	0.246	0.342	0.167
8707	0.741	0.177	0.552
8708	0.569	0.712	0.607
8709	0.296	0.074	0.099
8710	0.097	0.012	0.083
8711	0.314	0.078	0.122
8713	0.901	0.28	0.852
8714	0.898	0.983	0.101
8715	0.507	0.587	0.444
8716	0.969	0.698	0.068
8717	0.631	0.949	0.382
8718	0.401	0.294	0.228
8719	0.069	0.016	0.224
8720	0.591	0.366	0.594
8721	0.747	0.772	0.056
8722	0.335	0.056	0.94
8723	0.682	0.304	0.373
8725	0.444	0.488	0.53
8727	0.826	0.827	0.391
8728	0.944	0.103	0.269
8729	0.335	0.056	0.289
8730	0.484	0.309	0.298
8732	0.612	0.09	0.967
8733	0.921	0.75	0.12
8734	0.135	0.264	0.119
8736	0.955	0.501	0.139
8737	0.278	0.256	0.063
8738	0.408	0.126	0.966
8739	0.847	0.829	0.321
8741	0.293	0.214	0.031
8742	0.149	0.225	0.514
8743	0.429	0.506	0.777
8744	0.517	0.373	0.447
8745	0.448	0.805	0.85
8746	0.35	0.15	0.516
8747	0.193	0.018	0.747
8748	0.439	0.171	0.983
8749	0.618	0.436	0.679
8752	0.243	0.154	0.522
8754	0.69	0.661	0.243
8755	0.887	0.351	0.778
8756	0.393	0.43	0.315
8757	0.598	0.287	0.747
8760	0.257	0.583	0.859
8762	0.062	0.152	0.146
8763	0.886	0.932	0.396
8764	0.918	0.876	0.981
8765	0.221	0.171	0.833
8766	0.156	0.208	0.008
8768	0.703	0.941	0.222
8770	0.362	0.862	0.098
8771	0.401	0.298	0.82
8772	0.428	0.261	0.028
8773	0.165	0.07	0.69
8774	0.499	0.324	0.128
8775	0.899	0.512	0.257
8777	0.305	0.166	0.033
8778	0.695	0.123	0.336
8780	0.355	0.04	0.132
8781	0.904	0.958	0.211
8782	0.049	0.609	0.589
8784	0.598	0.788	0.175
8785	0.129	0.037	0.404
8786	0.08	0.035	0.302
8787	0.348	0.48	0.429
8788	0.961	0.757	0.299
8791	0.15	0.17	0.842
8792	0.214	0.133	0.153
8793	0.941	0.481	0.001
8794	0.798	0.735	0.005
8795	0.637	0.941	0.573
8796	0.206	0.556	0.983
8797	0.533	0.591	0.872
8798	0.746	0.289	0.024
8799	0.279	0.466	0.709
8801	0.805	0.225	0.494
8802	0.214	0.17	0.292
8804	0.447	0.247	0.657
8805	0.196	0.266	0.256
8806	0.846	0.838	0.559
8807	0.176	0.123	0.067
8808	0.044	0.28	0.464
8810	0.845	0.078	0.378
8813	0.194	0.144	0.302
8815	0.989	0.833	0.765
8817	0.549	0.818	0.541
8818	0.221	0.263	0.182
8819	0.187	0.143	0.002
8820	0.081	0.188	0.702
8821	0.189	0.773	0.278
8822	0.54	0.823	0.592
8823	0.639	0.317	0.043
8825	0.395	0.814	0.299
8826	0.505	0.11	0.757
8829	0.196	0.43	0.008
8830	0.874	0.847	0.47
8831	0.743	0.37	0.062
8832	0.888	0.664	0.052
8834	0.05	0.011	0.051
8836	0.245	0.913	0.54
8837	0.385	0.573	0.032
8838	0.085	0.625	0.567
8839	0.682	0.77	0.622
8840	0.006	0.024	0.193
8841	0.125	0.108	0.229
8843	0.778	0.964	0.987
8846	0.602	0.987	0.947
8847	0.479	0.512	0.491
8848	0.968	0.23	0.815
8849	0.491	0.521	0.014
8850	0.524	0.939	0.317
8851	0.306	0.287	0.914
8852	0.873	0.648	0.376
8853	0.997	0.838	0.224
8854	0.622	0.417	0.602
8855	0.507	0.655	0.483
8856	0.381	0.375	0.442
8857	0.298	0.096	0.026
8858	0.605	0.817	0.123
8860	0.275	0.257	0.915
8863	0.685	0.386	0.373
8864	0.713	0.986	0.682
8865	0.237	0.198	0.587
8866	0.817	0.927	0.178
8867	0.983	0.258	0.194
8869	0.699	0.303	0.058
8870	0.502	0.269	0.519
8872	0.107	0.023	0.352
8873	0.353	0.147	0.642
8874	0.304	0.805	0.223
8875	0.954	0.351	0.432
8876	0.387	0.843	0.071
8877	0.759	0.826	0.374
8878	0.179	0.197	0.907
8879	0.261	0.732	0.103
8880	0.464	0.769	0.273
8883	0.261	0.253	0.03
8884	0.046	0.037	0.338
8885	0.473	0.602	0.122
8886	0.237	0.07	0.997
8888	0.317	0.114	0.42
8889	0.978	0.612	0.01
8890	0.734	0.676	0.46
8891	0.937	0.828	0.969
8892	0.734	0.495	0.008
8894	0.129	0.053	0.441
8895	0.229	0.07	0.926
8897	0.916	0.545	0.895
8898	0.436	0.862	0.794
8899	0.95	0.429	0.163
8900	0.774	0.948	0.365
8901	0.522	0.443	0.289
8902	0.281	0.742	0.729
8903	0.014	0.011	0.383
8904	0.977	0.774	0.883
8905	0.824	0.76	0.512
8906	0.629	0.737	0.439
8909	0.445	0.693	0.83
8910	0.62	0.676	0.518
8911	0.474	0.927	0.847
8912	0.542	0.762	0.696
8913	0.28	0.398	0.041
8914	0.747	0.905	0.179
8915	0.646	0.336	0.354
8916	0.67	0.332	0.903
8918	0.767	0.708	0.445
8919	0.952	0.857	0.101
8920	0.601	0.438	0.598
8921	0.223	0.187	0.042
8922	0.4	0.986	0.843
8924	0.88	0.798	0.827
8925	0.971	0.8	0.159
8926	0.217	0.031	0.043
8927	0.796	0.494	0.433
8928	0.438	0.603	0.239
8929	0.77	0.984	0.824
8930	0.238	0.052	0.396
8931	0.481	0.38	0.977
8932	0.395	0.576	0.033
8934	0.342	0.375	0.412
8937	0.925	0.935	0.554
8938	0.844	0.581	0.262
8939	0.926	0.605	0.586
8940	0.556	0.967	0.308
8941	0.284	0.342	0.471
8942	0.658	0.976	0.777
8944	0.434	0.578	0.707
8945	0.257	0.568	0.325
8946	0.404	0.208	0.518
8947	0.268	0.119	0.144
8948	0.994	0.635	0.724
8949	0.439	0.9	0.523
8950	0.605	0.757	0.562
8951	0.367	0.606	0.746
8952	0.18	0.481	0.88
8953	0.183	0.059	0.978
8954	0.751	0.458	0.198
8955	0.111	0.378	0.702
8956	0.167	0.043	0.087
8957	0.377	0.272	0.601
8958	0.636	0.907	0.95
8959	0.634	0.873	0.704
8960	0.302	0.452	0.23
8961	0.75	0.99	0.637
8962	0.259	0.309	0.333
8963	0.559	0.088	0.503
8964	0.348	0.199	0.314
8965	0.422	0.19	0.321
8966	0.019	0.006	0.924
8967	0.747	0.589	0.137
8968	0.13	0.64	0.072
8969	0.39	0.479	0.381
8972	0.452	0.44	0.87
8973	0.485	0.24	0.875
8974	0.905	0.902	0.27
8975	0.169	0.416	0.782
8976	0.554	0.728	0.692
8977	0.768	0.512	0.306
8978	0.857	0.507	0.257
8979	0.823	0.877	0.952
8980	0.045	0.208	0.367
8981	0.195	0.503	0.801
8983	0.496	0.354	0.377
8984	0.915	0.733	0.844
8985	0.717	0.359	0.231
8987	0.894	0.473	0.774
8988	0.592	0.434	0.121
8990	0.566	0.433	0.125
8992	0.238	0.178	0.582
8993	0.309	0.572	0.503
8995	0.886	0.4	0.014
8996	0.525	0.747	0.155
8997	0.352	0.346	0.986
8998	0.032	0.012	0.373
8999	0.298	0.223	0.238
9001	0.926	0.845	0.717
9002	0.511	0.168	0.586
9003	0.925	0.856	0.092
9004	0.177	0.136	0.517
9005	0.18	0.698	0.461
9006	0.706	0.554	0.534
9007	0.054	0.131	0.899
9008	0.943	0.906	0.241
9009	0.905	0.919	0.685
9010	0.881	0.824	0.111
9012	0.23	0.281	0.009
9013	0.967	0.813	0.741
9015	0.66	0.876	0.947
9016	0.248	0.673	0.715
9017	0.057	0.302	0.074
9018	0.431	0.435	0.997
9019	0.279	0.638	0.823
9020	0.095	0.034	0.2
9021	0.828	0.861	0.713
9022	0.668	0.813	0.414
9023	0.158	0.284	0.518
9025	0.95	0.643	0.551
9026	0.496	0.694	0.428
9027	0.596	0.703	0.925
9030	0.715	0.553	0.659
9031	0.023	0.002	0.083
9032	0.536	0.629	0.262
9033	0.346	0.205	0.461
9034	0.282	0.265	0.611
9035	0.53	0.484	0.61
9037	0.645	0.875	0.607
9038	0.787	0.672	0.562
9039	0.571	0.617	0.979
9040	0.839	0.771	0.396
9042	0.497	0.22	0.78
9043	0.79	0.848	0.622
9044	0.692	0.76	0.62
9045	0.097	0.295	0.111
9046	0.785	0.231	0.021
9048	0.296	0.27	0.514
9050	0.579	0.738	0.76
9051	0.058	0.309	0.662
9052	0.849	0.521	0.57
9053	0.23	0.634	0.141
9054	0.017	0.053	0.925
9055	0.91	0.682	0.702
9056	0.651	0.804	0.075
9057	0.918	0.788	0.705
9058	0.004	0.077	0.409
9060	0.143	0.256	0.022
9061	0.32	0.886	0.807
9062	0.303	0.053	0.059
9063	0.051	0.003	0.001
9064	0.967	0.64	0.241
9065	0.161	0.061	0.55
9066	0.205	0.378	0.939
9067	0.105	0.118	0.038
9068	0.373	0.879	0.209
9072	0.954	0.275	0.661
9075	0.516	0.961	0.755
9076	0.611	0.307	0.033
9077	0.279	0.429	0.332
9078	0.879	0.958	0.817
9079	0.002	0.01	0.624
9080	0.333	0.404	0.22
9081	0.832	0.673	0.572
9082	0.731	0.9	0.807
9083	0.024	0.285	0.195
9084	0.429	0.663	0.433
9085	0.102	0.487	0.157
9087	0.767	0.92	0.39
9088	0.873	0.876	0.291
9089	0.945	0.413	0.734
9091	0.089	0.281	0.565
9092	0.492	0.176	0.564
9093	0.744	0.652	0.211
9094	0.844	0.866	0.54
9095	0.124	0.025	0.19
9096	0.879	0.942	0.199
9097	0.265	0.474	0.748
9098	0.498	0.051	0.294
9099	0.984	0.842	0.202
9100	0.87	0.514	0.259
9101	0.881	0.658	0.114
9102	0.647	0.925	0.198
9103	0.249	0.078	0.529
9106	0.273	0.051	0.104
9107	0.467	0.444	0.754
9108	0.321	0.928	0.744
9109	0.102	0.119	0.148
9110	0.326	0.229	0.225
9111	0.58	0.756	0.303
9112	0.851	0.681	0.692
9113	0.175	0.24	0.004
9115	0.865	0.466	0.751
9116	0.917	0.985	0.329
9118	0.021	0.051	0.914
9119	0.063	0.449	0.93
9120	0.893	0.206	0.144
9121	0.246	0.95	0.197
9122	0.822	0.426	0.133
9123	0.812	0.906	0.342
9124	0.238	0.125	0.306
9125	0.859	0.371	0.236
9126	0.965	0.911	0.816
9127	0.333	0.397	0.228
9128	0.194	0.13	0.888
9129	0.542	0.857	0.845
9130	0.159	0.07	0.203
9131	0.132	0.106	0.745
9132	0.229	0.263	0.869
9133	0.69	0.716	0.327
9134	0.856	0.316	0.407
9136	0.635	0.865	0.05
9138	0.576	0.573	0.712
9140	0.015	0.005	0.928
9143	0.674	0.912	0.158
9144	0.937	0.938	0.929
9145	0.424	0.171	0.954
9146	0.126	0.021	0.496
9147	0.02	0.021	0.031
9149	0.501	0.08	0.133
9150	0.443	0.341	0.716
9151	0.264	0.498	0.353
9152	0.538	0.25	0.704
9153	0.719	0.991	0.172
9154	0.827	0.96	0.571
9155	0.893	0.115	0.055
9156	0.87	0.941	0.298
9157	0.134	0.62	0.09
9158	0.826	0.149	0.022
9159	0.834	0.889	0.662
9160	0.769	0.669	0.819
9161	0.158	0.319	0.018
9162	0.298	0.229	0.748
9163	0.409	0.334	0.386
9164	0.157	0.401	0.964
9165	0.114	0.011	0.962
9166	0.265	0.343	0.221
9167	0.636	0.958	0.116
9168	0.201	0.379	0.031
9169	0.551	0.552	0.027
9170	0.646	0.175	0.133
9171	0.541	0.189	0.355
9172	0.694	0.453	0.232
9173	0.555	0.201	0.789
9174	0.613	0.793	0.207
9175	0.914	0.977	0.837
9176	0.003	0.001	0.001
9177	0.67	0.93	0.681
9178	0.956	0.408	0.94
9179	0.417	0.155	0.317
9180	0.945	0.653	0.233
9181	0.309	0.573	0.457
9182	0.68	0.953	0.041
9183	0.069	0.132	0.181
9184	0.059	0.334	0.151
9185	0.794	0.94	0.637
9186	0.492	0.72	0.697
9187	0.517	0.857	0.863
9188	0.849	0.343	0.508
9189	0.293	0.78	0.174
9191	0.522	0.491	0.063
9193	0.533	0.391	0.962
9194	0.548	0.69	0.773
9195	0.944	0.826	0.354
9197	0.556	0.597	0.215
9198	0.139	0.017	0.04
9199	0.561	0.851	0.658
9200	0.331	0.327	0.403
9202	0.272	0.267	0.544
9203	0.026	0.072	0.979
9204	0.999	0.66	0.835
9206	0.937	0.984	0.306
9207	0.547	0.836	0.263
9208	0.668	0.217	0.357
9210	0.901	0.802	0.785
9211	0.615	0.976	0.183
9212	0.669	0.409	0.761
9213	0.912	0.737	0.507
9214	0.745	0.345	0.187
9216	0.439	0.689	0.235
9217	0.067	0.356	0.268
9218	0.123	0.03	0.842
9220	0.85	0.882	0.846
9222	0.939	0.853	0.309
9224	0.926	0.301	0.844
9226	0.706	0.89	0.257
9227	0.824	0.762	0.137
9228	0.331	0.362	0.58
9229	0.924	0.472	0.606
9230	0.864	0.333	0.328
9232	0.315	0.383	0.277
9233	0.482	0.074	0.098
9234	0.74	0.921	0.993
9235	0.661	0.817	0.882
9236	0.634	0.714	0.195
9238	0.353	0.709	0.147
9239	0.995	0.705	0.822
9241	0.863	0.444	0.853
9242	0.165	0.373	0.972
9245	0.766	0.746	0.93
9246	0.979	0.657	0.895
9247	0.101	0.057	0.151
9248	0.515	0.993	0.11
9249	0.61	0.153	0.658
9250	0.313	0.231	0.63
9252	0.381	0.198	0.075
9253	0.85	0.949	0.175
9254	0.186	0.494	0.665
9255	0.414	0.392	0.096
9256	0.842	0.821	0.029
9257	0.558	0.195	0.802
9258	0.952	0.76	0.992
9259	0.878	0.466	0.627
9260	0.798	0.753	0.547
9261	0.466	0.053	0.883
9262	0.507	0.664	0.349
9263	0.246	0.701	0.337
9264	0.976	0.727	0.319
9265	0.087	0.514	0.663
9266	0.698	0.771	0.895
9267	0.185	0.433	0.348
9268	0.88	0.902	0.737
9269	0.772	0.918	0.018
9270	0.654	0.31	0.275
9271	0.115	0.151	0.536
9272	0.339	0.423	0.694
9273	0.54	0.498	0.625
9274	0.23	0.437	0.53
9276	0.985	0.964	0.341
9277	0.385	0.211	0.151
9279	0.394	0.118	0.07
9280	0.908	0.102	0.264
9281	0.805	0.728	0.66
9282	0.325	0.472	0.679
9283	0.625	0.461	0.04
9285	0.533	0.913	0.416
9286	0.402	0.344	0.959
9287	0.383	0.472	0.011
9288	0.033	0.022	0.407
9289	0.857	0.456	0.142
9290	0.614	0.281	0.204
9291	0.803	0.527	0.664
9292	0.816	0.23	0.451
9293	0.274	0.661	0.193
9294	0.936	0.841	0.958
9295	0.083	0.573	0.715
9296	0.44	0.252	0.434
9297	0.528	0.727	0.211
9298	0.917	0.197	0.149
9299	0.446	0.475	0.101
9300	0.962	0.497	0.357
9301	0.3	0.354	0.615
9303	0.027	0.012	0.059
9304	0.039	0.003	0.41
9305	0.435	0.028	0.325
9306	0.914	0.596	0.092
9307	0.929	0.327	0.669
9308	0.049	0.306	0.979
9309	0.963	0.79	0.598
9310	0.299	0.194	0.361
9311	0.168	0.195	0.487
9312	0.504	0.451	0.546
9313	0.63	0.187	0.636
9314	0.514	0.33	0.555
9315	0.976	0.093	0.007
9316	0.985	0.702	0.176
9319	0.1	0.1	0.468
9320	0.265	0.198	0.088
9321	0.779	0.85	0.296
9322	0.276	0.729	0.055
9323	0.748	0.875	0.011
9324	0.168	0.437	0.303
9327	0.986	0.557	0.447
9328	0.816	0.476	0.903
9330	0.35	0.018	0.013
9331	0.691	0.816	0.391
9333	0.535	0.742	0.867
9334	0.663	0.535	0.4
9335	0.011	0.061	0.069
9336	0.649	0.464	0.042
9338	0.151	0.106	0.878
9339	0.483	0.155	0.569
9340	0.276	0.275	0.285
9341	0.333	0.505	0.822
9344	0.114	0.203	0.257
9345	0.396	0.174	0.267
9346	0.069	0.357	0.253
9347	0.439	0.49	0.155
9348	0.922	0.631	0.183
9349	0.51	0.152	0.135
9350	0.953	0.764	0.279
9352	0.035	0.025	0.757
9353	0.366	0.768	0.191
9354	0.001	0.001	0.55
9355	0.127	0.233	0.327
9357	0.877	0.843	0.262
9358	0.998	0.971	0.531
9359	0.751	0.73	0.369
9361	0.962	0.822	0.134
9362	0.039	0.167	0.903
9364	0.333	0.031	0.022
9365	0.793	0.94	0.09
9366	0.203	0.396	0.253
9367	0.056	0.304	0.055
9368	0.399	0.298	0.612
9369	0.334	0.991	0.124
9372	0.643	0.333	0.581
9374	0.65	0.524	0.306
9375	0.603	0.355	0.53
9376	0.458	0.69	0.845
9378	0.099	0.022	0.454
9380	0.146	0.233	0.124
9381	0.27	0.893	0.016
9382	0.493	0.736	0.618
9384	0.962	0.687	0.954
9385	0.055	0.244	0.447
9386	0.631	0.69	0.534
9387	0.053	0.241	0.774
9388	0.774	0.796	0.826
9389	0.501	0.528	0.59
9390	0.279	0.659	0.191
9391	0.064	0.126	0.208
9392	0.49	0.346	0.252
9393	0.487	0.53	0.7
9394	0.224	0.834	0.847
9395	0.906	0.411	0.071
9396	0.966	0.796	0.46
9398	0.935	0.835	0.814
9399	0.944	0.76	0.166
9400	0.124	0.191	0.041
9402	0.948	0.591	0.571
9403	0.457	0.95	0.065
9404	0.849	0.656	0.438
9405	0.217	0.24	0.121
9406	0.188	0.978	0.013
9407	0.329	0.138	0.621
9408	0.866	0.513	0.064
9410	0.724	0.991	0.635
9412	0.934	0.774	0.2
9413	0.166	0.412	0.112
9414	0.266	0.708	0.404
9415	0.801	0.681	0.379
9416	0.606	0.347	0.439
9417	0.766	0.52	0.384
9418	0.316	0.038	0.44
9419	0.441	0.133	0.259
9420	0.038	0.01	0.433
9421	0.818	0.847	0.123
9422	0.029	0	0.333
9423	0.982	0.551	0.104
9424	0.929	0.295	0.192
9425	0.852	0.465	0.242
9427	0.573	0.887	0.697
9428	0.618	0.29	0.97
9429	0.439	0.878	0.196
9431	0.525	0.956	0.282
9432	0.363	0.099	0.038
9434	0.339	0.282	0.429
9436	0.755	0.655	0.531
9437	0.335	0.035	0.899
9438	0.904	0.897	0.696
9439	0.505	0.932	0.369
9440	0.592	0.431	0.32
9442	0.23	0.22	0.141
9443	0.946	0.686	0.209
9444	0.747	0.828	0.025
9445	0.386	0.328	0.807
9446	0.522	0.062	0.19
9447	0.783	0.486	0.599
9449	0.489	0.043	0.738
9450	0.009	0.013	0.638
9451	0.527	0.204	0.38
9452	0.338	0.227	0.217
9453	0.179	0.016	0.084
9454	0.918	0.396	0.254
9455	0.141	0.713	0.683
9456	0.73	0.158	0.829
9457	0.95	0.309	0.298
9458	0.249	0.871	0.294
9459	0.13	0.09	0.975
9460	0.324	0.043	0.573
9461	0.077	0.005	0.759
9462	0.534	0.046	0.408
9463	0.731	0.935	0.743
9464	0.69	0.805	0.95
9466	0.382	0.051	0.837
9467	0.13	0.269	0.028
9468	0.614	0.266	0.548
9469	0.528	0.447	0.844
9470	0.789	0.447	0.164
9472	0.127	0.182	0.336
9474	0.282	0.204	0.507
9475	0.128	0.148	0.395
9476	0.176	0.299	0.532
9477	0.776	0.178	0.688
9478	0.605	0.879	0.079
9479	0.329	0.091	0.352
9480	0.3	0.658	0.263
9481	0.055	0.01	0.378
9482	0.752	0.844	0.279
9483	0.441	0.21	0.281
9484	0.25	0.136	0.917
9486	0.918	0.326	0.371
9491	0.973	0.397	0.846
9492	0.504	0.996	0.063
9494	0.066	0.02	0.956
9497	0.627	0.792	0.727
9498	0.206	0.121	0.126
9500	0.752	0.985	0.027
9501	0.976	0.327	0.921
9502	0.399	0.123	0.049
9504	0.887	0.807	0.833
9505	0.123	0.069	0.647
9506	0.829	0.557	0.792
9507	0.425	0.354	0.123
9508	0.828	0.965	0.997
9509	0.003	0.009	0.258
9510	0.643	0.1	0.189
9511	0.641	0.294	0.061
9512	0.873	0.513	0.77
9513	0.489	0.99	0.215
9514	0.537	0.155	0.814
9515	0.483	0.821	0.01
9516	0.441	0.659	0.55
9517	0.246	0.121	0.265
9518	0.047	0.029	0.216
9519	0.745	0.742	0.25
9520	0.604	0.969	0.047
9522	0.791	0.319	0.561
9523	0.276	0.063	0.982
9526	0.085	0.011	0.24
9527	0.014	0.046	0.115
9528	0.957	0.814	0.243
9529	0.301	0.266	0.391
9531	0.764	0.564	0.551
9532	0.466	0.491	0.124
9533	0.338	0.913	0.649
9535	0.363	0.46	0.892
9536	0.079	0.008	0.889
9537	0.096	0.28	0.801
9538	0.394	0.392	0.269
9545	0.421	0.965	0.938
9547	0.978	0.695	0.282
9552	0.381	0.166	0.246
9554	0.064	0.014	0.758
9556	0.872	0.735	0.086
9557	0.039	0.012	0.602
9558	0.661	0.317	0.476
9559	0.909	0.239	0.147
9560	0.891	0.597	0.641
