Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
3701	0.077	0.016	0.202
3703	0.21	0.277	0.646
3704	0.755	0.725	0.205
3705	0.289	0.568	0.239
3706	0.329	0.025	0.838
3712	0.051	0.021	0.523
3714	0.796	0.692	0.534
3716	0.106	0.343	0.685
3718	0.205	0.921	0.2
3720	0.013	0.004	0.303
3723	0.076	0.094	0.012
3724	0.295	0.983	0.393
3725	0.3	0.541	0.18
3726	0.998	0.5	0.048
3727	0.494	0.54	0.535
3730	0.465	0.96	0.549
3731	0.071	0.009	0.087
3732	0.05	0.082	0.921
3733	0.841	0.768	0.085
3735	0.075	0.131	0.103
3737	0.934	0.947	0.379
3738	0.784	0.811	0.292
3739	0.147	0.252	0.548
3740	0.063	0.074	0.986
3742	0.264	0.117	0.929
3743	0.275	0.461	0.574
3744	0	0	0.073
3745	0.782	0.912	0.865
3746	0.273	0.361	0.769
3747	0.168	0.068	0.018
3748	0.083	0.049	0.989
3749	0.785	0.983	0.038
3750	0.459	0.656	0.039
3751	0.041	0.218	0.945
3752	0.495	0.136	0.213
3753	0.944	0.445	0.83
3754	0.779	0.765	0.136
3755	0.348	0.596	0.271
3756	0.867	0.406	0.413
3757	0.445	0.071	0.266
3758	0.004	0.013	0.787
3759	0.654	0.762	0.246
3760	0.924	0.49	0.454
3761	0.123	0.069	0.494
3762	0.425	0.363	0.507
3763	0.086	0.038	0.409
3765	0.515	0.784	0.373
3766	0.18	0.099	0.331
3767	0.069	0.037	0.005
3769	0.018	0.025	0.295
3770	0.042	0.026	0.275
3771	0.225	0.803	0.168
3773	0.302	0.8	0.071
3774	0.708	0.431	0.054
3775	0.082	0.009	0.475
3776	0.002	0	0.273
3777	0.682	0.39	0.449
3778	0.595	0.415	0.534
3779	0.165	0.421	0.765
3780	0.477	0.935	0.794
3781	0.999	0.551	0.938
3782	0.484	0.262	0.062
3783	0.781	0.725	0.749
3784	0.003	0	0.449
3787	0.411	0.745	0.46
3790	0	0	0.052
3791	0.969	0.303	0.992
3793	0.581	0.95	0.752
3794	0.682	0.556	0.584
3797	0.003	0.029	0.715
3799	0.342	0.995	0.351
3800	0.492	0.204	0.191
3802	0.482	0.952	0.397
3803	0.993	0.887	0.856
3804	0.202	0.147	0.321
3805	0.071	0.078	0.762
3806	0.597	0.52	0.473
3807	0.732	0.857	0.185
3808	0.235	0.577	0.327
3809	0.026	0.37	0.1
3810	0.896	0.727	0.553
3811	0.053	0.002	0.449
3812	0.27	0.227	0.885
3815	0.366	0.766	0.251
3817	0.273	0.416	0.914
3818	0.161	0.058	0.022
3819	0.644	0.982	0.927
3822	0.596	0.713	0.617
3824	0.998	0.591	0.671
3825	0.515	0.31	0.104
3826	0.13	0.194	0.479
3827	0.269	0.122	0.39
3828	0.068	0.347	0.249
3830	0.114	0.411	0.431
3831	0.024	0.019	0.757
3832	0.271	0.249	0.666
3834	0.82	0.111	0.408
3835	0.243	0.171	0.135
3836	0.393	0.072	0.798
3837	0.16	0.186	0.172
3840	0.272	0.363	0.402
3841	0.494	0.497	0.637
3843	0.003	0.006	0.169
3844	0.678	0.236	0.396
3845	0.197	0.786	0.437
3846	0.854	0.445	0.76
3847	0.397	0.924	0.941
3848	0.722	0.949	0.591
3853	0.457	0.398	0.344
3854	0.309	0.643	0.477
3855	0.528	0.787	0.282
3856	0.591	0.772	0.471
3857	0.478	0.126	0.891
3858	0.192	0.529	0.775
3859	0.303	0.489	0.953
3860	0.845	0.517	0.915
3861	0.483	0.954	0.227
3862	0.332	0.713	0.059
3863	0.571	0.388	0.02
3864	0.138	0.871	0.037
3865	0.043	0.081	0.165
3866	0.385	0.803	0.17
3867	0.745	0.349	0.479
3869	0.618	0.559	0.07
3870	0.824	0.423	0.509
3871	0.104	0.152	0.505
3872	0.566	0.345	0.533
3873	0.48	0.732	0.805
3874	0.507	0.479	0.035
3875	0.386	0.256	0.903
3876	0.701	0.482	0.959
3878	0.785	0.677	0.501
3879	0.61	0.623	0.745
3880	0.797	0.105	0.16
3881	0.148	0.42	0.568
3882	0.958	0.656	0.8
3883	0.351	0.291	0.976
3884	0.42	0.683	0.386
3885	0.705	0.873	0.397
3886	0.006	0.025	0.897
3887	0.72	0.785	0.948
3889	0.044	0.079	0.326
3890	0.478	0.601	0.107
3891	0.573	0.885	0.109
3892	0.947	0.309	0.009
3893	0.508	0.533	0.438
3895	0.853	0.135	0.261
3896	0.115	0.367	0.827
3897	0.801	0.34	0.2
3899	0.679	0.918	0.043
3900	0.261	0.564	0.355
3901	0.301	0.237	0.564
3902	0.003	0.037	0
3903	0.294	0.826	0.417
3904	0.167	0.321	0.308
3905	0.21	0.101	0.198
3906	0.012	0.087	0.001
3907	0.186	0.109	0.612
3909	0.063	0.018	0.376
3911	0.537	0.975	0.646
3912	0.004	0.001	0.113
3913	0.938	0.704	0.203
3914	0.987	0.422	0.021
3915	0.318	0.094	0.333
3916	0.142	0.55	0.605
3918	0.742	0.477	0.047
3919	0.301	0.46	0.063
3921	0.257	0.197	0.308
3923	0.379	0.213	0.725
3924	0.996	0.161	0.432
3925	0.559	0.479	0.238
3928	0.218	0.065	0.241
3929	0.128	0.253	0.852
3930	0.356	0.642	0.531
3931	0.64	0.972	0.723
3932	0.356	0.186	0.386
3933	0.847	0.689	0.11
3934	0.591	0.805	0.791
3935	0.38	0.274	0.545
3936	0.434	0.135	0.811
3937	0.391	0.052	0.144
3939	0.223	0.91	0.632
3940	0.311	0.521	0.817
3942	0.298	0.869	0.115
3943	0.13	0.047	0.012
3944	0.263	0.979	0.803
3945	0.993	0.885	0.066
3946	0.593	0.332	0.03
3948	0.246	0.225	0.085
3949	0.688	0.267	0.284
3950	0.085	0.092	0.4
3951	0.88	0.508	0.202
3952	0.84	0.238	0.105
3953	0.783	0.174	0.036
3954	0.738	0.498	0.551
3955	0.499	0.802	0.245
3956	0.799	0.599	0.199
3957	0.472	0.563	0.458
3958	0.615	0.214	0.771
3959	0.929	0.129	0.499
3960	0.084	0.069	0.872
3961	0.235	0.906	0.074
3962	0.859	0.57	0.383
3963	0.105	0.403	0.289
3964	0.809	0.443	0.25
3965	0.339	0.401	0.955
3966	0.792	0.843	0.207
3968	0.705	0.269	0.831
3970	0.794	0.723	0.844
3971	0.682	0.459	0.446
3973	0.798	0.628	0.282
3976	0	0.001	0.289
3977	0.118	0.211	0.74
3978	0.303	0.362	0.466
3979	0.693	0.129	0.392
3980	0.018	0.046	0.954
3982	0.215	0.957	0.015
3983	0.024	0.045	0.259
3984	0.929	0.965	0.423
3985	0.927	0.744	0.43
3986	0.251	0.794	0.338
3987	0.159	0.016	0.212
3988	0.093	0.223	0.545
3990	0.599	0.39	0.054
3991	0.987	0.33	0.034
3992	0.03	0.075	0.366
3993	0.613	0.931	0.233
3995	0.921	0.953	0.313
3996	0.118	0.299	0.746
3997	0.213	0.336	0.447
3999	0.028	0.01	0.026
4000	0.634	0.162	0.665
4001	0.272	0.092	0.925
4002	0.27	0.875	0.102
4003	0.61	0.78	0.627
4004	0.008	0.019	0.629
4005	0.059	0.042	0.968
4006	0.434	0.319	0.967
4008	0.732	0.603	0.557
4009	0.011	0.001	0.612
4010	0.096	0.102	0.919
4011	0.613	0.669	0.277
4012	0.637	0.239	0.367
4013	0.555	0.661	0.303
4014	0	0	0.514
4015	0.014	0.017	0.93
4016	0.017	0.013	0.345
4017	0.47	0.678	0.097
4018	0.059	0.02	0.281
4019	0.047	0.003	0.854
4020	0.024	0.009	0.834
4021	0.136	0.092	0.913
4022	0.154	0.135	0.031
4024	0.008	0.009	0.422
4026	0.03	0.007	0.448
4027	0.008	0.002	0.836
4028	0.005	0.002	0.665
4029	0.178	0.078	0.365
4030	0.002	0.004	0.591
4031	0.214	0.386	0.5
4032	0.447	0.184	0.7
4033	0.049	0.018	0.588
4034	0.01	0.003	0.282
4035	0.797	0.789	0.051
4036	0.428	0.137	0.726
4037	0.465	0.581	0.905
4038	0.461	0.469	0.492
4040	0	0	0.315
4041	0.011	0.001	0.784
4042	0.915	0.714	0.095
4043	0.055	0.004	0.815
4044	0.002	0	0.542
4045	0.069	0.405	0.819
4046	0.407	0.317	0.733
4047	0.042	0.214	0.948
4048	0.002	0	0.594
4049	0.001	0	0.8
4050	0.187	0.012	0.004
4051	0.246	0.062	0.994
4052	0.001	0.001	0.577
4053	0.995	0.499	0.433
4054	0.535	0.339	0.522
4055	0.054	0.016	0.033
4056	0.024	0	0.37
4057	0.001	0	0.709
4058	0.663	0.764	0.699
4059	0.049	0.166	0.091
4060	0.08	0.249	0.62
4061	0.066	0.016	0.044
4062	0.655	0.904	0.951
4063	0.319	0.135	0.314
4064	0.429	0.547	0.082
4065	0.995	0.892	0.466
4066	0.183	0.092	0.256
4068	0.008	0.038	0.764
4069	0.324	0.537	0.226
4070	0.01	0.027	0.892
4071	0.018	0.055	0.318
4072	0.274	0.274	0.86
4073	0.135	0.059	0.299
4074	0.024	0.009	0.673
4075	0.023	0.006	0.316
4076	0.128	0.104	0.541
4078	0.103	0.077	0.309
4079	0.125	0.222	0.948
4080	0.002	0.002	0.585
4082	0.098	0.015	0.57
4083	0.104	0.033	0.795
4084	0.025	0.014	0.624
4085	0.009	0.01	0.77
4086	0.032	0.019	0.66
4087	0.005	0	0.502
4088	0.415	0.405	0.638
4089	0.296	0.185	0.492
4090	0.267	0.047	0.357
4091	0.47	0.149	0.775
4092	0.015	0.002	0.097
4093	0.122	0.107	0.531
4094	0.301	0.084	0.204
4095	0.008	0.004	0.001
4096	0.02	0.009	0.859
4097	0.8	0.844	0.374
4100	0.005	0	0.455
4101	0.399	0.616	0.06
4102	0.461	0.235	0.061
4103	0.113	0.082	0.886
4104	0.041	0.038	0.014
4105	0.702	0.608	0.055
4106	0.222	0.052	0.738
4107	0.013	0.013	0.314
4108	0.269	0.091	0.042
4109	0.037	0.014	0.003
4110	0.024	0.066	0.468
4111	0.001	0	0.551
4112	0.003	0.008	0.802
4113	0.391	0.214	0.211
4114	0.02	0.017	0.663
4115	0.07	0.155	0.276
4116	0.01	0.002	0.944
4117	0.506	0.152	0.485
4119	0.003	0.002	0.453
4120	0.457	0.831	0.604
4121	0.016	0.029	0.096
4122	0.049	0.017	0.81
4123	0.855	0.626	0.691
4124	0.592	0.158	0.379
4125	0.334	0.561	0.057
4126	0.47	0.44	0.811
4127	0.912	0.274	0.387
4128	0.068	0.052	0.056
4130	0.968	0.346	0.207
4131	0.086	0.34	0.503
4133	0.414	0.345	0.839
4134	0.094	0.009	0.614
4136	0.433	0.557	0.81
4137	0.014	0.083	0.14
4138	0.453	0.391	0.908
4139	0.688	0.883	0.997
4140	0.039	0.245	0.187
4141	0.214	0.287	0.669
4142	0.184	0.207	0.511
4143	0.005	0.009	0.016
4144	0.537	0.647	0.726
4145	0.476	0.496	0.36
4146	0.041	0.028	0.415
4147	0.081	0.017	0.802
4148	0.006	0.023	0.478
4149	0.036	0.095	0.158
4150	0.061	0.046	0.758
4151	0.702	0.633	0.14
4152	0.479	0.997	0.255
4153	0.009	0.023	0.191
4154	0.481	0.26	0.348
4155	0.635	0.657	0.418
4156	0.832	0.176	0.008
4157	0.716	0.611	0.436
4158	0.959	0.883	0.555
4159	0.274	0.202	0.439
4160	0.002	0	0.863
4161	0.283	0.627	0.006
4162	0.015	0.003	0.912
4163	0.003	0.001	0.644
4164	0.498	0.571	0.559
4165	0.003	0.013	0.857
4167	0.029	0.017	0.228
4168	0.008	0.062	0.276
4169	0.042	0.032	0.922
4170	0.505	0.756	0.165
4172	0.348	0.514	0.285
4173	0.952	0.39	0.249
4175	0.803	0.357	0.187
4176	0.986	0.403	0.147
4177	0.001	0	0.552
4178	0.15	0.08	0.317
4179	0.958	0.962	0.867
4181	0.019	0.011	0.694
4182	0.404	0.388	0.542
4183	0.269	0.274	0.128
4184	0.082	0.047	0.97
4185	0.482	0.988	0.43
4187	0.296	0.294	0.747
4188	0.592	0.911	0.833
4189	0.008	0.006	0.204
4190	0.045	0.021	0.64
4191	0.063	0.016	0.556
4192	0.1	0.028	0.491
4193	0.258	0.031	0.57
4196	0.096	0.14	0.663
4198	0.066	0.069	0.777
4200	0.62	0.08	0.545
4201	0.195	0.088	0.036
4202	0.147	0.18	0.453
4203	0.099	0.023	0.855
4204	0.019	0.001	0.274
4205	0.923	0.707	0.085
4206	0.151	0.455	0.085
4207	0.136	0.018	0.253
4209	0.91	0.744	0.427
4210	0.899	0.667	0.647
4211	0.062	0.02	0.258
4213	0.167	0.041	0.856
4214	0.493	0.974	0.683
4216	0.037	0.029	0.306
4217	0.192	0.092	0.847
4218	0.051	0.021	0.208
4219	0.129	0.095	0.786
4220	0.065	0.192	0.372
4221	0.933	0.689	0.515
4222	0.336	0.593	0.05
4223	0.402	0.253	0.358
4224	0.133	0.055	0.635
4225	0.112	0.041	0.379
4226	0.542	0.612	0.618
4228	0.479	0.448	0.728
4229	0.381	0.57	0.857
4230	0.435	0.798	0.17
4231	0.496	0.89	0.647
4233	0.561	0.171	0.651
4234	0.226	0.013	0.104
4235	0.158	0.049	0.153
4237	0.491	0.396	0.321
4238	0.667	0.74	0.261
4239	0.727	0.125	0.385
4240	0.283	0.178	0.7
4241	0.982	0.547	0.483
4244	0.85	0.258	0.746
4245	0.673	0.522	0.338
4247	0.661	0.12	0.565
4248	0.001	0	0.171
4251	0.019	0.017	0.852
4252	0.377	0.149	0.662
4253	0.701	0.631	0.951
4254	0.004	0.003	0.665
4255	0.036	0.078	0.802
4256	0.496	0.821	0.534
4257	0.518	0.337	0.489
4267	0.346	0.133	0.646
4270	0.036	0.004	0.308
4284	0.667	0.914	0.116
4285	0.435	0.184	0.381
4292	0.135	0.525	0.165
4294	0.586	0.341	0.776
4301	0.679	0.11	0.147
4302	0.964	0.947	0.864
4303	0.448	0.11	0.127
4304	0.972	0.124	0.446
4305	0.028	0.019	0.207
4306	0.568	0.826	0.591
4307	0.616	0.901	0.335
4308	0.017	0.014	0.862
4309	0.07	0.099	0.786
4310	0.02	0.013	0.576
4311	0.003	0.004	0.482
4312	0.107	0.08	0.582
4313	0.193	0.143	0.995
4314	0.769	0.249	0.384
4315	0.036	0.027	0.968
4316	0.808	0.11	0.226
4317	0.919	0.436	0.573
4318	0.062	0.071	0.737
4319	0.005	0.004	0.522
4320	0.479	0.324	0.69
4321	0.109	0.734	0.065
4322	0.78	0.149	0.101
4323	0.797	0.77	0.517
4325	0.561	0.123	0.443
4326	0.9	0.489	0.17
4327	0.209	0.034	0.872
4328	0.88	0.27	0.974
4329	0.461	0.062	0.456
4330	0.394	0.058	0.348
4332	0.082	0.344	0.365
4333	0.395	0.812	0.708
4334	0.945	0.155	0.166
4335	0.16	0.756	0.051
4336	0.917	0.335	0.754
4338	0.777	0.314	0.307
4339	0.098	0.272	0.707
4340	0.714	0.562	0.247
4341	0.59	0.467	0.161
4342	0.009	0.012	0.559
4343	0.966	0.212	0.36
4344	0.474	0.092	0.951
4345	0.823	0.928	0.579
4347	0.79	0.223	0.495
4348	0.299	0.608	0.8
4349	0.914	0.841	0.443
4351	0.435	0.048	0.221
4352	0.347	0.963	0.13
4353	0.499	0.878	0.322
4354	0.436	0.54	0.722
4355	0.585	0.297	0.379
4356	0.125	0.094	0.365
4357	0.361	0.066	0.169
4358	0.107	0.84	0.178
4359	0.272	0.611	0.708
4360	1	0.56	0.057
4361	0.795	0.437	0.251
4364	0.326	0.364	0.363
4365	0.118	0.051	0.528
4367	0.453	0.012	0.098
4368	0.736	0.881	0.555
4369	0.447	0.865	0.226
4370	0.596	0.695	0.098
4372	0.537	0.01	0.878
4374	0.156	0.068	0.586
4375	0.387	0.473	0.109
4376	0.814	0.369	0.365
4377	0.029	0.039	0.837
4379	0.639	0.564	0.988
4380	0.188	0.039	0.795
4381	0.405	0.059	0.795
4382	0.516	0.032	0.915
4383	0.405	0.01	0.242
4384	0.548	0.037	0.78
4385	0.486	0.082	0.22
4386	0.621	0.941	0.549
4387	0.974	0.82	0.022
4389	0.854	0.233	0.339
4390	0.914	0.313	0.758
4392	0.28	0.775	0.31
4393	0.228	0.167	0.725
4394	0.352	0.369	0.718
4395	0.841	0.587	0.175
4398	0.763	0.266	0.263
4399	0.605	0.954	0.123
4400	0.495	0.256	0.945
4401	0.856	0.681	0.921
4402	0.94	0.775	0.482
4403	0.492	0.315	0.442
4404	0.755	0.046	0.728
4405	0.119	0.07	0.976
4406	0.967	0.652	0.347
4407	0.877	0.539	0.448
4409	0.697	0.496	0.404
4411	0.267	0.708	0.097
4412	0.546	0.207	0.87
4413	0.984	0.578	0.507
4414	0.896	0.454	0.778
4416	0.243	0.675	0.076
4417	0.142	0.078	0.552
4418	0.714	0.75	0.356
4419	0.451	0.119	0.375
4420	0.283	0.075	0.107
4421	0.514	0.559	0.081
4424	0.614	0.504	0.006
4425	0.301	0.037	0.291
4426	0.433	0.729	0.119
4427	0.941	0.563	0.607
4428	0.004	0.007	0.261
4430	0.829	0.469	0.854
4431	0.286	0.422	0.851
4432	0.295	0.251	0.796
4433	0.014	0.102	0.285
4434	0.285	0.03	0.943
4435	0.466	0.9	0.07
4436	0.888	0.398	0.827
4437	0.096	0.091	0.021
4438	0.67	0.404	0.085
4441	0.138	0.122	0.909
4443	0.01	0.029	0.179
4444	0.371	0.466	0.016
4445	0.861	0.677	0.663
4446	0.878	1	0.847
4447	0.007	0.001	0.049
4448	0.277	0.547	0.992
4449	0.232	0.292	0.042
4450	0.003	0.038	0.062
4451	0.981	0.486	0.934
4452	0.862	0.688	0.31
4454	0.069	0.057	0.325
4455	0.139	0.376	0.542
4456	0.233	0.566	0.971
4457	0	0	0.512
4458	0.654	0.787	0.388
4459	0.258	0.58	0.517
4460	0.102	0.04	0.788
4461	0.32	0.655	0.08
4462	0.966	0.988	0.711
4465	0.46	0.538	0.063
4466	0.169	0.046	0.43
4468	0.89	0.088	0.345
4469	0.114	0.024	0.781
4470	0.4	0.059	0.025
4471	0.619	0.156	0.083
4472	0.26	0.79	0.009
4473	0.766	0.031	0.55
4474	0.476	0.373	0.348
4475	0.65	0.059	0.342
4476	0.889	0.112	0.271
4477	0.46	0.021	0.273
4478	0.313	0.038	0.075
4479	0.501	0.025	0.971
4480	0.163	0.405	0.202
4481	0.291	0.02	0.966
4482	0.703	0.028	0.667
4483	0.998	0.102	0.629
4484	0.632	0.148	0.876
4485	0.21	0.247	0.132
4486	0.689	0.045	0.544
4487	0.701	0.083	0.298
4488	0.595	0.707	0.231
4489	0.168	0.017	0.196
4490	0.121	0.007	0.13
4491	0.866	0.091	0.638
4492	0.798	0.369	0.04
4493	0.727	0.073	0.109
4494	0.834	0.115	0.511
4495	0.1	0.007	0.803
4496	0.957	0.048	0.791
4497	0.984	0.272	0.642
4498	0.548	0.344	0.006
4499	0.972	0.063	0.019
4500	0.252	0.019	0.536
4501	0.007	0.001	0.444
4502	0.5	0.028	0.807
4503	0.827	0.185	0.281
4504	0.486	0.047	0.812
4505	0.056	0.016	0.201
4506	0.27	0.018	0.591
4507	0.007	0	0.858
4508	0.133	0.003	0.621
4509	0.395	0.081	0.516
4510	0.7	0.083	0.462
4511	0.628	0.2	0.338
4513	0.274	0.024	0.103
4514	0.654	0.273	0.851
4515	0.659	0.39	0.217
4516	0.47	0.076	0.345
4517	0.201	0.006	0.169
4518	0.395	0.08	0.182
4519	0.349	0.018	0.291
4520	0.769	0.706	0.674
4521	0.708	0.231	0.816
4522	0.748	0.045	0.064
4523	0.389	0.1	0.553
4524	0.676	0.365	0.898
4525	0.162	0.22	0.178
4526	0.656	0.067	0.468
4527	0.044	0.001	0.218
4528	0.606	0.84	0.972
4529	0.722	0.282	0.996
4531	0.372	0.07	0.314
4532	0.685	0.502	0.843
4533	0.603	0.14	0.089
4534	0.831	0.032	0.688
4536	0.381	0.055	0.981
4538	0.078	0.09	0.005
4540	0.246	0.593	0.967
4541	0.291	0.824	0.285
4542	0.591	0.653	0.166
4544	0.273	0.037	0.913
4545	0.073	0.007	0.248
4546	0.444	0.042	0.844
4547	0.528	0.067	0.024
4548	0.152	0.24	0.876
4549	0.999	0.165	0.937
4550	0.782	0.246	0.41
4552	0.435	0.026	0.031
4553	0.958	0.109	0.606
4554	0.92	0.174	0.043
4555	0.809	0.126	0.113
4556	0.772	0.129	0.133
4558	0.218	0.016	0.517
4559	0.32	0.047	0.927
4560	0.515	0.068	0.533
4561	0.206	0.255	0.394
4562	0.371	0.182	0.175
4563	0.495	0.028	0.946
4564	0.504	0.366	0.006
4565	0.807	0.102	0.058
4566	0.912	0.186	0.257
4567	0.348	0.019	0.662
4568	0.857	0.175	0.79
4569	0.634	0.095	0.976
4570	0.737	0.408	0.567
4571	0.915	0.532	0.536
4572	0.691	0.697	0.202
4573	0.275	0.02	0.444
4574	0.56	0.257	0.271
4575	0.932	0.623	0.042
4576	0.635	0.192	0.667
4577	0.794	0.649	0.336
4578	0.035	0.004	0.698
4579	0.475	0.285	0.777
4580	0.336	0.031	0.536
4581	0.644	0.596	0.864
4582	0.502	0.066	0.036
4583	0.037	0.003	0.316
4584	0.934	0.22	0.042
4585	0.922	0.176	0.814
4586	0.632	0.549	0.259
4587	0.077	0.008	0.043
4588	0.119	0.004	0.333
4589	0.673	0.261	0.591
4590	0.143	0.122	0.609
4592	0.505	0.338	0.483
4593	0.723	0.123	0.152
4596	0.616	0.268	0.066
4597	0.961	0.29	0.084
4598	0.741	0.867	0.024
4599	0.025	0.047	0.677
4600	0.212	0.03	0.097
4601	0.96	0.161	0.743
4602	0.3	0.095	0.889
4604	0.803	0.08	0.733
4605	0.836	0.073	0.356
4606	0.521	0.249	0.92
4607	0.393	0.037	0.72
4608	0.943	0.38	0.102
4609	0.934	0.966	0.356
4610	0.267	0.324	0.002
4611	0.104	0.003	0.923
4612	0.789	0.638	0.566
4613	0.938	0.271	0.71
4614	0.611	0.1	0.557
4615	0.354	0.381	0.702
4616	0.849	0.406	0.951
4617	0.087	0.018	0.881
4618	0.29	0.01	0.842
4619	0.201	0.362	0.56
4621	0.625	0.463	0.983
4622	0.42	0.075	0.833
4623	0.587	0.953	0.352
4624	0.597	0.104	0.033
4625	0.294	0.411	0.066
4626	0.654	0.051	0.81
4627	0.536	0.927	0.672
4628	0.024	0.001	0.653
4629	0.512	0.2	0.575
4630	0.628	0.408	0.031
4631	0.481	0.027	0.952
4632	0.445	0.689	0.066
4635	0.943	0.078	0.875
4636	0.45	0.47	0.28
4637	0.021	0.003	0.831
4638	0.311	0.835	0.161
4639	0.562	0.04	0.019
4640	0.036	0.005	0.631
4641	0.359	0.11	0.978
4642	0.836	0.882	0.584
4644	0.658	0.246	0.817
4645	0.688	0.124	0.858
4646	0.05	0.026	0.499
4647	0.725	0.057	0.795
4648	0.095	0.064	0.484
4649	0.365	0.043	0.379
4650	0.425	0.01	0.03
4651	0.35	0.394	0.023
4653	0.775	0.235	0.453
4654	0.721	0.269	0.393
4655	0.807	0.364	0.999
4656	0.184	0.217	0.337
4657	0.733	0.396	0.404
4658	0.293	0.328	0.056
4659	0.776	0.061	0.64
4660	0.259	0.008	0.186
4661	0.455	0.03	0.967
4663	0.957	0.143	0.289
4665	0.529	0.304	0.042
4666	0.286	0.088	0.305
4668	0.209	0.051	0.905
4669	0.023	0.001	0.396
4670	0.254	0.088	0.259
4671	0.713	0.189	0.963
4672	0.182	0.565	0.548
4673	0.035	0.003	0.469
4674	0.014	0.052	0.202
4675	0.381	0.15	0.747
4677	0.07	0.108	0.374
4678	0.528	0.12	0.562
4679	0.05	0.004	0.511
4682	0.888	0.893	0.824
4683	0.937	0.891	0.009
4684	0.2	0.208	0.93
4686	0.234	0.091	0.738
4688	0.668	0.349	0.441
4690	0.801	0.953	0.575
4691	0.149	0.164	0.285
4692	0.722	0.511	0.727
4693	0.742	0.15	0.98
4694	0.741	0.905	0.693
4695	0.152	0.018	0.569
4696	0.105	0.188	0.694
4697	0.956	0.917	0.889
4698	0.966	0.672	0.594
4699	0.587	0.118	0.15
4701	0.218	0.031	0.797
4702	0.145	0.063	0.304
4703	0.897	0.256	0.171
4704	0.47	0.221	0.429
4705	0.334	0.509	0.904
4707	0.357	0.189	0.762
4708	0.542	0.513	0.904
4709	0.733	0.163	0.351
4711	0.662	0.026	0.547
4712	0.96	0.84	0.579
4713	0.697	0.522	0.582
4714	0.789	0.601	0.535
4715	0.013	0.002	0.527
4716	0.917	0.708	0.866
4718	0.243	0.076	0.575
4720	0.386	0.851	0.923
4721	0.504	0.126	0.664
4722	0.18	0.281	0.587
4723	0.626	0.346	0.658
4724	0.721	0.861	0.371
4725	0.73	0.22	0.826
4726	0.094	0.132	0.359
4727	0.395	0.648	0.562
4728	0.824	0.363	0.131
4729	0.405	0.314	0.566
4730	0.371	0.233	0.525
4731	0.097	0.109	0.946
4732	0.535	0.11	0.506
4733	0.174	0.094	0.657
4734	0.588	0.141	0.708
4735	0.683	0.756	0.407
4736	0.795	0.697	0.004
4738	0.505	0.149	0.399
4739	0.731	0.898	0.64
4740	0.385	0.643	0.402
4741	0.15	0.069	0.333
4742	0.951	0.353	0.792
4743	0.135	0.003	0.94
4744	0.107	0.015	0.403
4745	0.668	0.853	0.632
4746	0.827	0.605	0.341
4747	0.295	0.1	0.996
4749	0.66	0.673	0.245
4750	0.264	0.236	0.9
4751	0.44	0.489	0.039
4753	0.509	0.742	0.651
4754	0.6	0.504	0.387
4755	0.228	0.587	0.756
4757	0.662	0.712	0.136
4758	0.787	0.195	0.61
4759	0.814	0.752	0.992
4760	0.242	0.231	0.799
4761	0.124	0.274	0.014
4762	0.269	0.042	0.598
4763	0.065	0.082	0.35
4764	0.116	0.252	0.624
4765	0.246	0.104	0.952
4766	0.32	0.115	0.231
4767	0.853	0.864	0.323
4768	0.079	0.054	0.453
4769	0.165	0.115	0.784
4770	0.631	0.484	0.412
4772	0.15	0.138	0.442
4773	0.152	0.419	0.777
4774	0.135	0.337	0.953
4775	0.903	0.951	0.035
4776	0.514	0.458	0.025
4777	0.801	0.375	0.766
4778	0.887	0.926	0.7
4780	0.483	0.05	0.334
4781	0.671	0.249	0.077
4782	0.38	0.67	0.365
4783	0.191	0.14	0.836
4784	0.263	0.221	0.758
4785	0.539	0.275	0.352
4786	0.324	0.364	0.369
4787	0.649	0.602	0.982
4788	0.469	0.322	0.321
4789	0.055	0.023	0.422
4790	0.641	0.707	0.552
4791	0.184	0.079	0.664
4792	0.115	0.125	0.885
4794	0.44	0.098	0.346
4795	0.103	0.274	0.462
4797	0.527	0.734	0.521
4798	0.809	0.534	0.757
4799	0.164	0.143	0.312
4801	0.215	0.037	0.741
4803	0.622	0.984	0.848
4805	0.606	0.609	0.567
4806	0.949	0.651	0.231
4807	0.924	0.869	0.698
4809	0.007	0.016	0.904
4810	0.106	0.226	0.661
4811	0.827	0.873	0.756
4812	0.924	0.723	0.404
4814	0.353	0.339	0.695
4815	0.483	0.551	0.087
4817	0.185	0.138	0.322
4818	0.728	0.95	0.181
4819	0.044	0.057	0.72
4820	0.847	0.247	0.155
4822	0.487	0.078	0.567
4823	0.785	0.086	0.384
4824	0.807	0.168	0.881
4825	0.39	0.275	0.095
4826	0.152	0.044	0.287
4827	0.788	0.528	0.765
4829	0.602	0.203	0.614
4830	0.017	0.021	0.419
4831	0.432	0.254	0.568
4832	0.109	0.107	0.849
4835	0.465	0.552	0.071
4836	0.554	0.206	0.34
4837	0.706	0.578	0.248
4838	0.643	0.878	0.537
4839	0.501	0.997	0.743
4840	0.648	0.747	0.702
4841	0.456	0.885	0.381
4843	0.26	0.057	0.333
4844	0.823	0.92	0.749
4845	0.637	0.181	0.717
4846	0.053	0.057	0.337
4847	0.717	0.154	0.723
4848	0.242	0.062	0.968
4850	0.106	0.023	0.322
4851	0.193	0.196	0.788
