Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
7533	0.911	0.668	0.588
7535	0.616	0.99	0.775
7536	0.041	0.675	0.054
7538	0.032	0.237	0.385
7539	0.253	0.99	0.419
7540	0.504	0.466	0.651
7543	0.627	0.187	0.684
7546	0.917	0.713	0.408
7549	0.786	0.322	0.638
7550	0.172	0.098	0.622
7553	0.063	0.241	0.642
7555	0.844	0.424	0.308
7558	0.371	0.153	0.718
7560	0.376	0.748	0.155
7562	0.525	0.608	0.439
7565	0.846	0.991	0.287
7567	0.979	0.987	0.757
7570	0.184	0.049	0.419
7579	0.105	0.287	0.739
7584	0.751	0.868	0.958
7591	0.268	0.516	0.837
7600	0.863	0.681	0.687
7603	0.348	0.589	0.231
7606	0.073	0.961	0.119
7609	0.296	0.733	0.612
7610	0.691	0.835	0.761
7616	0.955	0.705	0.703
7631	0.71	0.73	0.465
7642	0.549	0.874	0.067
7658	0.695	0.502	0.328
7671	0.544	0.606	0.452
7681	0.19	0.768	0.774
7682	0.834	0.787	0.373
7684	0.305	0.272	0.045
7685	0.67	0.694	0.252
7686	0.112	0.101	0.125
7688	0.064	0.008	0.805
7693	0.234	0.443	0.107
7695	0.854	0.979	0.185
7696	0.199	0.148	0.693
7697	0.86	0.206	0.161
7698	0.251	0.247	0.626
7699	0.506	0.166	0.617
7700	0.21	0.21	0.515
7702	0.339	0.634	0.621
7703	0.07	0.177	0.353
7704	0.646	0.652	0.043
7705	0.632	0.322	0.733
7706	0.642	0.378	0.362
7713	0.122	0.137	0.253
7714	0.307	0.069	0.709
7715	0.489	0.319	0.554
7719	0.812	0.43	0.277
7720	0.443	0.744	0.308
7732	0.881	0.986	0.791
7736	0.135	0.258	0.293
7738	0.386	0.635	0.657
7739	0.108	0.234	0.047
7740	0.094	0.105	0.175
7741	0.983	0.773	0.998
7744	0.045	0.084	0.014
7746	0.879	0.824	0.428
7748	0.258	0.562	0.583
7749	0.533	0.566	0.658
7750	0.01	0.04	0.217
7751	0.35	0.249	0.71
7752	0.085	0.064	0.973
7754	0.42	0.787	0.125
7755	0.215	0.014	0.611
7758	0.305	0.25	0.091
7759	0.203	0.157	0.813
7760	0.006	0	0.009
7761	0.272	0.03	0.683
7763	0.264	0.809	0.79
7764	0.353	0.81	0.65
7765	0.602	0.445	0.748
7766	0.241	0.077	0.056
7767	0.213	0.187	0.727
7768	0.141	0.01	0.665
7769	0.3	0.062	0.074
7770	0.141	0.023	0.167
7771	0.024	0.042	0.848
7772	0.28	0.074	0.983
7773	0.97	0.884	0.737
7774	0.449	0.549	0.508
7775	0.043	0.02	0.883
7776	0.434	0.496	0.578
7777	0.921	0.912	0.406
7778	0.058	0.051	0.753
7779	0.581	0.922	0.77
7780	0.549	0.293	0.869
7781	0.99	0.201	0.267
7783	0.276	0.45	0.03
7784	0.381	0.63	0.627
7785	0.194	0.014	0.207
7786	0.093	0.174	0.045
7787	0.144	0.04	0.502
7788	0.527	0.954	0.172
7789	0.028	0.106	0.817
7790	0.535	0.528	0.624
7793	0.112	0.023	0.29
7794	0.892	0.27	0.642
7795	0.148	0.753	0.369
7796	0.425	0.049	0.545
7800	0.112	0.018	0.49
7801	0.002	0.065	0.274
7802	0.508	0.927	0.301
7803	0.314	0.659	0.762
7804	0.353	0.344	0.508
7806	0.596	0.943	0.275
7807	0.878	0.573	0.757
7808	0.349	0.335	0.867
7809	0.74	0.702	0.521
7810	0.265	0.417	0.275
7811	0.253	0.23	0.738
7812	0.371	0.107	0.358
7813	0.481	0.962	0.127
7815	0.57	0.595	0.191
7816	0.19	0.282	0.68
7824	0.715	0.391	0.847
7825	0.402	0.536	0.141
7827	0.168	0.143	0.869
7828	0.75	0.988	0.716
7829	0.725	0.074	0.689
7830	0.87	0.899	0.351
7831	0.801	0.511	0.024
7833	0.799	0.275	0.531
7835	0.016	0.016	0.686
7836	0.678	0.936	0.38
7838	0.368	0.569	0.142
7839	0.848	0.603	0.09
7841	0.374	0.126	0.592
7843	0.372	0.273	0.068
7844	0.874	0.959	0.275
7845	0.245	0.357	0.036
7846	0.138	0.106	0.734
7848	0.603	0.848	0.489
7850	0.377	0.241	0.297
7851	0.684	0.604	0.608
7852	0.08	0.085	0.189
7853	0.62	0.824	0.055
7854	0.301	0.309	0.787
7855	0.053	0.047	0.173
7856	0.094	0.338	0.558
7857	0.694	0.436	0.885
7858	0.249	0.34	0.773
7859	0.714	0.816	0.893
7862	0.789	0.82	0.461
7863	0.737	0.894	0.954
7864	0.011	0.032	0.697
7865	0.035	0.019	0.024
7866	0.065	0.003	0.37
7868	0.355	0.098	0.301
7869	0.188	0.346	0.795
7870	0.128	0.189	0.247
7872	0.52	0.648	0.202
7873	0.68	0.343	0.724
7875	0.545	0.398	0.666
7876	0.816	0.753	0.781
7877	0.051	0.235	0.242
7878	0.729	0.758	0.429
7880	0.709	0.879	0.371
7881	0.477	0.729	0.523
7882	0.429	0.627	0.74
7883	0.082	0.153	0.49
7884	0.832	0.878	0.246
7886	0.107	0.026	0.497
7889	0.697	0.396	0.352
7891	0.973	0.835	0.945
7892	0.531	0.817	0.023
7899	0.126	0.4	0.085
7901	0.076	0.888	0.101
7902	0.225	0.249	0.917
7907	0.334	0.842	0.476
7908	1	0.836	0.254
7909	0.308	0.71	0.115
7910	0.489	0.608	0.432
7911	0.224	0.143	0.928
7912	0.205	0.434	0.33
7913	0.278	0.592	0.565
7915	0.667	0.339	0.529
7916	0.228	0.223	0.794
7917	0.808	0.573	0.283
7918	0.678	0.976	0.505
7919	0.661	0.912	0.319
7920	0.638	0.9	0.357
7924	0.064	0.066	0.099
7944	0.304	0.81	0.757
7945	0.508	0.582	0.546
7951	0.398	0.612	0.214
7977	0.577	0.419	0.636
7978	0.92	0.816	0.949
7979	0.261	0.398	0.576
7981	0.071	0.245	0.095
7982	0.784	0.595	0.307
7984	0.499	0.352	0.473
7985	0.751	0.881	0.844
7987	0.993	0.423	0.716
7988	0.103	0.173	0.381
7989	0.515	0.803	0.025
7993	0.048	0.147	0.888
7994	0.629	0.583	0.573
7996	0.343	0.707	0.047
8000	0.257	0.65	0.262
8001	0.188	0.508	0.384
8002	0.146	0.17	0.975
8003	0.647	0.373	0.323
8004	0.047	0.486	0.034
8005	0.509	0.113	0.378
8006	0.611	0.99	0.054
8007	0.71	0.947	0.639
8008	0.272	0.3	0.201
8009	0.473	0.517	0.898
8010	0.207	0.098	0.505
8011	0.529	0.566	0.228
8012	0.446	0.735	0.597
8013	0.169	0.108	0.303
8014	0.115	0.443	0.665
8015	0.68	0.349	0.903
8017	0.871	0.987	0.837
8018	0.48	0.716	0.728
8019	0.614	0.276	0.434
8020	0.214	0.221	0.186
8021	0.244	0.34	0.657
8022	0.125	0.689	0.499
8023	0.798	0.557	0.762
8025	0.871	0.641	0.696
8026	0.688	0.254	0.963
8027	0.722	0.403	0.377
8028	0.409	0.344	0.211
8030	0.633	0.232	0.061
8032	0.702	0.968	0.141
8033	0.073	0.169	0.34
8034	0.041	0.294	0.895
8036	0.717	0.156	0.678
8037	0.985	0.307	0.82
8038	0.815	0.626	0.107
8039	0.943	0.309	0.699
8040	0.532	0.877	0.562
8041	0.964	0.907	0.833
8042	0.731	0.752	0.247
8045	0.379	0.532	0.544
8046	0.799	0.945	0.654
8047	0	0.001	0.053
8048	0.778	0.912	0.634
8049	0.209	0.219	0.524
8050	0.756	0.895	0.079
8051	0.309	0.17	0.671
8053	0.42	0.529	0.78
8054	0.081	0.322	0.719
8055	0.14	0.886	0.774
8056	0.197	0.291	0.932
8057	0.321	0.279	0.079
8058	0.039	0.145	0.029
8059	0.032	0.001	0.862
8060	0.383	0.439	0.476
8062	0.917	0.793	0.041
8063	0.242	0.201	0.922
8064	0.227	0.564	0.102
8065	0.219	0.676	0.004
8066	0.101	0.073	0.057
8067	0.088	0.128	0.877
8068	0.695	0.569	0.415
8069	0.237	0.13	0.058
8070	0.375	0.878	0.235
8072	0.108	0.351	0.06
8073	0.73	0.313	0.554
8074	0.314	0.79	0.027
8076	0.829	0.307	0.007
8077	0.098	0.098	0.176
8078	0.104	0.177	0.783
8079	0.478	0.398	0.269
8080	0.898	0.904	0.991
8081	0.396	0.622	0.865
8082	0.371	0.675	0.63
8083	0.065	0.207	0.071
8084	0.349	0.963	0.011
8085	0.674	0.114	0.91
8086	0.774	0.353	0.258
8087	0.97	0.954	0.889
8088	0.483	0.346	0.629
8089	0.755	0.437	0.527
8091	0.812	0.734	0.582
8092	0.105	0.275	0.09
8093	0.488	0.974	0.002
8095	0.663	0.7	0.059
8096	0.876	0.854	0.458
8097	0.429	0.722	0.005
8098	0.683	0.786	0.03
8099	0.619	0.567	0.212
8100	0.319	0.858	0.001
8101	0.098	0.448	0.054
8102	0.909	0.55	0.245
8103	0.931	0.553	0.149
8104	0.003	0.005	0.037
8106	0.15	0.662	0.098
8107	0.321	0.278	0.317
8108	0.505	0.909	0.558
8109	0.183	0.461	0.222
8110	0.949	0.834	0.741
8111	0.805	0.664	0.398
8112	0.645	0.244	0.886
8113	0.687	0.424	0.34
8114	0.319	0.225	0.584
8115	0.015	0.081	0.03
8116	0.192	0.074	0.684
8117	0.263	0.634	0.013
8118	0.549	0.31	0.089
8119	0.395	0.716	0.003
8120	0.734	0.894	0.982
8121	0.692	0.976	0.393
8122	0.628	0.054	0.371
8123	0.752	0.744	0.234
8124	0.292	0.485	0.188
8125	0.049	0.021	0.415
8126	0.87	0.852	0.818
8127	0.507	0.125	0.507
8128	0.844	0.766	0.89
8129	0.262	0.866	0.218
8130	0.007	0.094	0.125
8131	0.014	0.003	0.48
8132	0.081	0.7	0.007
8133	0.666	0.468	0.039
8134	0.975	0.882	0.133
8135	0.494	0.949	0.874
8136	0.198	0.218	0.133
8137	0.618	0.654	0.122
8138	0.159	0.031	0.569
8139	0.494	0.801	0.01
8140	0.08	0.567	0.327
8141	0.685	0.445	0.572
8142	0.394	0.382	0.74
8143	0.078	0.269	0.708
8144	0.414	0.709	0.596
8146	0.123	0.663	0.112
8147	0.758	0.893	0.315
8148	0.063	0.098	0.026
8149	0.17	0.902	0.926
8150	0.039	0.807	0.268
8151	0.846	0.62	0.678
8153	0.848	0.54	0.612
8154	0.394	0.866	0.909
8155	0.895	0.618	0.645
8156	0.584	0.617	0.013
8157	0.418	0.978	0.002
8158	0.46	0.788	0.257
8159	0.913	0.161	0.446
8161	0.653	0.895	0.018
8162	0.233	0.997	0.207
8164	0.079	0.244	0.295
8165	0.143	0.17	0.575
8166	0.035	0.121	0.133
8167	0.062	0.48	0.001
8168	0.361	0.477	0.466
8169	0.686	0.87	0.282
8170	0.577	0.976	0.836
8171	0.483	0.645	0.052
8172	0.601	0.602	0.024
8176	0.401	0.867	0.596
8177	0.94	0.732	0.673
8180	0.967	0.95	0.188
8182	0.006	0.01	0.161
8183	0.536	0.247	0.675
8184	0.06	0.109	0.627
8185	0.156	0.176	0.026
8187	0.708	0.506	0.257
8188	0.758	0.411	0.123
8192	0.356	0.468	0.505
8193	0.164	0.185	0.559
8195	0.527	0.489	0.102
8196	0.979	0.741	0.069
8197	0.086	0.088	0.197
8198	0.724	0.645	0.562
8199	0.669	0.068	0.336
8200	0.675	0.725	0.024
8201	0.47	0.271	0.749
8204	0.76	0.326	0.522
8205	0.003	0.031	0.529
8206	0.035	0.128	0.415
8208	0.018	0.013	0.068
8212	0.315	0.69	0.332
8214	0.315	0.209	0.002
8215	0.505	0.488	0.142
8217	0.746	0.477	0.159
8218	0.296	0.811	0.988
8220	0.747	0.29	0.473
8221	0.66	0.734	0.254
8223	0.667	0.734	0.859
8224	0.099	0.439	0.005
8225	0.217	0.282	0.563
8226	0.597	0.588	0.531
8227	0.928	0.96	0.753
8228	0.472	0.481	0.976
8229	0.443	0.302	0.966
8230	0.129	0.361	0.21
8231	0.383	0.435	0.25
8232	0.262	0.034	0.398
8233	0.72	0.177	0.795
8235	0.559	0.831	0.15
8240	0.025	0.059	0.358
8243	0.822	0.943	0.145
8245	0.638	0.836	0.369
8248	0.984	0.969	0.365
8249	0.253	0.294	0.376
8250	0.951	0.905	0.856
8255	0.376	0.156	0.595
8258	0.815	0.797	0.58
8259	0.592	0.28	0.625
8260	0.122	0.095	0.577
8261	0.615	0.591	0.364
8262	0.503	0.461	0.708
8263	0.821	0.574	0.831
8264	0.338	0.126	0.466
8265	0.689	0.347	0.627
8266	0.713	0.186	0.326
8268	0.4	0.107	0.509
8269	0.397	0.263	0.2
8270	0.72	0.631	0.515
8271	0.739	0.752	0.154
8272	0.366	0.545	0.862
8273	0.668	0.558	0.912
8274	0.092	0.223	0.113
8276	0.962	0.465	0.101
8279	0.598	0.763	0.892
8280	0.435	0.293	0.138
8281	0.298	0.108	0.992
8282	0.351	0.27	0.399
8284	0.36	0.246	0.259
8285	0.94	0.582	0.055
8289	0.074	0.029	0.45
8290	0.881	0.546	0.727
8291	0.721	0.612	0.957
8292	0.862	0.707	0.252
8296	0.798	0.845	0.364
8298	0.515	0.348	0.937
8301	0.091	0.586	0.918
8302	0.046	0.508	0.22
8303	0.643	0.223	0.596
8304	0.618	0.172	0.683
8305	0.06	0.097	0.788
8306	0.086	0.141	0.656
8307	0.276	0.293	0.031
8308	0.141	0.516	0.006
8309	0.163	0.372	0.105
8311	0.13	0.471	0.183
8312	0.044	0.012	0.333
8313	0.531	0.6	0.132
8315	0.394	0.239	0.835
8316	0.516	0.35	0.277
8317	0.852	0.832	0.83
8318	0.113	0.092	0.116
8319	0.164	0.249	0.951
8320	0.08	0.124	0.116
8322	0.166	0.39	0.212
8323	0.983	0.656	0.584
8324	0.514	0.878	0.567
8328	0.211	0.267	0.079
8331	0.114	0.013	0.355
8334	0.615	0.644	0.885
8336	0.039	0.009	0.804
8339	0.848	0.801	0.208
8343	0.046	0.115	0.006
8350	0.622	0.284	0.58
8351	0.034	0.236	0.851
8358	0.003	0.011	0.11
8359	0.887	0.9	0.311
8362	0.903	0.423	0.619
8364	0.989	0.568	0.359
8367	0.667	0.942	0.073
8368	0.205	0.482	0.233
8369	0.465	0.921	0.44
8372	0.212	0.551	0.336
8374	0.669	0.801	0.159
8386	0.494	0.89	0.584
8446	0.12	0.507	0.895
8454	0.236	0.019	0.102
8455	0.828	0.627	0.168
8456	0.881	0.315	0.567
8457	0.871	0.787	0.165
8464	0.553	0.21	0.087
8467	0.904	0.999	0.107
8468	0.893	0.885	0.705
8470	0.494	0.601	0.028
8472	0.124	0.389	0.056
8474	0.229	0.135	0.684
8475	0.269	0.342	0.695
8476	0.534	0.493	0.029
8479	0.933	0.399	0.05
8480	0.789	0.762	0.324
8483	0.529	0.333	0.985
8484	0.729	0.618	0.973
8490	0.074	0.558	0.28
8491	0.132	0.118	0.703
8493	0.931	0.999	0.482
8495	0.006	0.136	0.19
8496	0.215	0.539	0.339
8497	0.689	0.87	0.885
8498	0.104	0.508	0.048
8499	0.235	0.426	0.552
8500	0.14	0.28	0.23
8501	0.104	0.202	0.941
8503	0.066	0.218	0.1
8505	0.081	0.29	0.234
8506	0.444	0.519	0.215
8507	0.093	0.419	0.86
8511	0.033	0.376	0.127
8512	0.188	0.325	0.001
8514	0.76	0.91	0.862
8515	0.326	0.387	0.004
8516	0.141	0.346	0.202
8517	0.238	0.515	0.699
8518	0.519	0.809	0.578
8519	0.106	0.038	0.032
8521	0.483	0.875	0.899
8522	0.865	0.93	0.112
8523	0.407	0.414	0.394
8524	0.133	0.062	0.051
8525	0.132	0.307	0.523
8527	0.342	0.391	0.163
8528	0.135	0.179	0.477
8529	0.824	0.107	0.161
8530	0.616	0.58	0.089
8532	0.192	0.195	0.934
8533	0.103	0.342	0.38
8534	0.448	0.721	0.444
8535	0.525	0.584	0.058
8537	0.46	0.649	0.385
8538	0.97	0.983	0.002
8539	0.158	0.058	0.07
8540	0.809	0.973	0.013
8547	0.579	0.621	0.838
8548	0.698	0.317	0.349
8549	0.408	0.106	0.26
8554	0.868	0.726	0.544
8557	0.766	0.864	0.175
8558	0.59	0.839	0.011
8559	0.556	0.927	0.061
8563	0.004	0.002	0.21
8564	0.999	0.526	0.417
8565	0.48	0.953	0.98
8569	0.06	0.188	0.056
8571	0.435	0.74	0.067
8573	0.222	0.265	0.888
8576	0.433	0.457	0.874
8577	0.291	0.266	0.941
8578	0.223	0.221	0.23
8579	0.541	0.738	0.113
8582	0.55	0.581	0.231
8583	0.105	0.394	0.019
8585	0.057	0.149	0.011
8587	0.162	0.759	0.011
8588	0.508	0.564	0.515
8590	0.957	0.907	0.187
8591	0.082	0.406	0.336
8596	0.503	0.657	0.071
8599	0.094	0.205	0.055
8602	0.084	0.063	0.463
8606	0.587	0.096	0.108
8607	0.665	0.79	0.138
8632	0.415	0.591	0.048
8633	0.114	0.008	0.429
8636	0.049	0.373	0.438
8640	0.956	0.937	0.623
8643	0.969	0.124	0.899
8644	0.623	0.581	0.758
8650	0.166	0.117	0.625
8651	0.054	0.02	0.835
8652	0.321	0.335	0.352
8653	0.973	0.279	0.343
8654	0.681	0.201	0.874
8655	0.498	0.518	0.157
8656	0.934	0.566	0.304
8657	0.509	0.163	0.606
8658	0.52	0.291	0.706
8659	0.565	0.379	0.421
8661	0.839	0.966	0.799
8662	0.786	0.468	0.474
8663	0.269	0.207	0.606
8664	0.989	0.615	0.503
8666	0.383	0.506	0.22
8667	0.537	0.912	0.149
8668	0.068	0.097	0.32
8671	0.244	0.769	0.182
8672	0.092	0.618	0.49
8673	0.102	0.69	0.264
8674	0.679	0.355	0.881
8675	0.688	0.93	0.089
8676	0.146	0.7	0.652
8677	0.927	0.328	0.626
8680	0.951	0.623	0.709
8681	0.313	0.25	0.378
8682	0.118	0.59	0.36
8683	0.039	0.326	0.015
8684	0.315	0.203	0.329
8685	0.073	0.195	0.126
8686	0.476	0.865	0.184
8687	0.769	0.852	0.954
8688	0.079	0.245	0.876
8689	0.286	0.051	0.597
8690	0.533	0.214	0.096
8691	0.254	0.045	0.679
8692	0.626	0.485	0.697
8693	0.548	0.956	0.282
8694	0.764	0.354	0.621
8695	0.228	0.111	0.566
8696	0.347	0.991	0.871
8697	0.526	0.961	0.153
8698	0.177	0.249	0.581
8700	0.969	0.856	0.005
8701	0.033	0.026	0.141
8702	0.17	0.05	0.231
8703	0.993	0.492	0.189
8704	0.474	0.967	0.653
8705	0.487	0.403	0.877
8706	0.933	0.471	0.057
8707	0.823	0.104	0.822
8708	0.353	0.883	0.732
8710	0.1	0.348	0.318
8715	0.056	0.177	0.749
8716	0.791	0.677	0.428
8717	0.033	0.057	0.228
8729	0.106	0.066	0.608
8731	0.03	0.056	0.083
8732	0.017	0.007	0.043
8739	0.167	0.153	0.508
8741	0.444	0.448	0.347
8742	0.153	0.126	0.06
8743	0.586	0.879	0.708
8744	0.781	0.789	0.924
8747	0.228	0.081	0.086
8748	0.351	0.376	0.077
8749	0.207	0.402	0.444
8752	0.334	0.313	0.019
8753	0.046	0.034	0.485
8754	0.171	0.252	0.102
8756	0.076	0.297	0
8757	0.132	0.052	0.726
8758	0.644	0.482	0.214
8760	0.821	0.616	0.325
8763	0.267	0.62	0.008
8764	0.782	0.681	0.012
8765	0.189	0.356	0.016
8767	0.54	0.546	0.421
8768	0.725	0.521	0.904
8771	0.462	0.597	0.097
8772	0.988	0.716	0.65
8774	0.186	0.57	0.121
8776	0.282	0.624	0.735
8777	0.809	0.211	0.024
8780	0.343	0.81	0.364
8781	0.735	0.829	0.036
8782	0.924	0.354	0.035
8785	0.763	0.785	0.298
8786	0.421	0.734	0.187
8787	0.227	0.31	0.05
8788	0.735	0.809	0.021
8789	0.033	0.04	0.009
8790	0.364	0.572	0.017
8791	0.939	0.711	0.2
8792	0.926	0.956	0.336
8794	0.681	0.36	0.887
8795	0.09	0.208	0.009
8797	0.62	0.748	0.404
8798	0.852	0.637	0.482
8799	0.083	0.137	0.03
8800	0.719	0.813	0.654
8803	0.252	0.987	0.001
8805	0.908	0.996	0.453
8806	0.051	0.052	0.026
8807	0.674	0.958	0.233
8808	0.616	0.49	0.159
8809	0.924	0.913	0.71
8812	0.099	0.21	0.007
8813	0.547	0.875	0.025
8814	0.723	0.398	0.011
8817	0.587	0.455	0.392
8818	0.196	0.418	0.704
8819	0.262	0.447	0.008
8820	0.333	0.453	0.125
8821	0.84	0.637	0.273
8823	0.449	0.026	0.046
8824	0.643	0.338	0.905
8825	0.492	0.786	0.018
8826	0.461	0.816	0.002
8827	0.393	0.554	0.306
8828	0.527	0.525	0.483
8829	0.912	0.883	0.545
8830	0.707	0.956	0.165
8831	0.68	0.909	0.975
8834	0.695	0.846	0.53
8836	0.698	0.982	0.124
8839	0.678	0.491	0.079
8843	0.361	0.143	0.258
8844	0.904	0.552	0.628
8847	0.548	0.363	0.124
8848	0.1	0.371	0.669
8849	0.38	0.37	0.024
8850	0.626	0.516	0.453
8851	0.768	0.728	0.994
8853	0.786	0.321	0.051
8854	0.241	0.547	0.011
8855	0.393	0.658	0.13
8857	0.17	0.176	0.988
8860	0.075	0.139	0.827
8861	0.409	0.32	0.084
8862	0.677	0.821	0.335
8863	0.461	0.276	0.515
8864	0.667	0.552	0.167
8866	0.375	0.315	0.03
8867	0.591	0.32	0.366
8868	0.62	0.435	0.968
8869	0.45	0.506	0.38
8870	0.767	0.904	0.035
8871	0.569	0.564	0.458
8872	0.359	0.818	0.977
8873	0.498	0.39	0.235
8874	0.447	0.98	0.655
8875	0.657	0.721	0.31
8876	0.705	0.693	0.142
8878	0.824	0.608	0.029
8879	0.953	0.744	0.998
8880	0.98	0.82	0.201
8881	0.563	0.767	0.088
8882	0.921	0.228	0.402
8883	0.252	0.785	0.303
8884	0.52	0.53	0.803
8885	0.337	0.903	0.009
8887	0.429	0.815	0.172
8888	0.881	0.602	0.65
8889	0.038	0.06	0.012
8891	0.991	0.884	0.616
8894	0.843	0.817	0.609
8895	0.89	0.251	0.767
8896	0.214	0.441	0.105
8897	0.022	0.073	0.78
8898	0.511	0.582	0.157
8899	0.704	0.42	0.742
8900	0.251	0.91	0.742
8902	0.113	0.589	0.912
8903	0.659	0.986	0.827
8904	0.498	0.299	0.092
8905	0.407	0.343	0.61
8906	0.274	0.22	0.203
8907	0.553	0.477	0.925
8908	0.027	0.064	0.742
8909	0.77	0.602	0.083
8911	0.531	0.439	0.449
8912	0.967	0.507	0.26
8913	0.902	0.263	0.658
8915	0.612	0.478	0.228
8916	0.943	0.288	0.413
8917	0.551	0.628	0.111
8918	0.348	0.216	0.133
8920	0.348	0.657	0.237
8922	0.264	0.893	0.685
8923	0.812	0.15	0.698
8924	0.495	0.32	0.316
8925	0.98	0.8	0.818
8926	0.45	0.641	0.691
8927	0.509	0.882	0.702
8928	0.529	0.79	0.844
8929	0.596	0.795	0.968
8930	0.977	0.813	0.608
8931	0.965	0.567	0.992
8932	0.247	0.257	0.264
8934	0.766	0.694	0.119
8935	0.752	0.459	0.716
8936	0.458	0.149	0.146
8938	0.455	0.168	0.166
8939	0.438	0.812	0.173
8941	0.993	0.401	0.277
8942	0.169	0.655	0.641
8944	0.619	0.174	0.144
8945	0.491	0.852	0.064
8946	0.141	0.405	0.636
8948	0.221	0.401	0.805
8949	0.624	0.492	0.877
8951	0.316	0.126	0.574
8954	0.789	0.608	0.065
8955	0.695	0.504	0.8
8956	0.534	0.41	0.154
8957	0.37	0.311	0.935
8961	0.089	0.167	0.572
8962	0.043	0.06	0.158
8963	0.811	0.852	0.104
8965	0.941	0.963	0.503
8967	0.064	0.031	0.413
8968	0.02	0.132	0.884
8969	0.201	0.26	0.019
8970	0.013	0.024	0.214
8971	0.264	0.362	0.086
8972	0.178	0.423	0.02
8973	0.76	0.705	0.174
8974	0.655	0.636	0.69
8975	0.707	0.65	0.78
8976	0.865	0.379	0.966
8977	0.141	0.396	0.142
8979	0.143	0.103	0.482
8980	0.986	0.728	0.563
8981	0.003	0.002	0.039
8984	0.57	0.307	0.286
8986	0.939	0.693	0.171
8987	0.478	0.466	0.03
8988	0.914	0.777	0.341
8989	0.715	0.855	0.828
8990	0.459	0.888	0.989
8992	0.4	0.303	0.442
8993	0.603	0.623	0.257
8994	0.183	0.805	0.182
8995	0.389	0.184	0.124
8996	0.008	0.009	0.025
8997	0.201	0.048	0.014
8998	0.676	0.561	0.561
8999	0.131	0.697	0.038
9000	0.105	0.047	0.022
9001	0.824	0.497	0.003
9002	0.458	0.485	0.376
9003	0.592	0.286	0.595
9004	0.117	0.352	0.972
9005	0.293	0.938	0.554
9006	0.051	0.304	0.058
9007	0.563	0.323	0.738
9009	0.399	0.305	0.363
9010	0.755	0.343	0.534
9011	0.973	0.917	0.581
9015	0.371	0.768	0.213
9019	0.563	0.889	0.201
9020	0.477	0.175	0.828
9021	0.982	0.811	0.51
9022	0.044	0.089	0.003
9023	0.764	0.756	0.304
9024	0.732	0.879	0.185
9035	0.808	0.259	0.104
9037	0.088	0.069	0.641
9039	0.313	0.3	0.509
9043	0.663	0.275	0.958
9045	0.409	0.207	0.225
9057	0.847	0.913	0.256
9058	0.417	0.839	0.856
9059	0.406	0.14	0.696
9064	0.323	0.375	0.011
9067	0.452	0.796	0.102
9068	0.002	0.034	0.009
9069	0.515	0.979	0.035
9070	0.081	0.058	0.012
9071	0.149	0.11	0.417
9072	0.942	0.378	0.944
9076	0.759	0.577	0.504
9079	0.001	0.025	0.101
9080	0.405	0.991	0.045
9081	0.777	0.967	0.427
9083	0.249	0.586	0.192
9084	0.496	0.949	0.78
9085	0.594	0.494	0.881
9086	0.233	0.422	0.03
9087	0.391	0.116	0.306
9088	0.908	0.892	0.65
9089	0.499	0.321	0.734
9090	0.377	0.801	0.271
9091	0.073	0.015	0.447
9092	0.548	0.503	0.736
9094	0.12	0.393	0.549
9095	0.195	0.128	0.165
9096	0.25	0.298	0.877
9097	0.546	0.619	0.834
9098	0.022	0.014	0.491
9099	0.681	0.311	0.893
9100	0.667	0.14	0.721
9101	0.743	0.444	0.963
9103	0.351	0.364	0.797
9104	0.357	0.363	0.068
9107	0.482	0.772	0.902
9109	0.148	0.895	0.613
9110	0.097	0.379	0.248
9115	0.147	0.93	0.375
9116	0.753	0.684	0.532
9117	0.014	0.014	0.99
9121	0.886	0.233	0.45
9122	0.705	0.363	0.146
9123	0.033	0.003	0.682
9124	0.871	0.584	0.334
9125	0.299	0.171	0.63
9126	0.278	0.57	0.656
9127	0.045	0.091	0.013
9128	0.326	0.12	0.014
9129	0.982	0.694	0.464
9130	0.308	0.36	0.581
9132	0.116	0.441	0.268
9135	0.989	0.506	0.675
9139	0.796	0.986	0.453
9140	0.597	0.293	0.557
9143	0.224	0.221	0.659
9144	0.903	0.788	0.746
9145	0.379	0.919	0.934
9146	0.453	0.071	0.421
9147	0.788	0.773	0.536
9148	0.472	0.808	0.998
9153	0.116	0.135	0.07
9154	0.89	0.851	0.771
9155	0.208	0.355	0.754
9156	0.914	0.655	0.872
9158	0.67	0.818	0.322
9159	0.614	0.492	0.783
9161	0.002	0.009	0.235
9162	0.606	0.281	0.212
9163	0.733	0.867	0.656
9164	0.137	0.148	0.578
9166	0.088	0.091	0.307
9168	0.792	0.979	0.612
9169	0.141	0.62	0.002
9170	0.441	0.636	0.69
9171	0.344	0.318	0.543
9172	0.816	0.851	0.719
9173	0.076	0.21	0.009
9176	0.404	0.892	0.45
9177	0.694	0.221	0.898
9178	0.693	0.799	0.417
9179	0.924	0.208	0.064
9180	0.689	0.837	0.392
9181	0.775	0.817	0.648
9182	0.833	0.9	0.304
9183	0.204	0.567	0.001
9184	0.836	0.681	0.258
9186	0.555	0.331	0.324
9188	0.974	0.562	0.617
9194	0.341	0.798	0.993
9195	0.803	0.403	0.535
9197	0.5	0.369	0.585
9199	0.743	0.895	0.777
9201	0.315	0.652	0.024
9202	0.674	0.405	0.592
