Row_ID	p_cat_dir|groups|oily-norm	p_cat_dir|base|sebum	p_cat_dir|base|skicon
33243	Dn, < 0.1		
33249	Dn, < 0.1		
33253	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
33298			Dn, < 0.1
33310	Dn, < 0.01	Dn, < 0.1	Up, < 0.1
33321	Dn, < 0.1	Dn, < 0.1	
33341	Up, < 0.1	Up, < 0.1	
33342	Up, < 0.1		
33348	Up, < 0.1	Up, < 0.1	
33356	Up, < 0.1		
33358	Up, < 0.01	Up, < 0.001	
33410	Dn, < 0.1	Dn, < 0.1	
33441	Dn, < 0.1	Dn, < 0.1	
33484		Dn, < 0.1	Dn, < 0.1
33507	Dn, < 0.1		
33515			Up, < 0.1
33524		Up, < 0.1	
33553		Dn, < 0.1	Up, < 0.1
33671			Dn, < 0.1
33714	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
33770		Dn, < 0.1	
33809			Up, < 0.1
33812			Up, < 0.1
33955		Dn, < 0.1	Up, < 0.1
33982			Dn, < 0.1
34039			Up, < 0.1
34075	Up, < 0.1		
34093			Dn, < 0.01
34096	Up, < 0.1		
34175	Dn, < 0.01	Dn, < 0.01	
34178	Dn, < 0.001	Dn, < 0.001	
34179	Dn, < 0.001	Dn, < 0.001	
34180	Dn, < 0.01	Dn, < 0.01	
34182	Dn, < 0.01	Dn, < 0.001	
34189	Dn, < 0.1	Dn, < 0.01	
34197	Dn, < 0.1	Dn, < 0.1	
34202	Dn, < 0.1	Dn, < 0.1	
34235	Dn, < 0.1		
34241	Dn, < 0.01	Dn, < 0.01	
34243	Dn, < 0.1		
34273			Up, < 0.1
34286		Up, < 0.1	
34294		Up, < 0.1	
34300			Dn, < 0.1
34303			Up, < 0.1
34306	Up, < 0.1		
34327			Up, < 0.1
34350			Up, < 0.1
34379			Dn, < 0.1
34402		Up, < 0.1	
34452			Dn, < 0.1
34480	Up, < 0.1	Up, < 0.1	
34537	Dn, < 0.001	Dn, < 0.1	Up, < 0.1
34559	Dn, < 0.1	Dn, < 0.1	
34619		Up, < 0.1	Dn, < 0.1
34674	Dn, < 0.1	Dn, < 0.1	
34702			Dn, < 0.1
34716	Dn, < 0.1		
34725			Dn, < 0.1
34728			Dn, < 0.1
34736	Up, < 0.1		
34778		Up, < 0.1	
34804	Dn, < 0.1	Dn, < 0.1	
34807			Up, < 0.01
34869	Dn, < 0.1	Dn, < 0.1	Up, < 0.1
34876	Dn, < 0.01	Dn, < 0.001	
34878	Dn, < 0.1	Dn, < 0.1	
34880	Dn, < 0.1	Dn, < 0.01	
34886	Dn, < 0.1		
34893	Up, < 0.1		
34911	Dn, < 0.1	Dn, < 0.1	
34947		Up, < 0.1	Dn, < 0.1
34956	Up, < 0.1	Up, < 0.1	
34997		Dn, < 0.1	
35016		Up, < 0.1	Dn, < 0.1
35041			Dn, < 0.1
35057	Up, < 0.1	Up, < 0.1	
35067	Up, < 0.1		
35071			Up, < 0.1
35079	Up, < 0.1		
35092		Up, < 0.1	
35095	Up, < 0.1		
35130	Up, < 0.1	Up, < 0.1	Dn, < 0.1
35182	Up, < 0.01	Up, < 0.1	
35190	Up, < 0.1		Dn, < 0.1
35192		Up, < 0.1	
35193	Dn, < 0.1		
35197		Up, < 0.1	
35218	Up, < 0.1	Up, < 0.1	Dn, < 0.1
